#FILE	NUM_FOUND	avrA	csgA	csgB	csgC	csgD	csgE	csgF	csgG	entA	entB	fepC	fepG	fimC	fimD	fimF	fimH	fimI	gogB	grvA	invA	invB	invC	invE	invF	invG	invH	invI	invJ	iucA	iucB	iucC	iucD	iutA	lpfA	lpfB	lpfC	lpfD	lpfE	mgtB	mgtC	mig-14	misL	ompA	orgA	orgB	orgC	pipB	pipB2	prgH	prgI	prgJ	prgK	ratB	sicA	sicP	sifA	sifB	sinH	sipA/sspA	sipB/sspB	sipC/sspC	sipD	slrP	sodCI	sopA	sopB/sigD	sopD	sopD2	sopE2	spaO	spaP	spaQ	spaR	spaS	spiC/ssaB	sptP	spvB	spvC	spvR	ssaC	ssaD	ssaE	ssaG	ssaH	ssaI	ssaJ	ssaK	ssaL	ssaM	ssaN	ssaO	ssaP	ssaQ	ssaR	ssaS	ssaT	ssaU	ssaV	sscA	sscB	sseA	sseB	sseC	sseD	sseE	sseF	sseG	sseI/srfH	sseJ	sseK1	sseK2	sseL	sspH2	steA	steB	steC
SRR7041697_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7041721_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7041722_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7041896_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7042031_assembly.fasta	106	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	.	100.00	100.00	90.10
SRR7049822_assembly.fasta	107	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7049849_assembly.fasta	104	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	100.00	.	100.00	100.00	100.00
SRR7049865_assembly.fasta	109	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	81.63	100.00	100.00	.	100.00	97.97	100.00	100.00	100.00
SRR7063131_assembly.fasta	107	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063134_assembly.fasta	107	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	84.04	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063136_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	81.11	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063142_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063153_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063157_assembly.fasta	107	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063159_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063174_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	80.91	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063188_assembly.fasta	105	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063192_assembly.fasta	107	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063206_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7063430_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7075034_assembly.fasta	107	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7075052_assembly.fasta	105	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7075224_assembly.fasta	104	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	81.01	100.00	100.00	.	.	.	100.00	100.00	100.00
SRR7119889_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7130384_assembly.fasta	107	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7130547_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7130565_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	96.65	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7132648_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
SRR7132727_assembly.fasta	108	99.89	100.00	100.00	100.00	100.00	100.00	100.00	100.00	97.46	99.18	96.45	91.54	100.00	100.00	100.00	100.00	100.00	.	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	.	.	.	.	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.84	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	98.69	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	.	100.00	.	100.00	100.00	100.00
