"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911775","NDSU13","SRR4345507","SRR14766434","SRR5904974","SRR6683743","SRR6278424","SRR14766455","SRR2077395","SRR14767695","SRR1511527","SRR14766433","SRR3037434","SRR13641955","SRR14766368"
"rcbA","","Double-strand break reduction protein",572,572,1,1,3685,1,563,"",185,185,185,"NCJKFECA_04701","GBFFMACB_03715","JGOBPIKM_04747","JAJDIPKB_04266","EDAOGEGO_04733","OCPBJCHP_04303","ELDOCFMP_04740","BHJELCCI_04136","CKEGPAKG_04096","IJEALMHG_03951","BENFFAFO_04387","JOCLDNKJ_04179","ENBCENPF_04684","KKHOBGKP_04545","DLDIJGFH_04704"
"recT","","Protein RecT",572,572,1,1,3684,1,562,"",830,830,830,"NCJKFECA_04702","GBFFMACB_03714","JGOBPIKM_04746","JAJDIPKB_04267","EDAOGEGO_04734","OCPBJCHP_04302","ELDOCFMP_04741","BHJELCCI_04137","CKEGPAKG_04097","IJEALMHG_03952","BENFFAFO_04386","JOCLDNKJ_04180","ENBCENPF_04685","KKHOBGKP_04544","DLDIJGFH_04705"
"dgaR_1","","Transcriptional regulatory protein DagR",572,572,1,1,6187,1,394,"",2051,2765,2754,"NCJKFECA_00676","GBFFMACB_03457","JGOBPIKM_02123","JAJDIPKB_01322","EDAOGEGO_00119","OCPBJCHP_02813","ELDOCFMP_00787","BHJELCCI_03270","CKEGPAKG_03428","IJEALMHG_01502","BENFFAFO_00328","JOCLDNKJ_02303","ENBCENPF_03568","KKHOBGKP_02225","DLDIJGFH_00326"
"lldD_2","","Lactate 2-monooxygenase",572,572,1,1,4993,102,2,"",692,1139,1138,"NCJKFECA_00153","GBFFMACB_00770","JGOBPIKM_00493","JAJDIPKB_02123","EDAOGEGO_03410","OCPBJCHP_02399","ELDOCFMP_01364","BHJELCCI_00153","CKEGPAKG_02261","IJEALMHG_00780","BENFFAFO_04253","JOCLDNKJ_00662","ENBCENPF_01337","KKHOBGKP_00493","DLDIJGFH_01011"
"group_85","","hypothetical protein",572,572,1,1,433,10,4,"",368,950,369,"NCJKFECA_03511","GBFFMACB_00178","JGOBPIKM_03653","JAJDIPKB_00377","EDAOGEGO_03807","OCPBJCHP_03433","ELDOCFMP_04092","BHJELCCI_02374","CKEGPAKG_02924","IJEALMHG_01857","BENFFAFO_02898","JOCLDNKJ_04377","ENBCENPF_03782","KKHOBGKP_04009","DLDIJGFH_03842"
"group_1284","","hypothetical protein",571,571,1,1,3196,181,1,"",275,755,754,"NCJKFECA_02781","GBFFMACB_02911","JGOBPIKM_00921","JAJDIPKB_03084","EDAOGEGO_01394","OCPBJCHP_01678","ELDOCFMP_00492","BHJELCCI_01249","CKEGPAKG_00164","IJEALMHG_04006","BENFFAFO_02279","JOCLDNKJ_00906","ENBCENPF_00492","KKHOBGKP_00923","DLDIJGFH_02164"
"yfdX","","hypothetical protein",571,571,1,1,2876,19,1,"",251,632,631,"NCJKFECA_04508","GBFFMACB_04640","JGOBPIKM_01092","JAJDIPKB_04210","EDAOGEGO_01566","OCPBJCHP_02186","ELDOCFMP_00320","BHJELCCI_03704","CKEGPAKG_03047","IJEALMHG_03683","BENFFAFO_00530","JOCLDNKJ_03739","ENBCENPF_00321","KKHOBGKP_01094","DLDIJGFH_02995"
"ccmE","","Cytochrome c-type biogenesis protein CcmE",571,571,1,1,1434,18,4,"",281,479,478,"NCJKFECA_04658","GBFFMACB_04679","JGOBPIKM_04692","JAJDIPKB_02689","EDAOGEGO_04716","OCPBJCHP_04688","ELDOCFMP_04710","BHJELCCI_04660","CKEGPAKG_04481","IJEALMHG_04634","BENFFAFO_04626","JOCLDNKJ_04642","ENBCENPF_04653","KKHOBGKP_04690","DLDIJGFH_04672"
"frmR","","Transcriptional repressor FrmR",571,571,1,1,4983,13,5,"",275,275,275,"NCJKFECA_00161","GBFFMACB_00762","JGOBPIKM_00501","JAJDIPKB_02131","EDAOGEGO_03402","OCPBJCHP_02407","ELDOCFMP_01356","BHJELCCI_00161","CKEGPAKG_02253","IJEALMHG_00772","BENFFAFO_04261","JOCLDNKJ_00654","ENBCENPF_01329","KKHOBGKP_00501","DLDIJGFH_01019"
"ail_1","","Attachment invasion locus protein",571,571,1,1,2875,19,2,"",536,536,536,"NCJKFECA_04509","GBFFMACB_04798","JGOBPIKM_01093","JAJDIPKB_04209","EDAOGEGO_01567","OCPBJCHP_02187","ELDOCFMP_00319","BHJELCCI_03703","CKEGPAKG_03048","IJEALMHG_03684","BENFFAFO_00531","JOCLDNKJ_03740","ENBCENPF_00320","KKHOBGKP_01095","DLDIJGFH_02994"
"group_2322","","hypothetical protein",571,571,1,1,170,7,2,"",338,338,338,"NCJKFECA_01561","GBFFMACB_04564","JGOBPIKM_03595","JAJDIPKB_00199","EDAOGEGO_01879","OCPBJCHP_01895","ELDOCFMP_02279","BHJELCCI_04378","CKEGPAKG_03887","IJEALMHG_04656","BENFFAFO_01615","JOCLDNKJ_03008","ENBCENPF_02145","KKHOBGKP_03595","DLDIJGFH_03503"
"metAS","","Homoserine O-succinyltransferase",571,571,1,1,2004,30,4,"",929,929,929,"NCJKFECA_04231","GBFFMACB_03342","JGOBPIKM_01799","JAJDIPKB_03998","EDAOGEGO_00443","OCPBJCHP_04558","ELDOCFMP_01109","BHJELCCI_03138","CKEGPAKG_03846","IJEALMHG_04439","BENFFAFO_00002","JOCLDNKJ_03387","ENBCENPF_02795","KKHOBGKP_01901","DLDIJGFH_00002"
"iraM","","Anti-adapter protein IraM",571,571,1,1,4530,201,1,"",362,362,362,"NCJKFECA_03855","GBFFMACB_03778","JGOBPIKM_01492","JAJDIPKB_01597","EDAOGEGO_02495","OCPBJCHP_01231","ELDOCFMP_03344","BHJELCCI_02529","CKEGPAKG_03534","IJEALMHG_03236","BENFFAFO_01957","JOCLDNKJ_03809","ENBCENPF_00848","KKHOBGKP_01720","DLDIJGFH_00624"
"group_3399","","hypothetical protein",571,571,1,1,5955,1,581,"",464,464,464,"NCJKFECA_04691","GBFFMACB_04772","JGOBPIKM_03016","JAJDIPKB_01567","EDAOGEGO_02561","OCPBJCHP_01587","ELDOCFMP_03224","BHJELCCI_02725","CKEGPAKG_04310","IJEALMHG_02220","BENFFAFO_03079","JOCLDNKJ_01493","ENBCENPF_04200","KKHOBGKP_03385","DLDIJGFH_02999"
"rna_1","","Ribonuclease I",571,571,1,1,383,26,3,"",386,413,386,"NCJKFECA_03470","GBFFMACB_00137","JGOBPIKM_03694","JAJDIPKB_00418","EDAOGEGO_03848","OCPBJCHP_03392","ELDOCFMP_04051","BHJELCCI_02333","CKEGPAKG_02883","IJEALMHG_01816","BENFFAFO_02939","JOCLDNKJ_01676","ENBCENPF_03823","KKHOBGKP_03968","DLDIJGFH_03883"
"group_39","btuD_5","Vitamin B12 import ATP-binding protein BtuD",571,571,1,1,2067,66,2,"",434,2066,1878,"NCJKFECA_00411","GBFFMACB_01381","JGOBPIKM_01858","JAJDIPKB_02885","EDAOGEGO_00384","OCPBJCHP_03948","ELDOCFMP_01051","BHJELCCI_03079","CKEGPAKG_01670","IJEALMHG_03202","BENFFAFO_00061","JOCLDNKJ_03976","ENBCENPF_02736","KKHOBGKP_01959","DLDIJGFH_00061"
"group_406","","hypothetical protein",571,571,1,1,4416,202,1,"",476,488,487,"NCJKFECA_02491","GBFFMACB_02732","JGOBPIKM_01595","JAJDIPKB_02937","EDAOGEGO_02391","OCPBJCHP_01334","ELDOCFMP_03240","BHJELCCI_02426","CKEGPAKG_02207","IJEALMHG_03894","BENFFAFO_02060","JOCLDNKJ_03333","ENBCENPF_00951","KKHOBGKP_01617","DLDIJGFH_00727"
"group_619","","hypothetical protein",571,571,1,1,1539,20,3,"",428,1010,973,"NCJKFECA_04490","GBFFMACB_04153","JGOBPIKM_04473","JAJDIPKB_04264","EDAOGEGO_04599","OCPBJCHP_04422","ELDOCFMP_04609","BHJELCCI_04551","CKEGPAKG_04247","IJEALMHG_04238","BENFFAFO_04451","JOCLDNKJ_04333","ENBCENPF_04554","KKHOBGKP_04608","DLDIJGFH_04531"
"group_629","","hypothetical protein",571,571,1,1,157,8,6,"",2210,3956,3860,"NCJKFECA_01551","GBFFMACB_04585","JGOBPIKM_03605","JAJDIPKB_04294","EDAOGEGO_01889","OCPBJCHP_01885","ELDOCFMP_02269","BHJELCCI_04368","CKEGPAKG_03877","IJEALMHG_04129","BENFFAFO_01605","JOCLDNKJ_03018","ENBCENPF_02155","KKHOBGKP_03605","DLDIJGFH_03513"
"group_863","","hypothetical protein",571,571,1,1,2130,106,2,"",404,575,574,"NCJKFECA_00468","GBFFMACB_01324","JGOBPIKM_01915","JAJDIPKB_02003","EDAOGEGO_00327","OCPBJCHP_03456","ELDOCFMP_00994","BHJELCCI_03022","CKEGPAKG_01727","IJEALMHG_04586","BENFFAFO_00118","JOCLDNKJ_02795","ENBCENPF_02679","KKHOBGKP_02016","DLDIJGFH_00118"
"group_189","","hypothetical protein",570,570,1,1,5078,1,131,"",617,1556,1504,"NCJKFECA_00084","GBFFMACB_00839","JGOBPIKM_00424","JAJDIPKB_03482","EDAOGEGO_04018","OCPBJCHP_03789","ELDOCFMP_01433","BHJELCCI_00084","CKEGPAKG_02330","IJEALMHG_02879","BENFFAFO_03944","JOCLDNKJ_00730","ENBCENPF_01406","KKHOBGKP_00424","DLDIJGFH_00942"
"group_228","","hypothetical protein",570,576,1.02,1,3053,NA,NA,"",131,1505,589,"NCJKFECA_02916","GBFFMACB_03267","JGOBPIKM_00786","JAJDIPKB_03583	JAJDIPKB_03582","EDAOGEGO_01258","OCPBJCHP_01814","ELDOCFMP_00628","BHJELCCI_04380","CKEGPAKG_00300","IJEALMHG_01706","BENFFAFO_02415","JOCLDNKJ_01042","ENBCENPF_00628","KKHOBGKP_00787","DLDIJGFH_02028"
"folB","","Dihydroneopterin aldolase",570,570,1,1,2691,148,1,"",359,359,359,"NCJKFECA_02006","GBFFMACB_00590","JGOBPIKM_01270","JAJDIPKB_03768","EDAOGEGO_03014","OCPBJCHP_03020","ELDOCFMP_00142","BHJELCCI_02054","CKEGPAKG_03179","IJEALMHG_01357","BENFFAFO_00708","JOCLDNKJ_01966","ENBCENPF_00143","KKHOBGKP_01272","DLDIJGFH_02817"
"group_2316","","hypothetical protein",570,570,1,1,156,8,5,"",356,356,356,"NCJKFECA_01550","GBFFMACB_04586","JGOBPIKM_03606","JAJDIPKB_04293","EDAOGEGO_01890","OCPBJCHP_01884","ELDOCFMP_02268","BHJELCCI_04367","CKEGPAKG_03876","IJEALMHG_04128","BENFFAFO_01604","JOCLDNKJ_03019","ENBCENPF_02156","KKHOBGKP_03606","DLDIJGFH_03514"
"group_2508","","hypothetical protein",570,570,1,1,492,1,202,"",92,92,92,"NCJKFECA_04646","GBFFMACB_00226","JGOBPIKM_04646","JAJDIPKB_04456","EDAOGEGO_04681","OCPBJCHP_04623","ELDOCFMP_04678","BHJELCCI_04632","CKEGPAKG_04461","IJEALMHG_04544","BENFFAFO_04580","JOCLDNKJ_04617","ENBCENPF_04630","KKHOBGKP_04676","DLDIJGFH_04640"
"group_2509","","hypothetical protein",570,570,1,1,491,1,203,"",488,488,488,"NCJKFECA_04645","GBFFMACB_00225","JGOBPIKM_04647","JAJDIPKB_04455","EDAOGEGO_04680","OCPBJCHP_04624","ELDOCFMP_04677","BHJELCCI_04633","CKEGPAKG_04460","IJEALMHG_04543","BENFFAFO_04579","JOCLDNKJ_04618","ENBCENPF_04629","KKHOBGKP_04675","DLDIJGFH_04639"
"group_2510","","hypothetical protein",570,570,1,1,490,1,204,"",326,326,326,"NCJKFECA_04644","GBFFMACB_00224","JGOBPIKM_04648","JAJDIPKB_04454","EDAOGEGO_04679","OCPBJCHP_04625","ELDOCFMP_04676","BHJELCCI_04634","CKEGPAKG_04459","IJEALMHG_04542","BENFFAFO_04578","JOCLDNKJ_04619","ENBCENPF_04628","KKHOBGKP_04674","DLDIJGFH_04638"
"rrrD_2","","Lysozyme RrrD",570,570,1,1,489,1,205,"",437,437,437,"NCJKFECA_04643","GBFFMACB_00223","JGOBPIKM_04649","JAJDIPKB_04453","EDAOGEGO_04678","OCPBJCHP_04626","ELDOCFMP_04675","BHJELCCI_04635","CKEGPAKG_04458","IJEALMHG_04541","BENFFAFO_04577","JOCLDNKJ_04620","ENBCENPF_04627","KKHOBGKP_04673","DLDIJGFH_04637"
"group_2512","","hypothetical protein",570,570,1,1,488,1,206,"",470,470,470,"NCJKFECA_04642","GBFFMACB_00222","JGOBPIKM_04650","JAJDIPKB_04452","EDAOGEGO_04677","OCPBJCHP_04627","ELDOCFMP_04674","BHJELCCI_04636","CKEGPAKG_04457","IJEALMHG_04540","BENFFAFO_04576","JOCLDNKJ_04621","ENBCENPF_04626","KKHOBGKP_04672","DLDIJGFH_04636"
"group_2513","","hypothetical protein",570,570,1,1,487,1,207,"",530,530,530,"NCJKFECA_04641","GBFFMACB_00221","JGOBPIKM_04651","JAJDIPKB_04451","EDAOGEGO_04676","OCPBJCHP_04628","ELDOCFMP_04673","BHJELCCI_04637","CKEGPAKG_04456","IJEALMHG_04539","BENFFAFO_04575","JOCLDNKJ_04622","ENBCENPF_04625","KKHOBGKP_04671","DLDIJGFH_04635"
"group_2514","","hypothetical protein",570,570,1,1,486,1,208,"",242,242,242,"NCJKFECA_04640","GBFFMACB_00220","JGOBPIKM_04652","JAJDIPKB_04450","EDAOGEGO_04675","OCPBJCHP_04629","ELDOCFMP_04672","BHJELCCI_04638","CKEGPAKG_04455","IJEALMHG_04538","BENFFAFO_04574","JOCLDNKJ_04623","ENBCENPF_04624","KKHOBGKP_04670","DLDIJGFH_04634"
"entF","","Enterobactin synthase component F",570,570,1,1,423,70,1,"",3884,3884,3884,"NCJKFECA_03502","GBFFMACB_00169","JGOBPIKM_03662","JAJDIPKB_00386","EDAOGEGO_03816","OCPBJCHP_03424","ELDOCFMP_04083","BHJELCCI_02365","CKEGPAKG_02915","IJEALMHG_01848","BENFFAFO_02907","","ENBCENPF_03791","KKHOBGKP_04000","DLDIJGFH_03851"
"group_2637","","hypothetical protein",570,570,1,1,2124,12,4,"",362,362,362,"NCJKFECA_00461","GBFFMACB_01331","JGOBPIKM_01908","","EDAOGEGO_00334","OCPBJCHP_03898","ELDOCFMP_01001","BHJELCCI_03029","CKEGPAKG_01720","IJEALMHG_03152","BENFFAFO_00111","JOCLDNKJ_03925","ENBCENPF_02686","KKHOBGKP_02009","DLDIJGFH_00111"
"oadA","","Oxaloacetate decarboxylase alpha chain",570,570,1,2,2,27,1,"Investigate",644,1559,977,"NCJKFECA_04705","GBFFMACB_04797","JGOBPIKM_04753","JAJDIPKB_04647","EDAOGEGO_04737","OCPBJCHP_04729","ELDOCFMP_04743","BHJELCCI_04696","CKEGPAKG_04539","IJEALMHG_04702","BENFFAFO_04677","JOCLDNKJ_04683","ENBCENPF_04687","KKHOBGKP_04722","DLDIJGFH_04707"
"yjaB","","Peptidyl-lysine N-acetyltransferase YjaB",570,570,1,1,2003,30,1,"",434,437,436,"NCJKFECA_04232","GBFFMACB_03343","JGOBPIKM_01798","JAJDIPKB_03997","EDAOGEGO_00444","OCPBJCHP_04559","ELDOCFMP_01110","BHJELCCI_03139","CKEGPAKG_03847","IJEALMHG_04440","BENFFAFO_00001","JOCLDNKJ_03386","ENBCENPF_02796","KKHOBGKP_01900","DLDIJGFH_00001"
"yeeO","","putative FMN/FAD exporter YeeO",570,570,1,1,5673,48,1,"",1424,1424,1424,"NCJKFECA_02373","","JGOBPIKM_04749","JAJDIPKB_04645","EDAOGEGO_02787","OCPBJCHP_01362","ELDOCFMP_02999","BHJELCCI_03814","CKEGPAKG_04536","IJEALMHG_03559","BENFFAFO_03786","JOCLDNKJ_03191","ENBCENPF_03372","KKHOBGKP_03160","DLDIJGFH_03225"
"group_843","iprA_2","Inhibitor of hydrogen peroxide resistance",570,570,1,1,66,203,1,"",455,671,670,"NCJKFECA_00736","GBFFMACB_04396","JGOBPIKM_02183","JAJDIPKB_01382","EDAOGEGO_00059","OCPBJCHP_02753","ELDOCFMP_00727","BHJELCCI_03330","CKEGPAKG_03488","IJEALMHG_01562","BENFFAFO_00388","JOCLDNKJ_02363","ENBCENPF_03508","KKHOBGKP_02285","DLDIJGFH_00386"
"group_875","","hypothetical protein",570,570,1,1,2062,77,1,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",371,632,622,"NCJKFECA_00406","GBFFMACB_03289","JGOBPIKM_01853","JAJDIPKB_04596","EDAOGEGO_00389","OCPBJCHP_03953","ELDOCFMP_01056","BHJELCCI_03084","CKEGPAKG_03793","IJEALMHG_03207","BENFFAFO_00056","JOCLDNKJ_03441","ENBCENPF_02741","KKHOBGKP_01954","DLDIJGFH_00056"
"yfcE","","Phosphodiesterase YfcE",570,570,1,1,3904,1,497,"",368,551,550,"NCJKFECA_01253","GBFFMACB_01831","JGOBPIKM_02746","JAJDIPKB_00790","EDAOGEGO_00950","OCPBJCHP_00633","ELDOCFMP_02148","BHJELCCI_01511","CKEGPAKG_02453","IJEALMHG_00451","BENFFAFO_01484","JOCLDNKJ_00285","ENBCENPF_03943","KKHOBGKP_02977","DLDIJGFH_01896"
"group_2087","","hypothetical protein",569,569,1,1,3058,31,1,"",866,866,866,"NCJKFECA_02912","GBFFMACB_03271","JGOBPIKM_00790","","EDAOGEGO_01262","OCPBJCHP_01810","ELDOCFMP_00624","BHJELCCI_01117","CKEGPAKG_00296","IJEALMHG_01702","BENFFAFO_02411","JOCLDNKJ_01038","ENBCENPF_00624","KKHOBGKP_00791","DLDIJGFH_02032"
"group_2336","ddrA_1","Diol dehydratase-reactivating factor alpha subunit",569,569,1,1,801,1,550,"",368,368,368,"NCJKFECA_01598","GBFFMACB_04279","JGOBPIKM_03558","JAJDIPKB_00236","EDAOGEGO_01842","OCPBJCHP_01931","ELDOCFMP_02315","BHJELCCI_01724","CKEGPAKG_00971","IJEALMHG_01063","BENFFAFO_01652","JOCLDNKJ_02972","ENBCENPF_02109","KKHOBGKP_03559","DLDIJGFH_03467"
"group_2337","","hypothetical protein",569,569,1,1,800,1,549,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",128,128,128,"NCJKFECA_01599","GBFFMACB_04278","JGOBPIKM_03557","JAJDIPKB_00237","EDAOGEGO_01841","OCPBJCHP_01932","ELDOCFMP_02316","BHJELCCI_01725","CKEGPAKG_00972","IJEALMHG_01064","BENFFAFO_01653","JOCLDNKJ_02971","ENBCENPF_02108","KKHOBGKP_03558","DLDIJGFH_03466"
"sauU_2","","putative sulfoacetate transporter SauU",569,569,1,1,575,198,1,"",1247,1247,1247,"NCJKFECA_01797","GBFFMACB_00292","JGOBPIKM_04027","JAJDIPKB_02187","EDAOGEGO_01643","OCPBJCHP_04165","ELDOCFMP_02514","BHJELCCI_01923","CKEGPAKG_01170","IJEALMHG_02676","BENFFAFO_01851","JOCLDNKJ_01234","ENBCENPF_01910","KKHOBGKP_04463","DLDIJGFH_04248"
"group_2502","","hypothetical protein",569,569,1,1,520,1,181,"",200,200,200,"NCJKFECA_01849","GBFFMACB_00240","JGOBPIKM_03975","JAJDIPKB_02135","EDAOGEGO_01591","OCPBJCHP_04113","ELDOCFMP_02566","BHJELCCI_01975","CKEGPAKG_01222","IJEALMHG_02625","BENFFAFO_01903","JOCLDNKJ_01286","ENBCENPF_01858","KKHOBGKP_04411","DLDIJGFH_04196"
"group_2503","","hypothetical protein",569,569,1,1,497,1,197,"",440,440,440,"NCJKFECA_04651","GBFFMACB_00231","JGOBPIKM_04641","JAJDIPKB_04461","EDAOGEGO_04686","OCPBJCHP_04618","ELDOCFMP_04683","BHJELCCI_04627","CKEGPAKG_04466","IJEALMHG_04549","BENFFAFO_04585","JOCLDNKJ_04612","ENBCENPF_04635","KKHOBGKP_04681","DLDIJGFH_04645"
"group_2504","","hypothetical protein",569,569,1,1,496,1,198,"",872,872,872,"NCJKFECA_04650","GBFFMACB_00230","JGOBPIKM_04642","JAJDIPKB_04460","EDAOGEGO_04685","OCPBJCHP_04619","ELDOCFMP_04682","BHJELCCI_04628","CKEGPAKG_04465","IJEALMHG_04548","BENFFAFO_04584","JOCLDNKJ_04613","ENBCENPF_04634","KKHOBGKP_04680","DLDIJGFH_04644"
"group_2505","","hypothetical protein",569,569,1,1,495,1,199,"",281,281,281,"NCJKFECA_04649","GBFFMACB_00229","JGOBPIKM_04643","JAJDIPKB_04459","EDAOGEGO_04684","OCPBJCHP_04620","ELDOCFMP_04681","BHJELCCI_04629","CKEGPAKG_04464","IJEALMHG_04547","BENFFAFO_04583","JOCLDNKJ_04614","ENBCENPF_04633","KKHOBGKP_04679","DLDIJGFH_04643"
"rusA_2","","Crossover junction endodeoxyribonuclease RusA",569,569,1,1,494,1,200,"",395,395,395,"NCJKFECA_04648","GBFFMACB_00228","JGOBPIKM_04644","JAJDIPKB_04458","EDAOGEGO_04683","OCPBJCHP_04621","ELDOCFMP_04680","BHJELCCI_04630","CKEGPAKG_04463","IJEALMHG_04546","BENFFAFO_04582","JOCLDNKJ_04615","ENBCENPF_04632","KKHOBGKP_04678","DLDIJGFH_04642"
"group_2507","","hypothetical protein",569,569,1,1,493,1,201,"",203,203,203,"NCJKFECA_04647","GBFFMACB_00227","JGOBPIKM_04645","JAJDIPKB_04457","EDAOGEGO_04682","OCPBJCHP_04622","ELDOCFMP_04679","BHJELCCI_04631","CKEGPAKG_04462","IJEALMHG_04545","BENFFAFO_04581","JOCLDNKJ_04616","ENBCENPF_04631","KKHOBGKP_04677","DLDIJGFH_04641"
"rfaP","","Lipopolysaccharide core heptose(I) kinase RfaP",569,569,1,1,1900,5,4,"",797,797,797,"NCJKFECA_01073","GBFFMACB_02603","JGOBPIKM_02566","","EDAOGEGO_00533","OCPBJCHP_00278","ELDOCFMP_01795","BHJELCCI_00496","CKEGPAKG_03244","IJEALMHG_02899","BENFFAFO_01129","JOCLDNKJ_03113","ENBCENPF_01578","KKHOBGKP_02622","DLDIJGFH_01541"
"dcuA_2","","Anaerobic C4-dicarboxylate transporter DcuA",569,569,1,1,2133,1,399,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",197,1301,1297,"NCJKFECA_00471","GBFFMACB_01321","JGOBPIKM_01918","JAJDIPKB_02000","EDAOGEGO_00324","OCPBJCHP_03459","ELDOCFMP_00991","BHJELCCI_03019","CKEGPAKG_01730","IJEALMHG_04589","BENFFAFO_00121","JOCLDNKJ_02792","ENBCENPF_02676","KKHOBGKP_02019","DLDIJGFH_00121"
"group_3273","","hypothetical protein",569,569,1,1,2501,46,2,"",245,245,245,"NCJKFECA_02969","GBFFMACB_02465","JGOBPIKM_03279","JAJDIPKB_04167","EDAOGEGO_03607","OCPBJCHP_02967","ELDOCFMP_03684","BHJELCCI_03178","CKEGPAKG_02037","IJEALMHG_01410","BENFFAFO_02494","JOCLDNKJ_01851","ENBCENPF_03187","KKHOBGKP_03673","DLDIJGFH_03642"
"ecpR","","HTH-type transcriptional regulator EcpR",568,568,1,1,1488,143,1,"",341,617,616,"NCJKFECA_01111","GBFFMACB_02641","JGOBPIKM_02604","JAJDIPKB_03174","EDAOGEGO_00495","OCPBJCHP_00316","ELDOCFMP_01833","BHJELCCI_00458","CKEGPAKG_03282","IJEALMHG_02937","BENFFAFO_01167","JOCLDNKJ_03075","ENBCENPF_01540","KKHOBGKP_02660","DLDIJGFH_01579"
"group_2338","","hypothetical protein",568,568,1,1,799,1,548,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",299,299,299,"NCJKFECA_01600","GBFFMACB_04277","JGOBPIKM_03556","JAJDIPKB_00238","EDAOGEGO_01840","OCPBJCHP_01933","ELDOCFMP_02317","BHJELCCI_01726","CKEGPAKG_00973","IJEALMHG_01065","BENFFAFO_01654","JOCLDNKJ_02970","ENBCENPF_02107","KKHOBGKP_03557","DLDIJGFH_03465"
"group_2517","","hypothetical protein",568,568,1,1,483,1,211,"",488,488,488,"NCJKFECA_04637","GBFFMACB_00217","JGOBPIKM_04655","JAJDIPKB_04447","EDAOGEGO_04672","OCPBJCHP_04632","ELDOCFMP_04669","BHJELCCI_04641","CKEGPAKG_04452","IJEALMHG_04535","BENFFAFO_04571","JOCLDNKJ_04626","ENBCENPF_04621","KKHOBGKP_04667","DLDIJGFH_04631"
"group_2518","","hypothetical protein",568,568,1,1,482,1,212,"",1499,1499,1499,"NCJKFECA_04636","GBFFMACB_00216","JGOBPIKM_04656","JAJDIPKB_04446","EDAOGEGO_04671","OCPBJCHP_04633","ELDOCFMP_04668","BHJELCCI_04642","CKEGPAKG_04451","IJEALMHG_04534","BENFFAFO_04570","JOCLDNKJ_04627","ENBCENPF_04620","KKHOBGKP_04666","DLDIJGFH_04630"
"group_3210","","hypothetical protein",568,568,1,1,5602,2,6,"",392,392,392,"NCJKFECA_02441","GBFFMACB_02062","JGOBPIKM_04495","JAJDIPKB_03908","EDAOGEGO_02856","OCPBJCHP_04589","ELDOCFMP_02932","BHJELCCI_04501","CKEGPAKG_04380","IJEALMHG_04352","BENFFAFO_04542","JOCLDNKJ_04494","ENBCENPF_03440","KKHOBGKP_03093","DLDIJGFH_03293"
"group_3398","","hypothetical protein",568,568,1,1,5953,1,579,"",557,557,557,"NCJKFECA_04693","GBFFMACB_04770","JGOBPIKM_03014","","EDAOGEGO_02559","OCPBJCHP_01589","ELDOCFMP_03226","BHJELCCI_02727","CKEGPAKG_04312","IJEALMHG_02218","BENFFAFO_03077","JOCLDNKJ_01491","ENBCENPF_04202","KKHOBGKP_03387","DLDIJGFH_02997"
"group_373","","hypothetical protein",568,568,1,1,158,8,9,"",242,788,625,"NCJKFECA_01552","GBFFMACB_04584","JGOBPIKM_03604","JAJDIPKB_04295","EDAOGEGO_01888","OCPBJCHP_01886","ELDOCFMP_02270","BHJELCCI_04369","CKEGPAKG_03878","IJEALMHG_04130","BENFFAFO_01606","JOCLDNKJ_03017","ENBCENPF_02154","KKHOBGKP_03604","DLDIJGFH_03512"
"glgX_1","","Glycogen operon protein GlgX ",568,568,1,1,5071,17,4,"",1805,2075,2074,"NCJKFECA_00089","GBFFMACB_00834","JGOBPIKM_00429","JAJDIPKB_03487","EDAOGEGO_04023","OCPBJCHP_03794","ELDOCFMP_01428","BHJELCCI_00089","CKEGPAKG_02325","IJEALMHG_02884","BENFFAFO_03949","JOCLDNKJ_00725","ENBCENPF_01401","KKHOBGKP_00429","DLDIJGFH_00947"
"group_789","","hypothetical protein",568,568,1,1,155,8,4,"",401,773,772,"NCJKFECA_01549","GBFFMACB_04587","JGOBPIKM_03607","JAJDIPKB_04292","EDAOGEGO_01891","OCPBJCHP_01883","ELDOCFMP_02267","BHJELCCI_04366","CKEGPAKG_03875","IJEALMHG_04127","BENFFAFO_01603","JOCLDNKJ_03020","ENBCENPF_02157","KKHOBGKP_03607","DLDIJGFH_03515"
"malS","","Periplasmic alpha-amylase",568,568,1,1,1837,64,2,"",1424,2027,2025,"NCJKFECA_01015","GBFFMACB_04593","JGOBPIKM_02508","JAJDIPKB_02816","EDAOGEGO_00591","OCPBJCHP_00220","ELDOCFMP_01737","BHJELCCI_00554","CKEGPAKG_00726","IJEALMHG_00057","BENFFAFO_01071","JOCLDNKJ_00054","ENBCENPF_01636","KKHOBGKP_02564","DLDIJGFH_01483"
