"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR15050788","SRR2096540","SRR5883594","SRR5905069","SRR14766450","SRR8280236","SRR27714918","SRR13641955","SRR10037243","SRR16506855","SRR7707918","NDSU8","SRR5904975","SRR23043675","SRR7041697"
"group_1915","yecS_2","L-cystine transport system permease protein YecS",575,575,1,1,4975,195,1,"",632,632,632,"GECBOMLG_01491","NNIFEHJJ_02174","AMMIPIGE_01510","CNBCECDA_00996","MKNLEGFG_00240","ONBKJHEC_00168","JDGPEFCB_01766","KKHOBGKP_00508","OAJCOHFM_00240","MMJAGEHG_01836","BGKOLDCB_02816","CDDPGOFG_00415","EOBMODNK_01720","HFPEINND_01765","NCFACCIB_01711"
"group_1933","","hypothetical protein",575,575,1,1,5014,29,2,"",173,173,173,"GECBOMLG_01457","NNIFEHJJ_02140","AMMIPIGE_01544","CNBCECDA_00962","MKNLEGFG_00275","ONBKJHEC_00134","JDGPEFCB_01732","KKHOBGKP_00474","OAJCOHFM_00274","MMJAGEHG_01870","BGKOLDCB_03502","CDDPGOFG_00449","EOBMODNK_01686","HFPEINND_01731","NCFACCIB_01677"
"group_1975","","hypothetical protein",575,575,1,1,5110,3,12,"",737,737,737,"GECBOMLG_01390","NNIFEHJJ_02063","AMMIPIGE_01620","CNBCECDA_00885","MKNLEGFG_00351","ONBKJHEC_00057","JDGPEFCB_01656","KKHOBGKP_00397","OAJCOHFM_00351","MMJAGEHG_01947","BGKOLDCB_00945","CDDPGOFG_00526","","HFPEINND_01654","NCFACCIB_01601"
"group_1976","","hypothetical protein",575,575,1,1,5111,3,11,"",488,488,488,"GECBOMLG_01389","NNIFEHJJ_02062","AMMIPIGE_01621","CNBCECDA_00884","MKNLEGFG_00352","ONBKJHEC_00056","JDGPEFCB_01655","KKHOBGKP_00396","OAJCOHFM_00352","MMJAGEHG_01948","BGKOLDCB_00946","CDDPGOFG_00527","","HFPEINND_01653","NCFACCIB_01600"
"ygiW_1","","Protein YgiW",575,575,1,1,5113,3,9,"",392,392,392,"GECBOMLG_01387","NNIFEHJJ_02060","AMMIPIGE_01623","CNBCECDA_00882","MKNLEGFG_00354","ONBKJHEC_00054","JDGPEFCB_01653","KKHOBGKP_00394","OAJCOHFM_00354","MMJAGEHG_01950","BGKOLDCB_00948","CDDPGOFG_00529","","HFPEINND_01651","NCFACCIB_01598"
"group_1979","pncC_1","Nicotinamide-nucleotide amidohydrolase PncC",575,575,1,1,5114,3,8,"",527,527,527,"GECBOMLG_01386","NNIFEHJJ_02059","AMMIPIGE_01624","CNBCECDA_00881","MKNLEGFG_00355","ONBKJHEC_00053","JDGPEFCB_01652","KKHOBGKP_00393","OAJCOHFM_00355","MMJAGEHG_01951","BGKOLDCB_00949","CDDPGOFG_00530","","HFPEINND_01650","NCFACCIB_01597"
"group_2141","rhaR_2","HTH-type transcriptional activator RhaR",575,575,1,1,3205,178,1,"",929,929,929,"GECBOMLG_03088","NNIFEHJJ_00185","AMMIPIGE_01863","CNBCECDA_02496","MKNLEGFG_00593","ONBKJHEC_01934","JDGPEFCB_00482","KKHOBGKP_00932","OAJCOHFM_01228","MMJAGEHG_00483","BGKOLDCB_01837","CDDPGOFG_02957","EOBMODNK_00186","HFPEINND_00483","NCFACCIB_02618"
"pgk","","Phosphoglycerate kinase",575,575,1,1,2836,191,1,"",1163,1163,1163,"GECBOMLG_01209","NNIFEHJJ_00388","AMMIPIGE_04223","CNBCECDA_02730","MKNLEGFG_01058","ONBKJHEC_02500","JDGPEFCB_00279","KKHOBGKP_01135","OAJCOHFM_01024","MMJAGEHG_00280","BGKOLDCB_03793","CDDPGOFG_02160","EOBMODNK_00390","HFPEINND_00280","NCFACCIB_03375"
"group_2339","","hypothetical protein",575,575,1,1,791,147,1,"",398,398,398,"GECBOMLG_01815","NNIFEHJJ_03017","AMMIPIGE_02316","CNBCECDA_02067","MKNLEGFG_01318","ONBKJHEC_01663","JDGPEFCB_02813","KKHOBGKP_03549","OAJCOHFM_04081","MMJAGEHG_02974","BGKOLDCB_02116","CDDPGOFG_00650","EOBMODNK_02560","HFPEINND_02972","NCFACCIB_00812"
"group_2490","","hypothetical protein",575,575,1,1,534,4,7,"",293,293,293,"GECBOMLG_02042","NNIFEHJJ_02790","AMMIPIGE_02089","CNBCECDA_02294","MKNLEGFG_01091","ONBKJHEC_01436","JDGPEFCB_03040","KKHOBGKP_04425","OAJCOHFM_03190","MMJAGEHG_02747","BGKOLDCB_01585","CDDPGOFG_01368","EOBMODNK_02333","HFPEINND_02745","NCFACCIB_03568"
"group_2491","","hypothetical protein",575,575,1,1,533,4,8,"",176,176,176,"GECBOMLG_02043","NNIFEHJJ_02789","AMMIPIGE_02088","CNBCECDA_02295","MKNLEGFG_01090","ONBKJHEC_01435","JDGPEFCB_03041","KKHOBGKP_04424","OAJCOHFM_03189","MMJAGEHG_02746","BGKOLDCB_01586","CDDPGOFG_01367","EOBMODNK_02332","HFPEINND_02744","NCFACCIB_03569"
"group_2492","","hypothetical protein",575,575,1,1,532,4,6,"",116,116,116,"GECBOMLG_02044","NNIFEHJJ_02788","AMMIPIGE_02087","CNBCECDA_02296","MKNLEGFG_01089","ONBKJHEC_01434","JDGPEFCB_03042","KKHOBGKP_04423","OAJCOHFM_03188","MMJAGEHG_02745","BGKOLDCB_01587","CDDPGOFG_01366","EOBMODNK_02331","HFPEINND_02743","NCFACCIB_03570"
"group_2493","","hypothetical protein",575,575,1,1,531,4,5,"",581,581,581,"GECBOMLG_02045","NNIFEHJJ_02787","AMMIPIGE_02086","CNBCECDA_02297","MKNLEGFG_01088","ONBKJHEC_01433","JDGPEFCB_03043","KKHOBGKP_04422","OAJCOHFM_03187","MMJAGEHG_02744","BGKOLDCB_01588","CDDPGOFG_01365","EOBMODNK_02330","HFPEINND_02742","NCFACCIB_03571"
"group_2495","","hypothetical protein",575,575,1,1,529,4,3,"",293,293,293,"GECBOMLG_02047","NNIFEHJJ_02785","AMMIPIGE_02084","CNBCECDA_02299","MKNLEGFG_01086","ONBKJHEC_01431","JDGPEFCB_03045","KKHOBGKP_04420","OAJCOHFM_03185","MMJAGEHG_02742","BGKOLDCB_01590","CDDPGOFG_01363","EOBMODNK_02328","HFPEINND_02740","NCFACCIB_03573"
"ssb_2","","Single-stranded DNA-binding protein",575,575,1,1,527,4,1,"",506,506,506,"GECBOMLG_02049","NNIFEHJJ_02783","AMMIPIGE_02082","CNBCECDA_02301","MKNLEGFG_01084","ONBKJHEC_01429","JDGPEFCB_03047","KKHOBGKP_04418","OAJCOHFM_03183","MMJAGEHG_02740","BGKOLDCB_01592","CDDPGOFG_01361","EOBMODNK_02326","HFPEINND_02738","NCFACCIB_03575"
"group_2538","","hypothetical protein",575,575,1,1,429,10,5,"",248,248,248,"GECBOMLG_03798","NNIFEHJJ_03972","AMMIPIGE_03762","CNBCECDA_04063","MKNLEGFG_02965","ONBKJHEC_03098","JDGPEFCB_04066","KKHOBGKP_04006","OAJCOHFM_03431","MMJAGEHG_03886","BGKOLDCB_04254","CDDPGOFG_01289","EOBMODNK_04171","HFPEINND_03909","NCFACCIB_02277"
"group_2861","","hypothetical protein",575,575,1,1,4422,186,1,"",320,320,320,"GECBOMLG_00277","NNIFEHJJ_00943","AMMIPIGE_00994","CNBCECDA_00691","MKNLEGFG_02326","ONBKJHEC_00955","JDGPEFCB_00876","KKHOBGKP_01623","OAJCOHFM_01622","MMJAGEHG_00877","BGKOLDCB_00472","","EOBMODNK_00878","HFPEINND_00877","NCFACCIB_03934"
"group_288","","hypothetical protein",575,575,1,1,6048,123,1,"",248,1388,1384,"GECBOMLG_00736","NNIFEHJJ_01343","AMMIPIGE_00193","CNBCECDA_01484","MKNLEGFG_03190","ONBKJHEC_03001","JDGPEFCB_01403","","OAJCOHFM_02981","MMJAGEHG_01346","BGKOLDCB_01419","CDDPGOFG_02349","EOBMODNK_03505","HFPEINND_01347","NCFACCIB_02501"
"dmsA_2","","Dimethyl sulfoxide reductase DmsA",575,575,1,1,2118,54,2,"",1601,2429,2403,"GECBOMLG_00825","NNIFEHJJ_01255","AMMIPIGE_00104","CNBCECDA_01573","MKNLEGFG_03102","ONBKJHEC_03575","JDGPEFCB_01492","KKHOBGKP_02003","OAJCOHFM_03070","MMJAGEHG_01257","BGKOLDCB_02686","CDDPGOFG_04057","EOBMODNK_03417","HFPEINND_01258","NCFACCIB_03772"
"group_2937","","hypothetical protein",575,575,1,1,4559,9,4,"",458,458,458,"GECBOMLG_00153","NNIFEHJJ_00819","AMMIPIGE_01118","CNBCECDA_00567","MKNLEGFG_02201","ONBKJHEC_01079","JDGPEFCB_01000","KKHOBGKP_01747","OAJCOHFM_01746","MMJAGEHG_01001","BGKOLDCB_04571","CDDPGOFG_04726","EOBMODNK_01003","HFPEINND_01001","NCFACCIB_03356"
"group_2938","","hypothetical protein",575,575,1,1,4560,9,5,"",89,89,89,"GECBOMLG_00152","NNIFEHJJ_00818","AMMIPIGE_01119","CNBCECDA_00566","MKNLEGFG_02200","ONBKJHEC_01080","JDGPEFCB_01001","KKHOBGKP_01748","OAJCOHFM_01747","MMJAGEHG_01002","BGKOLDCB_04570","CDDPGOFG_04725","EOBMODNK_01004","HFPEINND_01002","NCFACCIB_03357"
"smfA","","Fimbria A protein",575,575,1,1,2396,44,2,"",560,560,560,"GECBOMLG_04198","NNIFEHJJ_03895","AMMIPIGE_04523","CNBCECDA_04364","MKNLEGFG_03888","ONBKJHEC_04164","JDGPEFCB_03752","KKHOBGKP_03776","OAJCOHFM_03875","MMJAGEHG_03722","BGKOLDCB_02563","CDDPGOFG_01835","EOBMODNK_03848","HFPEINND_03838","NCFACCIB_03708"
"group_3078","","hypothetical protein",575,575,1,1,2488,192,1,"",281,281,281,"GECBOMLG_03585","NNIFEHJJ_03806","AMMIPIGE_03406","CNBCECDA_03744","MKNLEGFG_03051","ONBKJHEC_04058","JDGPEFCB_03841","KKHOBGKP_03687","OAJCOHFM_03786","MMJAGEHG_03811","BGKOLDCB_00810","CDDPGOFG_04566","EOBMODNK_03759","HFPEINND_03749","NCFACCIB_01918"
"group_3189","","hypothetical protein",575,575,1,1,5628,6,6,"",569,569,569,"GECBOMLG_04414","NNIFEHJJ_03715","AMMIPIGE_03015","CNBCECDA_03384","MKNLEGFG_04533","ONBKJHEC_04502","JDGPEFCB_03668","KKHOBGKP_03118","OAJCOHFM_02657","MMJAGEHG_04736","BGKOLDCB_04139","CDDPGOFG_03320","EOBMODNK_03042","HFPEINND_03670","NCFACCIB_04471"
"group_3190","","hypothetical protein",575,575,1,1,5627,6,5,"",749,749,749,"GECBOMLG_04415","NNIFEHJJ_03716","AMMIPIGE_03016","CNBCECDA_03383","MKNLEGFG_04534","ONBKJHEC_04503","JDGPEFCB_03669","KKHOBGKP_03117","OAJCOHFM_02656","MMJAGEHG_04735","BGKOLDCB_04140","CDDPGOFG_03319","EOBMODNK_03041","HFPEINND_03671","NCFACCIB_04472"
"group_3191","","hypothetical protein",575,575,1,1,5625,6,3,"",737,737,737,"GECBOMLG_04417","NNIFEHJJ_03718","AMMIPIGE_03018","CNBCECDA_03381","MKNLEGFG_04536","ONBKJHEC_04505","JDGPEFCB_03671","KKHOBGKP_03115","OAJCOHFM_02654","MMJAGEHG_04733","BGKOLDCB_04142","CDDPGOFG_03317","EOBMODNK_03039","HFPEINND_03673","NCFACCIB_04474"
"group_3194","","hypothetical protein",575,575,1,1,5621,24,2,"",245,245,245,"GECBOMLG_04421","NNIFEHJJ_03722","AMMIPIGE_03022","CNBCECDA_03377","MKNLEGFG_04540","ONBKJHEC_04509","JDGPEFCB_03675","KKHOBGKP_03111","OAJCOHFM_02650","MMJAGEHG_04729","BGKOLDCB_04146","CDDPGOFG_03313","EOBMODNK_03035","HFPEINND_03677","NCFACCIB_04478"
"group_3196","","hypothetical protein",575,575,1,1,5619,138,1,"",185,185,185,"GECBOMLG_04423","NNIFEHJJ_03724","AMMIPIGE_03024","CNBCECDA_03375","MKNLEGFG_04542","ONBKJHEC_04511","JDGPEFCB_03677","KKHOBGKP_03109","OAJCOHFM_02648","MMJAGEHG_04727","BGKOLDCB_04148","CDDPGOFG_03311","EOBMODNK_03033","HFPEINND_03679","NCFACCIB_04480"
"rsmG","","Ribosomal RNA small subunit methyltransferase G",575,575,1,1,1377,152,1,"",623,623,623,"GECBOMLG_04092","NNIFEHJJ_04329","AMMIPIGE_04256","CNBCECDA_04187","MKNLEGFG_03694","ONBKJHEC_04003","JDGPEFCB_04333","KKHOBGKP_04302","OAJCOHFM_04270","MMJAGEHG_04401","BGKOLDCB_02166","CDDPGOFG_03660","EOBMODNK_04289","HFPEINND_04365","NCFACCIB_03486"
"pnbA","","Para-nitrobenzyl esterase",575,575,1,1,4990,1,526,"",608,1508,1504,"GECBOMLG_01479","NNIFEHJJ_02162","AMMIPIGE_01522","CNBCECDA_00984","MKNLEGFG_00253","ONBKJHEC_00156","JDGPEFCB_01754","KKHOBGKP_00496","OAJCOHFM_00252","MMJAGEHG_01848","BGKOLDCB_02804","CDDPGOFG_00427","EOBMODNK_01708","HFPEINND_01753","NCFACCIB_01699"
"rna_2","","Ribonuclease I",575,575,1,1,384,26,2,"",392,806,395,"GECBOMLG_03761","NNIFEHJJ_04009","AMMIPIGE_03725","CNBCECDA_04026","MKNLEGFG_02928","ONBKJHEC_03135","JDGPEFCB_04029","KKHOBGKP_03969","OAJCOHFM_03468","MMJAGEHG_03923","BGKOLDCB_01316","CDDPGOFG_01252","EOBMODNK_04134","HFPEINND_03946","NCFACCIB_02240"
"pipB","","Secreted effector protein PipB",575,575,1,1,4505,128,1,"",563,875,873,"GECBOMLG_00200","NNIFEHJJ_00866","AMMIPIGE_01071","CNBCECDA_00614","MKNLEGFG_02248","ONBKJHEC_01032","JDGPEFCB_00953","KKHOBGKP_01700","OAJCOHFM_01699","MMJAGEHG_00954","BGKOLDCB_00549","CDDPGOFG_03391","EOBMODNK_00956","HFPEINND_00954","NCFACCIB_03309"
"ccmH","","Cytochrome c-type biogenesis protein CcmH",575,575,1,1,1437,1,577,"",335,1043,1040,"GECBOMLG_04653","NNIFEHJJ_04707","AMMIPIGE_04706","CNBCECDA_04713","MKNLEGFG_04665","ONBKJHEC_04691","JDGPEFCB_04678","KKHOBGKP_04687","OAJCOHFM_04646","MMJAGEHG_04771","BGKOLDCB_04545","CDDPGOFG_04698","EOBMODNK_04702","HFPEINND_04666","NCFACCIB_03006"
"gntR_4","","HTH-type transcriptional regulator GntR",575,575,1,1,3902,1,498,"",368,1337,1013,"GECBOMLG_02666","NNIFEHJJ_02503","AMMIPIGE_03160","CNBCECDA_01712","MKNLEGFG_02755","ONBKJHEC_00657","JDGPEFCB_02638","KKHOBGKP_02979","OAJCOHFM_02533","MMJAGEHG_02639","BGKOLDCB_01946","CDDPGOFG_00269","EOBMODNK_02047","HFPEINND_02638","NCFACCIB_02351"
"dbpA","","ATP-dependent RNA helicase DbpA",575,575,1,1,4952,133,2,"",665,1373,1371,"GECBOMLG_01512","NNIFEHJJ_02195","AMMIPIGE_01489","CNBCECDA_01017","MKNLEGFG_00219","ONBKJHEC_00189","JDGPEFCB_01787","KKHOBGKP_00529","OAJCOHFM_00219","MMJAGEHG_01815","BGKOLDCB_02000","CDDPGOFG_00394","EOBMODNK_01741","HFPEINND_01786","NCFACCIB_02136"
"xerD_1","","Tyrosine recombinase XerD",575,575,1,1,2863,81,3,"",428,896,895,"GECBOMLG_01236","NNIFEHJJ_00361","AMMIPIGE_01687","CNBCECDA_02703","MKNLEGFG_00769","ONBKJHEC_02527","JDGPEFCB_00306","KKHOBGKP_01108","OAJCOHFM_01051","MMJAGEHG_00307","BGKOLDCB_04200","CDDPGOFG_02133","EOBMODNK_00363","HFPEINND_00307","NCFACCIB_02775"
"ynfF_2","","putative dimethyl sulfoxide reductase chain YnfF",575,575,1,1,393,115,1,"",1025,1946,1944,"GECBOMLG_03767","NNIFEHJJ_04003","AMMIPIGE_03731","CNBCECDA_04032","MKNLEGFG_02934","ONBKJHEC_03129","JDGPEFCB_04035","KKHOBGKP_03975","OAJCOHFM_03462","MMJAGEHG_03917","BGKOLDCB_01310","CDDPGOFG_01258","EOBMODNK_04140","HFPEINND_03940","NCFACCIB_02246"
"zitB","","Zinc transporter ZitB",575,575,1,1,262,95,1,"",662,938,937,"GECBOMLG_04240","NNIFEHJJ_04510","AMMIPIGE_04565","CNBCECDA_04461","MKNLEGFG_04082","ONBKJHEC_04259","JDGPEFCB_03900","KKHOBGKP_03840","OAJCOHFM_03597","MMJAGEHG_04052","BGKOLDCB_04403","CDDPGOFG_01123","EOBMODNK_04486","HFPEINND_04076","NCFACCIB_03878"
"aptA","","Apulose-4-phosphate transketolase subunit A",575,575,1,1,3896,23,1,"",503,830,829,"GECBOMLG_02670","NNIFEHJJ_02499","AMMIPIGE_03156","CNBCECDA_01708","MKNLEGFG_02751","ONBKJHEC_00661","JDGPEFCB_02642","KKHOBGKP_02983","OAJCOHFM_02537","MMJAGEHG_02643","BGKOLDCB_01942","CDDPGOFG_00273","EOBMODNK_02043","HFPEINND_02642","NCFACCIB_02355"
"gadC","","Glutamate/gamma-aminobutyrate antiporter",575,575,1,1,3917,109,1,"",965,1421,1420,"GECBOMLG_02652","NNIFEHJJ_02517","AMMIPIGE_03174","CNBCECDA_01726","MKNLEGFG_02769","ONBKJHEC_00643","JDGPEFCB_02624","KKHOBGKP_02965","OAJCOHFM_02519","MMJAGEHG_02625","BGKOLDCB_01960","CDDPGOFG_00255","EOBMODNK_02061","HFPEINND_02624","NCFACCIB_02337"
"rocR","","Arginine utilization regulatory protein RocR",575,575,1,1,3919,120,2,"",869,1427,1426,"GECBOMLG_02650","NNIFEHJJ_02519","AMMIPIGE_03176","CNBCECDA_01728","MKNLEGFG_02771","ONBKJHEC_00641","JDGPEFCB_02622","KKHOBGKP_02963","OAJCOHFM_02517","MMJAGEHG_02623","BGKOLDCB_01962","CDDPGOFG_00253","EOBMODNK_02063","HFPEINND_02622","NCFACCIB_02335"
"group_1055","","hypothetical protein",574,574,1,1,5622,24,1,"",212,533,483,"GECBOMLG_04420","NNIFEHJJ_03721","AMMIPIGE_03021","CNBCECDA_03378","MKNLEGFG_04539","ONBKJHEC_04508","JDGPEFCB_03674","KKHOBGKP_03112","OAJCOHFM_02651","MMJAGEHG_04730","BGKOLDCB_04145","CDDPGOFG_03314","EOBMODNK_03036","HFPEINND_03676","NCFACCIB_04477"
"ccmD","","Heme exporter protein D",574,574,1,1,1432,18,2,"",161,212,174,"GECBOMLG_04657","NNIFEHJJ_04711","AMMIPIGE_04710","CNBCECDA_04709","MKNLEGFG_04661","ONBKJHEC_04687","JDGPEFCB_04674","KKHOBGKP_04691","OAJCOHFM_04642","MMJAGEHG_04767","BGKOLDCB_04549","CDDPGOFG_04702","EOBMODNK_04698","HFPEINND_04670","NCFACCIB_03002"
"sad_1","","Succinate semialdehyde dehydrogenase [NAD(P)+] Sad",574,574,1,1,5102,3,3,"",461,1388,1386,"GECBOMLG_01398","NNIFEHJJ_02071","AMMIPIGE_01612","CNBCECDA_00893","MKNLEGFG_00343","ONBKJHEC_00065","JDGPEFCB_01664","KKHOBGKP_00405","OAJCOHFM_00343","MMJAGEHG_01939","BGKOLDCB_00937","CDDPGOFG_00518","","HFPEINND_01662","NCFACCIB_01609"
"pdhR_1","","Pyruvate dehydrogenase complex repressor",574,574,1,1,2819,1,458,"",173,749,747,"GECBOMLG_01194","NNIFEHJJ_00403","AMMIPIGE_04208","CNBCECDA_02745","MKNLEGFG_01043","ONBKJHEC_02485","JDGPEFCB_00264","KKHOBGKP_01150","OAJCOHFM_01009","MMJAGEHG_00265","BGKOLDCB_03808","CDDPGOFG_02175","EOBMODNK_00405","HFPEINND_00265","NCFACCIB_03390"
"group_1312","","hypothetical protein",574,574,1,1,2818,1,459,"",662,731,730,"GECBOMLG_01193","NNIFEHJJ_00404","AMMIPIGE_04207","CNBCECDA_02746","MKNLEGFG_01042","ONBKJHEC_02484","JDGPEFCB_00263","KKHOBGKP_01151","OAJCOHFM_01008","MMJAGEHG_00264","BGKOLDCB_03271","CDDPGOFG_02176","EOBMODNK_00406","HFPEINND_00264","NCFACCIB_03391"
"atsA","","Arylsulfatase",574,574,1,1,2784,1,444,"",1634,1739,1738,"GECBOMLG_01158","NNIFEHJJ_00439","AMMIPIGE_04172","CNBCECDA_02781","MKNLEGFG_01007","ONBKJHEC_02449","JDGPEFCB_00228","KKHOBGKP_01186","OAJCOHFM_00973","MMJAGEHG_00229","BGKOLDCB_03306","CDDPGOFG_02486","EOBMODNK_00441","HFPEINND_00229","NCFACCIB_03426"
"group_1408","","hypothetical protein",574,574,1,1,32,1,395,"",353,449,447,"GECBOMLG_00511","NNIFEHJJ_01568","AMMIPIGE_00418","CNBCECDA_01259","MKNLEGFG_04339","ONBKJHEC_04394","JDGPEFCB_01178","KKHOBGKP_02318","OAJCOHFM_03757","MMJAGEHG_01571","BGKOLDCB_01004","CDDPGOFG_03983","EOBMODNK_03730","HFPEINND_01572","NCFACCIB_02996"
"group_1535","","hypothetical protein",574,574,1,1,4432,2,48,"",200,206,205,"GECBOMLG_00267","NNIFEHJJ_00933","AMMIPIGE_01004","CNBCECDA_00681","MKNLEGFG_02316","ONBKJHEC_00965","JDGPEFCB_00886","KKHOBGKP_01633","OAJCOHFM_01632","MMJAGEHG_00887","BGKOLDCB_00482","CDDPGOFG_04688","EOBMODNK_00888","HFPEINND_00887","NCFACCIB_03944"
"group_1868","","hypothetical protein",574,574,1,1,4723,183,1,"",533,533,533,"GECBOMLG_01727","NNIFEHJJ_02411","AMMIPIGE_01273","CNBCECDA_01232","MKNLEGFG_00003","ONBKJHEC_04666","JDGPEFCB_02002","KKHOBGKP_00744","OAJCOHFM_00003","MMJAGEHG_01599","BGKOLDCB_02335","CDDPGOFG_01778","EOBMODNK_01956","HFPEINND_02000","NCFACCIB_01460"
"group_1870","","hypothetical protein",574,574,1,1,4725,151,1,"",125,125,125,"GECBOMLG_01725","NNIFEHJJ_02409","AMMIPIGE_01275","CNBCECDA_01230","MKNLEGFG_00005","ONBKJHEC_04664","JDGPEFCB_02000","KKHOBGKP_00742","OAJCOHFM_00005","MMJAGEHG_01601","BGKOLDCB_02337","CDDPGOFG_01776","EOBMODNK_01954","HFPEINND_01998","NCFACCIB_01462"
"group_1966","","hypothetical protein",574,574,1,1,5100,3,1,"",359,359,359,"GECBOMLG_01400","NNIFEHJJ_02073","AMMIPIGE_01610","CNBCECDA_00895","MKNLEGFG_00341","ONBKJHEC_00067","JDGPEFCB_01666","KKHOBGKP_00407","OAJCOHFM_00341","MMJAGEHG_01937","BGKOLDCB_00935","CDDPGOFG_00516","","HFPEINND_01664","NCFACCIB_01611"
"glsA2","","Glutaminase 2",574,574,1,1,5101,3,2,"",926,926,926,"GECBOMLG_01399","NNIFEHJJ_02072","AMMIPIGE_01611","CNBCECDA_00894","MKNLEGFG_00342","ONBKJHEC_00066","JDGPEFCB_01665","KKHOBGKP_00406","OAJCOHFM_00342","MMJAGEHG_01938","BGKOLDCB_00936","CDDPGOFG_00517","","HFPEINND_01663","NCFACCIB_01610"
"gltR_1","","HTH-type transcriptional regulator GltR",574,574,1,1,5103,3,4,"",872,872,872,"GECBOMLG_01397","NNIFEHJJ_02070","AMMIPIGE_01613","CNBCECDA_00892","MKNLEGFG_00344","ONBKJHEC_00064","JDGPEFCB_01663","KKHOBGKP_00404","OAJCOHFM_00344","MMJAGEHG_01940","BGKOLDCB_00938","CDDPGOFG_00519","","HFPEINND_01661","NCFACCIB_01608"
"sotB","","Sugar efflux transporter",574,574,1,1,5104,3,5,"",1190,1190,1190,"GECBOMLG_01396","NNIFEHJJ_02069","AMMIPIGE_01614","CNBCECDA_00891","MKNLEGFG_00345","ONBKJHEC_00063","JDGPEFCB_01662","KKHOBGKP_00403","OAJCOHFM_00345","MMJAGEHG_01941","BGKOLDCB_00939","CDDPGOFG_00520","","HFPEINND_01660","NCFACCIB_01607"
"group_1970","","hypothetical protein",574,574,1,1,5105,3,6,"",653,665,664,"GECBOMLG_01395","NNIFEHJJ_02068","AMMIPIGE_01615","CNBCECDA_00890","MKNLEGFG_00346","ONBKJHEC_00062","JDGPEFCB_01661","KKHOBGKP_00402","OAJCOHFM_00346","MMJAGEHG_01942","BGKOLDCB_00940","CDDPGOFG_00521","","HFPEINND_01659","NCFACCIB_01606"
"marR","","Multiple antibiotic resistance protein MarR",574,574,1,1,5106,3,16,"",434,434,434,"GECBOMLG_01394","NNIFEHJJ_02067","AMMIPIGE_01616","CNBCECDA_00889","MKNLEGFG_00347","ONBKJHEC_00061","JDGPEFCB_01660","KKHOBGKP_00401","OAJCOHFM_00347","MMJAGEHG_01943","BGKOLDCB_00941","CDDPGOFG_00522","","HFPEINND_01658","NCFACCIB_01605"
"marA_1","","Multiple antibiotic resistance protein MarA",574,574,1,1,5107,3,15,"",383,383,383,"GECBOMLG_01393","NNIFEHJJ_02066","AMMIPIGE_01617","CNBCECDA_00888","MKNLEGFG_00348","ONBKJHEC_00060","JDGPEFCB_01659","KKHOBGKP_00400","OAJCOHFM_00348","MMJAGEHG_01944","BGKOLDCB_00942","CDDPGOFG_00523","","HFPEINND_01657","NCFACCIB_01604"
"group_1973","","hypothetical protein",574,574,1,1,5108,3,14,"",209,209,209,"GECBOMLG_01392","NNIFEHJJ_02065","AMMIPIGE_01618","CNBCECDA_00887","MKNLEGFG_00349","ONBKJHEC_00059","JDGPEFCB_01658","KKHOBGKP_00399","OAJCOHFM_00349","MMJAGEHG_01945","BGKOLDCB_00943","CDDPGOFG_00524","","HFPEINND_01656","NCFACCIB_01603"
"eamA","","putative amino-acid metabolite efflux pump",574,574,1,1,5109,3,13,"",902,902,902,"GECBOMLG_01391","NNIFEHJJ_02064","AMMIPIGE_01619","CNBCECDA_00886","MKNLEGFG_00350","ONBKJHEC_00058","JDGPEFCB_01657","KKHOBGKP_00398","OAJCOHFM_00350","MMJAGEHG_01946","BGKOLDCB_00944","CDDPGOFG_00525","","HFPEINND_01655","NCFACCIB_01602"
"mgtS","","Small protein MgtS",574,574,1,1,5112,3,10,"",95,95,95,"GECBOMLG_01388","NNIFEHJJ_02061","AMMIPIGE_01622","CNBCECDA_00883","MKNLEGFG_00353","ONBKJHEC_00055","JDGPEFCB_01654","KKHOBGKP_00395","OAJCOHFM_00353","MMJAGEHG_01949","BGKOLDCB_00947","CDDPGOFG_00528","","HFPEINND_01652","NCFACCIB_01599"
"group_1980","","hypothetical protein",574,574,1,1,5115,3,7,"",182,182,182,"GECBOMLG_01385","NNIFEHJJ_02058","AMMIPIGE_01625","CNBCECDA_00880","MKNLEGFG_00356","ONBKJHEC_00052","JDGPEFCB_01651","KKHOBGKP_00392","OAJCOHFM_00356","MMJAGEHG_01952","BGKOLDCB_00950","CDDPGOFG_00531","","HFPEINND_01649","NCFACCIB_01596"
"spaR_2","","Surface presentation of antigens protein SpaR",574,574,1,1,5217,79,2,"",779,779,779,"GECBOMLG_02355","NNIFEHJJ_03145","AMMIPIGE_02445","CNBCECDA_03052","MKNLEGFG_03404","ONBKJHEC_03672","JDGPEFCB_03354","KKHOBGKP_00298","OAJCOHFM_00450","MMJAGEHG_03355","","CDDPGOFG_04623","EOBMODNK_02689","HFPEINND_03355","NCFACCIB_00726"
