"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766330","SRR17518186","SRR14766411","SRR1334125","NDSU3","SRR3097528","SRR3097456","SRR5905071","SRR2102508","SRR28412151","SRR19397116","SRR15712217","SRR14766455","SRR6475644","SRR5928609"
"group_3518","","hypothetical protein",9,9,1,34,13,280,8,"",161,161,161,"","","","","","","","","","","","","","",""
"group_3644","","hypothetical protein",9,9,1,1,1350,1,985,"",215,215,215,"","","","","","","","","","","","","","",""
"group_3713","","hypothetical protein",9,9,1,9,10,227,24,"",464,464,464,"","","","","","","","","","","","","","",""
"group_3714","","hypothetical protein",9,9,1,1,206,1,669,"",347,347,347,"","","","","","","","","","","","","","",""
"group_3715","","hypothetical protein",9,9,1,1,207,1,670,"",455,455,455,"","","","","","","","","","","","","","",""
"group_3742","","hypothetical protein",9,9,1,11,11,229,9,"",512,512,512,"","","","","","","","","","","","","","",""
"group_3745","","hypothetical protein",9,9,1,1,97,47,3,"",566,566,566,"","","","","","","","","","","","","","",""
"group_3749","","hypothetical protein",9,9,1,1,576,439,1,"",125,125,125,"","","","","","","","","","","","","","",""
"group_3750","","hypothetical protein",9,9,1,1,3727,408,1,"",245,245,245,"","","","","","","","","PEGBKDIG_03282","","","","","",""
"group_3785","","hypothetical protein",9,9,1,1,107,47,14,"",251,251,251,"","","","","","","","","","","","","","",""
"proP_3","","Proline/betaine transporter",9,9,1,1,117,47,24,"",1295,1295,1295,"","","","","","","","","","","","","","",""
"group_3787","","hypothetical protein",9,9,1,1,118,47,34,"",1139,1139,1139,"","","","","","","","","","","","","","",""
"ifcA_2","","Fumarate reductase flavoprotein subunit",9,9,1,1,119,47,33,"",1403,1403,1403,"","","","","","","","","","","","","","",""
"catM_2","","HTH-type transcriptional regulator CatM",9,9,1,1,120,47,32,"",926,926,926,"","","","","","","","","","","","","","",""
"group_3791","","hypothetical protein",9,9,1,1,100,47,6,"",392,392,392,"","","","","","","","","","","","","","",""
"dsbC_2","","Thiol:disulfide interchange protein DsbC",9,9,1,1,99,47,5,"",749,749,749,"","","","","","","","","","","","","","",""
"group_3793","","hypothetical protein",9,9,1,10,7,228,16,"",254,254,254,"","","","","","","","","","","","","","",""
"group_3794","","hypothetical protein",9,9,1,10,8,228,15,"",227,227,227,"","","","","","","","","","","","","","",""
"group_3797","","hypothetical protein",9,9,1,10,17,228,11,"",590,590,590,"","","","","","","","","","","","","","",""
"group_3798","","hypothetical protein",9,9,1,10,16,228,10,"",269,269,269,"","","","","","","","","","","","","","",""
"group_3799","","hypothetical protein",9,9,1,10,14,228,8,"",935,935,935,"","","","","","","","","","","","","","",""
"group_3804","","hypothetical protein",9,9,1,1,216,1,679,"",122,122,122,"","","","","","","","","","","","","","",""
"group_3805","","hypothetical protein",9,9,1,1,217,1,680,"",398,398,398,"","","","","","","","","","","","","","",""
"group_3806","","hypothetical protein",9,9,1,1,218,1,681,"",392,392,392,"","","","","","","","","","","","","","",""
"group_3812","","hypothetical protein",9,9,1,1,1346,1,983,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1253,1253,1253,"","","","","","","","","","","","","","",""
"group_3813","","hypothetical protein",9,9,1,9,7,227,5,"",221,221,221,"","","","","","","","","","","","","","",""
"group_3814","","hypothetical protein",9,9,1,9,8,227,6,"",383,383,383,"","","","","","","","","","","","","","",""
"group_387","oadB_1","Oxaloacetate decarboxylase beta chain",9,9,1,1,2543,427,2,"",263,1301,385,"","","","","","ALLEBCBP_02727","","","","","","","","",""
"group_541","","hypothetical protein",9,9,1,1,3732,71,3,"",173,455,361,"","","","","","","","","","","","","","",""
"group_633","","hypothetical protein",9,9,1,1,956,1,909,"",401,422,419,"","","","","","","","","","","","","","",""
"group_638","","hypothetical protein",9,9,1,9,11,227,23,"",1259,2375,1992,"","","","","","","","","","","","","","",""
"group_705","RBKS_2","Ribokinase",9,9,1,1,3575,1,493,"",401,1226,1042,"","","","","","","","","","","","","","",""
"group_793","rhsA","putative deoxyribonuclease RhsA",9,9,1,1,171,7,3,"",2774,2774,2774,"","","","","","","","","","","","","","",""
"group_816","","IS1 family transposase IS1X2",9,9,1,1,226,1,990,"",266,293,290,"","","","","","","","","","","","","","",""
"group_848","tsr_2","Methyl-accepting chemotaxis protein I",9,9,1,1,6188,1,392,"",389,1661,954,"","","","","","","","","","","","","","",""
"group_1129","","hypothetical protein",8,8,1,1,3823,1,594,"",599,1058,735,"","","","","","","","","","","","","","",""
"group_1136","","hypothetical protein",8,8,1,1,3824,1,595,"",1400,3176,2751,"","","","","","","","","","","","","","",""
"group_1137","","hypothetical protein",8,8,1,10,5,228,4,"",722,908,853,"","","","","","","","","","","","","","",""
"group_142","","hypothetical protein",8,8,1,1,1064,1,43,"",170,1064,595,"","","","","","","","","","","","","","",""
"group_1765","","IS1 family transposase IS1R",8,8,1,1,3847,1,645,"",377,377,377,"","","","","","","","","","","","","","",""
"group_1785","","hypothetical protein",8,8,1,1,955,1,908,"",191,191,191,"","","","","","","","","","","","","","",""
"group_179","","Tn3 family transposase Tn3",8,8,1,1,1199,1,1127,"",245,2252,1080,"","","","","","","","","","","","","","",""
"group_1804","","hypothetical protein",8,8,1,1,3829,1,650,"",725,1205,1145,"","","","","","","","","","","","","","",""
"parM","","Plasmid segregation protein ParM",8,8,1,11,1,229,1,"",695,1034,949,"","","","","","","","","","","","","","",""
"group_1817","","hypothetical protein",8,8,1,9,15,227,19,"",137,332,307,"","","","","","","","","","","","","","",""
"group_1818","","hypothetical protein",8,8,1,9,14,227,20,"",188,260,197,"","","","","","","","","","","","","","",""
"umuD","","Protein UmuD",8,8,1,1,105,47,12,"",353,434,403,"","","","","","","","","","","","","","",""
"group_1834","smc_2","Chromosome partition protein Smc",8,8,1,1,205,1,668,"",155,1220,1086,"","","","","","","","","","","","","","",""
"group_225","pepT","Peptidase T",8,8,1,1,3565,91,2,"",266,1229,777,"","","","","","","","","","","","","","",""
"rpsT","","30S ribosomal protein S20",8,8,1,1,5,215,1,"",263,263,263,"","","","","","","","","","","","","","",""
"group_289","","hypothetical protein",8,8,1,1,6046,123,2,"",497,1388,1251,"","","","","","","","","","","","","","",""
"group_298","pdeF_2","hypothetical protein",8,8,1,1,4046,283,1,"",464,2213,687,"","","","","","","","","","","","","","",""
"group_3413","","hypothetical protein",8,8,1,1,5603,2,5,"",338,338,338,"","","","","","ALLEBCBP_04301","","","","","","","","",""
"group_3448","","hypothetical protein",8,8,1,59,1,438,1,"Investigate",197,197,197,"","","","","","","","","","","","","","",""
"group_346","","hypothetical protein",8,8,1,1,3359,1,357,"",296,500,336,"","","","","","","","","","","","","","",""
"group_3536","","hypothetical protein",8,8,1,1,1283,1,9,"",233,233,233,"POPOBFCK_04703","","","","","","","JHIKAEHP_04729","","","","","","",""
"group_3682","","hypothetical protein",8,8,1,1,116,47,23,"",425,425,425,"","","","","","","","","","","","","","",""
"group_3683","","hypothetical protein",8,8,1,1,110,47,17,"",386,386,386,"","","","","","","","","","","","","","",""
"group_3689","","hypothetical protein",8,8,1,1,3825,1,636,"",872,872,872,"","","","","","","","","","","","","","",""
"group_3690","","hypothetical protein",8,8,1,12,6,230,1,"",1046,1046,1046,"","","","","","","","","","","","","","",""
"group_3701","","hypothetical protein",8,8,1,1,3830,1,651,"",200,200,200,"","","","","","","","","","","","","","",""
"group_3790","","hypothetical protein",8,8,1,1,101,47,7,"",422,422,422,"","","","","","","","","","","","","","",""
"group_3795","","hypothetical protein",8,8,1,10,10,228,13,"",536,536,536,"","","","","","","","","","","","","","",""
"group_3796","","hypothetical protein",8,8,1,10,11,228,12,"",257,257,257,"","","","","","","","","","","","","","",""
"group_3803","","Glycine betaine transporter",8,8,1,1,225,1,989,"",1997,1997,1997,"","","","","","","","","","","","","","",""
"group_3815","","hypothetical protein",8,8,1,10,3,228,2,"",1181,1181,1181,"","","","","","","","","","","","","","",""
"group_3816","","hypothetical protein",8,8,1,10,4,228,3,"",329,329,329,"","","","","","","","","","","","","","",""
"group_3819","","hypothetical protein",8,8,1,1,203,1,666,"",1319,1319,1319,"","","","","","","","","","","","","","",""
"group_3820","","hypothetical protein",8,8,1,1,204,1,667,"",215,215,215,"","","","","","","","","","","","","","",""
"group_3824","","hypothetical protein",8,8,1,9,16,227,18,"",1145,1145,1145,"","","","","","","","","","","","","","",""
"group_3859","","hypothetical protein",8,8,1,1,3002,177,1,"",851,851,851,"","","","","","","","","","","","","","",""
"group_3877","","hypothetical protein",8,8,1,1,3060,434,1,"",395,395,395,"","","","","","","","","","","","","","",""
"group_864","","hypothetical protein",8,8,1,1,1994,106,1,"",188,575,526,"","","","","","","","","","","","","","",""
"group_993","apbC","Iron-sulfur cluster carrier protein",8,8,1,1,5878,93,2,"",443,1109,1025,"","","","","","","","","","","","","","",""
"traI_1","","Multifunctional conjugation protein TraI",7,7,1,1,893,1,811,"",5270,5270,5270,"","","","","","","","","","","","","","",""
"traV","","Protein TraV",7,7,1,1,929,1,841,"",515,515,515,"","","","","","","","","","","","","","",""
"group_1120","","IS91 family transposase ISSbo1",7,7,1,1,1192,1,247,"",524,1199,671,"","","","","","","","","","","","","","",""
"group_1146","","hypothetical protein",7,7,1,1,3358,1,358,"",206,206,206,"","","","","","","","","","","","","","",""
"traD","","Coupling protein TraD",7,7,1,1,894,1,814,"",2153,2234,2198,"","","","","","","","","","","","","","",""
"group_1775","","hypothetical protein",7,7,1,1,922,1,837,"",386,386,386,"","","","","","","","","","","","","","",""
"group_1776","","hypothetical protein",7,7,1,1,930,1,842,"",251,251,251,"","","","","","","","","","","","","","",""
"group_1777","","hypothetical protein",7,7,1,1,934,1,845,"",761,1427,1331,"","","","","","","","","","","","","","",""
"group_1781","","hypothetical protein",7,7,1,1,946,1,857,"",719,719,719,"","","","","","","","","","","","","","",""
"group_1805","","hypothetical protein",7,7,1,11,5,229,5,"",344,557,496,"","","","","","","","","","","","","","",""
"ylpA","","Lipoprotein YlpA",7,7,1,1,901,1,815,"",731,776,738,"","","","","","","","","","","","","","",""
"group_1840","","hypothetical protein",7,7,1,1,1066,1,45,"",161,161,161,"","","","","","","","","","","","","","",""
"group_1857","traC","Protein TraC",7,7,1,1,927,1,838,"",2525,2630,2612,"","","","","","","","","","","","","","",""
"group_202","fruA_2","PTS system fructose-specific EIIB'BC component",7,7,1,1,5929,451,1,"",380,1688,1103,"","","","","","","","","","","","","","",""
"group_248","mltF","Membrane-bound lytic murein transglycosylase F",7,7,1,1,4052,410,1,"",554,1544,1100,"","","","","","","","","","","","","","",""
"group_266","oadA","Oxaloacetate decarboxylase alpha chain",7,7,1,1,253,15,4,"",959,1772,1075,"","","","","","","","","","","","","","",""
"group_305","clpA","ATP-dependent Clp protease ATP-binding subunit ClpA",7,7,1,1,4351,1,386,"",107,2276,1645,"","","","","","","","","","","","","","",""
"group_3523","","hypothetical protein",7,7,1,34,1,280,12,"",233,233,233,"","","","","","","","","","","","","","",""
"group_3524","","hypothetical protein",7,7,1,34,2,280,13,"",560,560,560,"","","","","","","","","","","","","","",""
"mbeC_1","","Mobilization protein MbeC",7,7,1,34,17,280,14,"",338,338,338,"","","","","","","","","","","","","","",""
"group_3526","","hypothetical protein",7,7,1,34,3,280,1,"",839,839,839,"","","","","","","","","","","","","","",""
"group_354","pnbA","Para-nitrobenzyl esterase",7,7,1,1,4988,1,527,"",641,1508,1173,"","","","","","","","","","","","","","",""
"group_3553","","hypothetical protein",7,7,1,1,916,1,830,"",743,743,743,"","","","","","","","","","","","","","",""
"group_3558","","hypothetical protein",7,7,1,1,920,1,835,"",992,992,992,"","","","","","","","","","","","","","",""
"group_3559","","hypothetical protein",7,7,1,1,921,1,836,"",632,632,632,"","","","","","","","","","","","","","",""
"group_3562","","hypothetical protein",7,7,1,1,935,1,846,"",728,728,728,"","","","","","","","","","","","","","",""
"group_3563","","hypothetical protein",7,7,1,1,936,1,847,"",566,566,566,"","","","","","","","","","","","","","",""
"group_3564","","hypothetical protein",7,7,1,1,937,1,848,"",311,311,311,"","","","","","","","","","","","","","",""
"group_3652","","hypothetical protein",7,7,1,1,3375,1,294,"",377,377,377,"","","","","","","","","","","","","","",""
"group_3653","","hypothetical protein",7,7,1,1,3376,1,295,"",314,314,314,"","","","","","","","","","","","","","",""
"group_3654","","hypothetical protein",7,7,1,1,3377,1,296,"",311,311,311,"","","","","","","","","","","","","","",""
"group_3691","","hypothetical protein",7,7,1,12,5,230,2,"",512,512,512,"","","","","","","","","","","","","","",""
"group_3700","","hypothetical protein",7,7,1,1,3831,1,652,"",215,215,215,"","","","","","","","","","","","","","",""
"group_3708","","hypothetical protein",7,7,1,11,2,229,2,"",677,677,677,"","","","","","","","","","","","","","",""
"group_3746","","hypothetical protein",7,7,1,13,2,231,2,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",353,353,353,"","","","","","","","","","","","","","",""
"traA","","Pilin",7,7,1,1,938,1,849,"",359,365,363,"","","","","","","","","","","","","","",""
"group_3800","","hypothetical protein",7,7,1,10,13,228,7,"",920,920,920,"","","","","","","","","","","","","","",""
"group_3802","","hypothetical protein",7,7,1,1,224,1,988,"",260,260,260,"","","","","","","","","","","","","","",""
"group_3807","","hypothetical protein",7,7,1,1,219,1,682,"",260,260,260,"","","","","","","","","","","","","","",""
"group_3808","","hypothetical protein",7,7,1,1,220,1,683,"",506,506,506,"","","","","","","","","","","","","","",""
"group_3809","","hypothetical protein",7,7,1,1,221,1,684,"",248,248,248,"","","","","","","","","","","","","","",""
"group_3811","","hypothetical protein",7,7,1,1,3828,1,649,"",281,281,281,"","","","","","","","","","","","","","",""
"group_3818","","hypothetical protein",7,7,1,1,200,1,663,"",515,515,515,"","","","","","","","","","","","","","",""
"hha_2","","Hemolysin expression-modulating protein Hha",7,7,1,10,2,228,1,"",212,212,212,"","","","","","","","","","","","","","",""
"group_3880","","hypothetical protein",7,7,1,1,3357,1,363,"",326,326,326,"","","","","","","","","","","","","","","MAMFPLAJ_04693"
"group_3887","","hypothetical protein",7,7,1,1,2316,1,462,"",329,329,329,"","","","","","","","","","","","","","",""
"group_4074","","hypothetical protein",7,7,1,1,3620,256,2,"",404,404,404,"","","","","","","","","","","","","","",""
"group_600","","hypothetical protein",7,7,1,1,1200,1,1081,"",182,713,637,"","","","","","","","","","","","","","",""
"aidA","","Quorum-quenching protein AidA",7,7,1,1,891,1,808,"",860,860,860,"","","","","","","","","","","","","","",""
"group_642","","hypothetical protein",7,7,1,1,1347,1,984,"",320,644,451,"","","","","","","","","","","","","","",""
"group_665","dbpA","ATP-dependent RNA helicase DbpA",7,7,1,1,4953,133,1,"",569,1373,1258,"","","","","","","","","","","","","","",""
"group_667","","Lactate 2-monooxygenase",7,7,1,1,4994,102,1,"",287,1139,1017,"","","","","","","","","","","","","","",""
"group_83","ampC","Beta-lactamase",7,7,1,1,2137,1,221,"",350,1145,917,"","","","","","","","","","","","","","",""
"group_839","zitB","Zinc transporter ZitB",7,7,1,1,252,95,2,"",251,938,839,"","","","","","","","","","","","","","",""
"group_862","hflC","Modulator of FtsH protease HflC",7,7,1,1,1991,126,2,"",332,1004,908,"","","","","","","","","","","","","","","MAMFPLAJ_03399"
"group_939","gadC","Glutamate/gamma-aminobutyrate antiporter",7,7,1,1,3915,109,2,"",335,1421,1265,"","","","","","","","","","","","","","",""
"group_941","rocR","Arginine utilization regulatory protein RocR",7,7,1,1,3728,120,1,"",560,1427,1303,"","","","","","","","","","","","","","",""
"group_1116","","hypothetical protein",6,6,1,1,942,1,853,"",509,647,624,"","","","","","","","","","","","","","",""
"group_1117","","hypothetical protein",6,6,1,1,944,1,855,"",287,287,287,"","","","","","","","","","","","","","",""
"group_128","caf1A_2","F1 capsule-anchoring protein",6,6,1,1,6125,11,9,"",749,2444,2125,"","","","","","","","","","","","","","",""
"neo_2","","Aminoglycoside 3'-phosphotransferase",6,6,1,1,1059,1,106,"",497,815,762,"","","","","EOMJMOHL_04860","","","","","","","","","",""
"group_1762","","hypothetical protein",6,6,1,1,1280,1,7,"",662,809,760,"","","","","","","","JHIKAEHP_04730","","","","","","",""
"traQ","","Protein TraQ",6,6,1,1,911,1,826,"",284,284,284,"","","","","","","","","","","","","","",""
