"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5928153","SRR28323390","SRR14766438","NDSU16","SRR5000227","SRR10037225","SRR5905291","SRR10963338","SRR1501680","SRR5928609","SRR2911774","SRR2962651","SRR14766386","SRR11043408","SRR2096614"
"group_3234","","hypothetical protein",529,529,1,1,1245,1,1120,"",146,146,146,"","OILBKPLO_04028","EJBBKOOG_03788","PJHKJHDN_04292","FKHFPJNE_04339","KILFPKNN_04434","FGPKPDMB_04311","HJPBANPH_04134","BPMCEJLP_04096","MAMFPLAJ_04002","PFMPIDLH_04376","MAOMFHLF_03957","OKEMFKGG_04539","OBBHNEFO_04394","NJPCONAJ_03889"
"ccdA","","Antitoxin CcdA",529,529,1,1,1251,1,1133,"",218,218,218,"","OILBKPLO_04033","EJBBKOOG_03793","PJHKJHDN_04287","FKHFPJNE_04344","KILFPKNN_04429","FGPKPDMB_04316","HJPBANPH_04139","BPMCEJLP_04101","MAMFPLAJ_04007","PFMPIDLH_04381","MAOMFHLF_03962","OKEMFKGG_04534","OBBHNEFO_04399","NJPCONAJ_03894"
"ccdB_2","","Toxin CcdB",529,529,1,1,1252,1,1134,"",305,305,305,"","OILBKPLO_04034","EJBBKOOG_03794","PJHKJHDN_04286","FKHFPJNE_04345","KILFPKNN_04428","FGPKPDMB_04317","HJPBANPH_04140","BPMCEJLP_04102","MAMFPLAJ_04008","PFMPIDLH_04382","MAOMFHLF_03963","OKEMFKGG_04533","OBBHNEFO_04400","NJPCONAJ_03895"
"group_1658","","hypothetical protein",528,528,1,1,5642,1,278,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",1184,1520,1519,"BMGCDLMI_02483","OILBKPLO_03859","EJBBKOOG_04629","PJHKJHDN_04482","FKHFPJNE_03169","KILFPKNN_03081","FGPKPDMB_03467","HJPBANPH_04644","BPMCEJLP_04404","MAMFPLAJ_04612","PFMPIDLH_02486","MAOMFHLF_02417","OKEMFKGG_03119","OBBHNEFO_03630","NJPCONAJ_04663"
"xerC_3","","Tyrosine recombinase XerC",528,528,1,1,1255,1,1137,"",542,782,781,"","OILBKPLO_04037","EJBBKOOG_03797","PJHKJHDN_04283","FKHFPJNE_04348","KILFPKNN_04425","FGPKPDMB_04320","HJPBANPH_04143","BPMCEJLP_04105","MAMFPLAJ_04011","PFMPIDLH_04385","MAOMFHLF_03966","OKEMFKGG_04530","OBBHNEFO_04403","NJPCONAJ_03898"
"yjiK_3","","putative protein YjiK",528,528,1,1,1246,1,1128,"",425,848,846,"","OILBKPLO_04029","EJBBKOOG_03789","PJHKJHDN_04291","FKHFPJNE_04340","KILFPKNN_04433","FGPKPDMB_04312","HJPBANPH_04135","BPMCEJLP_04097","MAMFPLAJ_04003","PFMPIDLH_04377","MAOMFHLF_03958","OKEMFKGG_04538","OBBHNEFO_04395","NJPCONAJ_03890"
"dnaB_2","","Replicative DNA helicase",528,528,1,1,499,1,196,"",446,1376,1166,"BMGCDLMI_04629","OILBKPLO_04495","EJBBKOOG_04563","","FKHFPJNE_04559","KILFPKNN_04633","FGPKPDMB_03039","HJPBANPH_04551","","MAMFPLAJ_04538","PFMPIDLH_04680","MAOMFHLF_04639","OKEMFKGG_04651","OBBHNEFO_04667","NJPCONAJ_04570"
"group_702","","hypothetical protein",528,528,1,1,5251,117,2,"",428,959,957,"BMGCDLMI_02095","OILBKPLO_02941","EJBBKOOG_00526","PJHKJHDN_00265","FKHFPJNE_00265","KILFPKNN_01150","FGPKPDMB_03330","HJPBANPH_00878","BPMCEJLP_02237","MAMFPLAJ_00076","PFMPIDLH_03140","MAOMFHLF_01797","OKEMFKGG_00726","OBBHNEFO_03296","NJPCONAJ_00593"
"group_1","","hypothetical protein",527,527,1,1,608,42,2,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",113,140,125,"BMGCDLMI_01746","OILBKPLO_00722","EJBBKOOG_00882","PJHKJHDN_02382","FKHFPJNE_02870","KILFPKNN_02582","FGPKPDMB_02950","HJPBANPH_00413","BPMCEJLP_03021","MAMFPLAJ_02602","PFMPIDLH_02143","MAOMFHLF_03121","OKEMFKGG_03162","OBBHNEFO_02786",""
"group_1064","","hypothetical protein",527,527,1,1,1254,1,1136,"",404,521,520,"","OILBKPLO_04036","EJBBKOOG_03796","PJHKJHDN_04284","FKHFPJNE_04347","KILFPKNN_04426","FGPKPDMB_04319","HJPBANPH_04142","BPMCEJLP_04104","MAMFPLAJ_04010","PFMPIDLH_04384","MAOMFHLF_03965","OKEMFKGG_04531","OBBHNEFO_04402","NJPCONAJ_03897"
"group_1346","","hypothetical protein",527,527,1,1,166,140,1,"",221,437,436,"BMGCDLMI_01535","OILBKPLO_00511","EJBBKOOG_04374","PJHKJHDN_02172","FKHFPJNE_03079","KILFPKNN_02791","FGPKPDMB_02740","HJPBANPH_04655","BPMCEJLP_02814","MAMFPLAJ_00858","PFMPIDLH_01933","MAOMFHLF_04376","OKEMFKGG_03372","OBBHNEFO_02995","NJPCONAJ_00292"
"group_3239","","hypothetical protein",527,527,1,1,1253,1,1135,"",290,290,290,"","OILBKPLO_04035","EJBBKOOG_03795","PJHKJHDN_04285","FKHFPJNE_04346","KILFPKNN_04427","FGPKPDMB_04318","HJPBANPH_04141","BPMCEJLP_04103","MAMFPLAJ_04009","PFMPIDLH_04383","MAOMFHLF_03964","OKEMFKGG_04532","OBBHNEFO_04401","NJPCONAJ_03896"
"group_326","","IS200/IS605 family transposase ISEc46",525,525,1,1,1260,1,1141,"",308,377,358,"","OILBKPLO_04041","EJBBKOOG_03801","PJHKJHDN_04279","FKHFPJNE_04352","KILFPKNN_04659","FGPKPDMB_04324","HJPBANPH_04239","BPMCEJLP_04109","MAMFPLAJ_04015","PFMPIDLH_04389","MAOMFHLF_03970","OKEMFKGG_04483","OBBHNEFO_04407","NJPCONAJ_03902"
"group_599","","hypothetical protein",525,525,1,1,1241,1,1116,"",281,713,710,"","OILBKPLO_04024","EJBBKOOG_03784","PJHKJHDN_04296","FKHFPJNE_04335","KILFPKNN_04438","FGPKPDMB_04307","HJPBANPH_04130","BPMCEJLP_04092","MAMFPLAJ_03998","PFMPIDLH_04372","MAOMFHLF_03953","OKEMFKGG_04543","OBBHNEFO_04390","NJPCONAJ_03885"
"group_1062","","hypothetical protein",524,524,1,1,1240,1,1115,"",467,764,761,"","OILBKPLO_04023","EJBBKOOG_03783","PJHKJHDN_04297","FKHFPJNE_04334","KILFPKNN_04439","FGPKPDMB_04306","HJPBANPH_04129","BPMCEJLP_04091","MAMFPLAJ_03997","PFMPIDLH_04371","MAOMFHLF_03952","OKEMFKGG_04544","OBBHNEFO_04389","NJPCONAJ_03884"
"virD4","","Protein VirD4",524,524,1,1,1214,1,1084,"",431,1835,1829,"","OILBKPLO_03998","EJBBKOOG_03758","PJHKJHDN_04322","FKHFPJNE_04309","KILFPKNN_04464","FGPKPDMB_04281","HJPBANPH_04104","BPMCEJLP_04066","","PFMPIDLH_04346","MAOMFHLF_04018","OKEMFKGG_04569","OBBHNEFO_04364","NJPCONAJ_03859"
"rfbE","","CDP-paratose 2-epimerase",524,524,1,1,5757,16,5,"",437,1016,1014,"BMGCDLMI_02589","OILBKPLO_01479","","PJHKJHDN_03148","FKHFPJNE_03275","KILFPKNN_02975","FGPKPDMB_03573","HJPBANPH_02148","BPMCEJLP_03096","MAMFPLAJ_02621","PFMPIDLH_02380","MAOMFHLF_02523","OKEMFKGG_03013","OBBHNEFO_03524","NJPCONAJ_01962"
"oadG_2","","Oxaloacetate decarboxylase gamma chain",523,523,1,1,254,15,5,"",248,248,248,"BMGCDLMI_03195","OILBKPLO_04528","EJBBKOOG_01382","PJHKJHDN_03608","FKHFPJNE_03622","KILFPKNN_03510","FGPKPDMB_04661","","BPMCEJLP_03248","MAMFPLAJ_03210","PFMPIDLH_03557","MAOMFHLF_04290","OKEMFKGG_04337","OBBHNEFO_04065","NJPCONAJ_04243"
"sfmC_2","","putative fimbrial chaperone SfmC",522,522,1,1,546,47,26,"",368,692,688,"BMGCDLMI_01800","OILBKPLO_00776","EJBBKOOG_00936","PJHKJHDN_02436","FKHFPJNE_02816","KILFPKNN_02528","FGPKPDMB_03004","HJPBANPH_03587","BPMCEJLP_04180","","PFMPIDLH_02197","MAOMFHLF_04133","OKEMFKGG_04307","OBBHNEFO_02732","NJPCONAJ_00030"
"group_7","","Type IV secretion system protein VirB11",521,615,1.19,1,1213,NA,NA,"",215,1205,635,"BMGCDLMI_04546","OILBKPLO_03997","EJBBKOOG_03757	EJBBKOOG_03756","PJHKJHDN_04323	PJHKJHDN_04324","FKHFPJNE_04308	FKHFPJNE_04307","KILFPKNN_04465","FGPKPDMB_04280","HJPBANPH_04103","BPMCEJLP_04065","MAMFPLAJ_04670	MAMFPLAJ_04669","PFMPIDLH_04345","MAOMFHLF_04017","OKEMFKGG_04570","OBBHNEFO_04363	OBBHNEFO_04362","NJPCONAJ_03858"
"rhsA","","putative deoxyribonuclease RhsA",521,521,1,1,173,7,5,"",1292,2774,2771,"BMGCDLMI_01540","OILBKPLO_00516","","PJHKJHDN_02177","FKHFPJNE_03075","KILFPKNN_02787","FGPKPDMB_02744","HJPBANPH_04650","BPMCEJLP_02818","MAMFPLAJ_00862","PFMPIDLH_01938","","OKEMFKGG_03367","OBBHNEFO_02991","NJPCONAJ_00288"
"group_327","","hypothetical protein",520,520,1,1,1160,1,1045,"",737,1241,1177,"BMGCDLMI_04557","","EJBBKOOG_04300","","FKHFPJNE_04520","KILFPKNN_04594","FGPKPDMB_04269","","BPMCEJLP_04145","MAMFPLAJ_04334","PFMPIDLH_04425","MAOMFHLF_04006","OKEMFKGG_04518","OBBHNEFO_04443","NJPCONAJ_03847"
"group_285","","hypothetical protein",518,518,1,1,6175,160,1,"",638,1253,1029,"BMGCDLMI_03518","OILBKPLO_02509","EJBBKOOG_03985","PJHKJHDN_03349","FKHFPJNE_01360","KILFPKNN_01645","FGPKPDMB_00985","HJPBANPH_02516","BPMCEJLP_00316","","PFMPIDLH_00799","MAOMFHLF_03191","OKEMFKGG_02008","OBBHNEFO_00986","NJPCONAJ_01833"
"nimR","","HTH-type transcriptional regulator NimR",518,518,1,1,5378,125,2,"",452,794,793,"BMGCDLMI_01978","OILBKPLO_02085","EJBBKOOG_00642","PJHKJHDN_00148","FKHFPJNE_00148","KILFPKNN_01267","FGPKPDMB_03213","HJPBANPH_00995","BPMCEJLP_02354","MAMFPLAJ_00192","PFMPIDLH_03496","MAOMFHLF_01680","OKEMFKGG_03751","OBBHNEFO_03179","NJPCONAJ_00476"
"group_1660","","hypothetical protein",517,517,1,1,5641,1,279,"",230,305,304,"BMGCDLMI_02482","OILBKPLO_03861","EJBBKOOG_04631","PJHKJHDN_04481","FKHFPJNE_03168","KILFPKNN_03083","FGPKPDMB_03466","HJPBANPH_04646","BPMCEJLP_04403","MAMFPLAJ_04611","PFMPIDLH_02488","MAOMFHLF_02416","OKEMFKGG_03121","OBBHNEFO_03632","NJPCONAJ_04662"
"group_319","","hypothetical protein",517,517,1,1,2257,1,589,"",761,1031,1029,"BMGCDLMI_03961","OILBKPLO_04238","EJBBKOOG_03586","PJHKJHDN_03804","FKHFPJNE_04106","KILFPKNN_03798","FGPKPDMB_03857","HJPBANPH_02655","BPMCEJLP_03539","MAMFPLAJ_02900","PFMPIDLH_03986","MAOMFHLF_03414","OKEMFKGG_03859","OBBHNEFO_04113",""
"group_260","","hypothetical protein",516,516,1,1,1175,1,1063,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",95,1127,98,"BMGCDLMI_04571","","EJBBKOOG_04314","","FKHFPJNE_04506","KILFPKNN_04608","FGPKPDMB_04255","HJPBANPH_04261","BPMCEJLP_04130","MAMFPLAJ_04320","PFMPIDLH_04410","MAOMFHLF_03991","OKEMFKGG_04504","OBBHNEFO_04429","NJPCONAJ_03832"
"gsiB","","Glutathione-binding protein GsiB",514,514,1,1,4283,89,2,"",1145,1538,1437,"BMGCDLMI_01487","OILBKPLO_00404","","PJHKJHDN_04022","FKHFPJNE_01149","KILFPKNN_03857","FGPKPDMB_01928","HJPBANPH_02232","BPMCEJLP_01220","","PFMPIDLH_01518","MAOMFHLF_00012","OKEMFKGG_01289","OBBHNEFO_01169","NJPCONAJ_02911"
"ycbF","","putative fimbrial chaperone YcbF",513,513,1,1,35,94,2,"",320,731,723,"BMGCDLMI_03419","OILBKPLO_02608","EJBBKOOG_02288","PJHKJHDN_03252","FKHFPJNE_01260","KILFPKNN_01744","FGPKPDMB_01084","HJPBANPH_04041","BPMCEJLP_00416","MAMFPLAJ_01651","PFMPIDLH_00699","MAOMFHLF_03290","OKEMFKGG_02107","OBBHNEFO_01085","NJPCONAJ_01932"
"tfaE_2","","Prophage tail fiber assembly protein TfaE",512,512,1,1,3627,1,573,"",227,569,568,"BMGCDLMI_04421","OILBKPLO_04056","EJBBKOOG_04109","PJHKJHDN_04420","FKHFPJNE_04459","KILFPKNN_04705","FGPKPDMB_04604","","BPMCEJLP_04477","MAMFPLAJ_03447","PFMPIDLH_04491","MAOMFHLF_04426","OKEMFKGG_04479","OBBHNEFO_04545","NJPCONAJ_04424"
"sopE","","Guanine nucleotide exchange factor SopE",512,512,1,1,3624,1,570,"",494,722,719,"BMGCDLMI_04420","OILBKPLO_04055","EJBBKOOG_04108","PJHKJHDN_04419","FKHFPJNE_04460","KILFPKNN_04706","FGPKPDMB_04605","","BPMCEJLP_04476","MAMFPLAJ_03446","PFMPIDLH_04490","MAOMFHLF_04425","OKEMFKGG_04480","OBBHNEFO_04546","NJPCONAJ_04425"
"group_524","","hypothetical protein",511,511,1,1,6128,11,3,"",215,446,444,"BMGCDLMI_03563","OILBKPLO_02875","","PJHKJHDN_03394","FKHFPJNE_01405","KILFPKNN_01600","FGPKPDMB_00940","HJPBANPH_00216","BPMCEJLP_00271","","PFMPIDLH_00844","MAOMFHLF_03146","OKEMFKGG_01963","OBBHNEFO_00941","NJPCONAJ_01593"
"sefA","","Fimbrial protein",509,509,1,1,6123,11,7,"",497,497,497,"BMGCDLMI_03566","OILBKPLO_02872","EJBBKOOG_01910","PJHKJHDN_03397","FKHFPJNE_01408","KILFPKNN_01597","FGPKPDMB_00937","HJPBANPH_00213","BPMCEJLP_00268","","PFMPIDLH_00847","MAOMFHLF_03143","OKEMFKGG_01960","OBBHNEFO_00938","NJPCONAJ_01590"
"garD","","Galactarate dehydratase (L-threo-forming)",509,509,1,1,2647,50,4,"",971,1571,1569,"BMGCDLMI_00573","","EJBBKOOG_01660","PJHKJHDN_01316","FKHFPJNE_03913","KILFPKNN_00099","FGPKPDMB_00099","HJPBANPH_01141","BPMCEJLP_02064","","PFMPIDLH_00099","MAOMFHLF_02071","","OBBHNEFO_00099",""
"group_2939","","hypothetical protein",508,508,1,1,4562,9,2,"",440,440,440,"BMGCDLMI_01234","OILBKPLO_00150","EJBBKOOG_04280","PJHKJHDN_02863","FKHFPJNE_00895","KILFPKNN_03553","FGPKPDMB_01675","HJPBANPH_04415","BPMCEJLP_01473","","PFMPIDLH_01265","MAOMFHLF_00265","OKEMFKGG_01542","OBBHNEFO_01424",""
"sspH2","","E3 ubiquitin-protein ligase SspH2",506,506,1,1,5957,1,586,"",1511,2366,2303,"BMGCDLMI_02735","OILBKPLO_01332","EJBBKOOG_04207","PJHKJHDN_03001","FKHFPJNE_03421","","","HJPBANPH_02001","BPMCEJLP_03242","MAMFPLAJ_03107","PFMPIDLH_02232","MAOMFHLF_02669","OKEMFKGG_02866","OBBHNEFO_03377","NJPCONAJ_02108"
"ttuB_3","","Putative tartrate transporter",505,505,1,1,3757,163,1,"",902,1325,1324,"BMGCDLMI_02190","OILBKPLO_02165","","PJHKJHDN_02116","FKHFPJNE_02108","KILFPKNN_02158","FGPKPDMB_02684","HJPBANPH_03151","BPMCEJLP_00464","","PFMPIDLH_02559","MAOMFHLF_01525","OKEMFKGG_02841","OBBHNEFO_02683","NJPCONAJ_02133"
"group_648","","hypothetical protein",505,505,1,1,4768,104,2,"",1196,1559,1558,"BMGCDLMI_03719","OILBKPLO_03176","EJBBKOOG_01338","PJHKJHDN_00702","FKHFPJNE_00703","KILFPKNN_00712","FGPKPDMB_01983","HJPBANPH_01597","BPMCEJLP_01537","","PFMPIDLH_03041","MAOMFHLF_00777","OKEMFKGG_01164","OBBHNEFO_01617","NJPCONAJ_04014"
"group_926","","hypothetical protein",504,504,1,1,3743,205,1,"",131,131,131,"BMGCDLMI_02178","OILBKPLO_02153","","PJHKJHDN_02128","FKHFPJNE_02096","KILFPKNN_02146","FGPKPDMB_02696","","BPMCEJLP_00452","MAMFPLAJ_04305","PFMPIDLH_02547","MAOMFHLF_01537","OKEMFKGG_02853","OBBHNEFO_02695","NJPCONAJ_02121"
"group_3180","","hypothetical protein",503,503,1,1,5651,1,269,"",386,386,386,"BMGCDLMI_02491","OILBKPLO_03851","EJBBKOOG_04612","PJHKJHDN_04490","FKHFPJNE_03177","KILFPKNN_03073","FGPKPDMB_03475","","BPMCEJLP_04412","","PFMPIDLH_02478","MAOMFHLF_02425","OKEMFKGG_03111","OBBHNEFO_03622","NJPCONAJ_03101"
"group_652","","hypothetical protein",503,503,1,1,4812,38,3,"",281,620,569,"BMGCDLMI_03675","OILBKPLO_03220","EJBBKOOG_01294","PJHKJHDN_00658","FKHFPJNE_00659","KILFPKNN_00756","FGPKPDMB_02027","","BPMCEJLP_01581","","PFMPIDLH_02997","MAOMFHLF_00733","OKEMFKGG_01120","OBBHNEFO_01661","NJPCONAJ_04058"
"esiB_2","","Secretory immunoglobulin A-binding protein EsiB",502,502,1,1,4589,1,543,"",422,422,422,"BMGCDLMI_01211","OILBKPLO_00127","","PJHKJHDN_02840","FKHFPJNE_00872","KILFPKNN_03576","FGPKPDMB_01652","HJPBANPH_04502","BPMCEJLP_03714","MAMFPLAJ_04070","PFMPIDLH_01242","MAOMFHLF_00288","OKEMFKGG_01565","OBBHNEFO_01447","NJPCONAJ_02512"
"dacD","","D-alanyl-D-alanine carboxypeptidase DacD",502,502,1,1,5726,103,2,"",710,1166,1165,"BMGCDLMI_02562","OILBKPLO_01506","","PJHKJHDN_03175","FKHFPJNE_03248","KILFPKNN_03002","FGPKPDMB_03546","HJPBANPH_03293","BPMCEJLP_03069","","PFMPIDLH_02407","MAOMFHLF_02496","OKEMFKGG_03040","OBBHNEFO_03551","NJPCONAJ_03172"
"group_2954","esiB_2","Secretory immunoglobulin A-binding protein EsiB",501,501,1,1,4590,1,544,"",560,560,560,"BMGCDLMI_01210","OILBKPLO_00126","","PJHKJHDN_02839","FKHFPJNE_00871","KILFPKNN_03577","FGPKPDMB_01651","HJPBANPH_04503","BPMCEJLP_03713","MAMFPLAJ_04069","PFMPIDLH_01241","MAOMFHLF_00289","OKEMFKGG_01566","OBBHNEFO_01448","NJPCONAJ_02511"
"group_1054","","hypothetical protein",500,500,1,1,5637,1,286,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",710,881,880,"BMGCDLMI_02479","OILBKPLO_03864","","PJHKJHDN_04478","FKHFPJNE_03165","KILFPKNN_03086","FGPKPDMB_03463","","BPMCEJLP_04400","MAMFPLAJ_04608","PFMPIDLH_02491","MAOMFHLF_04699","OKEMFKGG_03124","OBBHNEFO_03635","NJPCONAJ_04659"
"group_1105","","hypothetical protein",500,500,1,1,3623,1,569,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",281,281,281,"BMGCDLMI_04419","OILBKPLO_04054","EJBBKOOG_04107","PJHKJHDN_04418","FKHFPJNE_04461","KILFPKNN_04707","FGPKPDMB_04606","","BPMCEJLP_04475","MAMFPLAJ_03445","PFMPIDLH_04489","MAOMFHLF_04424","OKEMFKGG_04481","OBBHNEFO_04547","NJPCONAJ_04426"
"group_1347","","hypothetical protein",500,500,1,1,174,7,6,"",131,446,445,"BMGCDLMI_01541","OILBKPLO_00517","","PJHKJHDN_02178","FKHFPJNE_03074","KILFPKNN_02786","FGPKPDMB_02745","HJPBANPH_04649","BPMCEJLP_02819","MAMFPLAJ_00863","PFMPIDLH_01939","","OKEMFKGG_03366","OBBHNEFO_02990","NJPCONAJ_00287"
"group_254","","hypothetical protein",500,500,1,1,5649,1,271,"",290,1610,1384,"BMGCDLMI_02489","OILBKPLO_03853","","PJHKJHDN_04488","FKHFPJNE_03175","KILFPKNN_03075","FGPKPDMB_03473","","BPMCEJLP_04410","MAMFPLAJ_04618","PFMPIDLH_02480","MAOMFHLF_02423","OKEMFKGG_03113","OBBHNEFO_03624",""
"mshA_2","","D-inositol-3-phosphate glycosyltransferase",500,500,1,1,5753,16,2,"",341,1061,991,"BMGCDLMI_02586","OILBKPLO_01482","EJBBKOOG_04639","PJHKJHDN_03151","FKHFPJNE_03272","KILFPKNN_02978","FGPKPDMB_03570","HJPBANPH_04663","BPMCEJLP_03093","MAMFPLAJ_04272","PFMPIDLH_02383","MAOMFHLF_02520","OKEMFKGG_03016","OBBHNEFO_03527","NJPCONAJ_03196"
"group_94","","hypothetical protein",499,499,1,1,5576,2,122,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",323,1928,1834,"BMGCDLMI_04643","","EJBBKOOG_04672","","FKHFPJNE_04566","KILFPKNN_04642","FGPKPDMB_03409","HJPBANPH_04517","","MAMFPLAJ_03739","PFMPIDLH_04697","MAOMFHLF_04689","OKEMFKGG_04679","OBBHNEFO_04676","NJPCONAJ_04609"
"group_1662","","hypothetical protein",495,495,1,1,5634,1,284,"",179,497,491,"BMGCDLMI_02477","OILBKPLO_03866","EJBBKOOG_04648","PJHKJHDN_04475","FKHFPJNE_03163","KILFPKNN_03088","FGPKPDMB_03460","HJPBANPH_04322","BPMCEJLP_04398","MAMFPLAJ_03790","PFMPIDLH_02493","MAOMFHLF_04549","OKEMFKGG_03126","OBBHNEFO_03637",""
"ptlE","","Type IV secretion system protein PtlE",494,494,1,1,1150,1,1031,"",488,713,712,"BMGCDLMI_04549","","EJBBKOOG_04292","PJHKJHDN_04326","FKHFPJNE_04528","KILFPKNN_04586","FGPKPDMB_04277","HJPBANPH_04618","BPMCEJLP_04153","MAMFPLAJ_04342","","MAOMFHLF_04014","OKEMFKGG_04526","OBBHNEFO_04451","NJPCONAJ_03855"
"gspA","","hypothetical protein",493,493,1,1,1896,5,8,"",104,1013,1009,"BMGCDLMI_00764","OILBKPLO_00988","EJBBKOOG_04479","PJHKJHDN_01686","FKHFPJNE_01996","KILFPKNN_02046","FGPKPDMB_01205","HJPBANPH_02793","BPMCEJLP_00897","","PFMPIDLH_01622","MAOMFHLF_01094","OKEMFKGG_02410","OBBHNEFO_02253",""
"group_2814","","hypothetical protein",492,492,1,1,3961,141,1,"",95,95,95,"BMGCDLMI_02316","OILBKPLO_02291","EJBBKOOG_01884","","FKHFPJNE_02234","KILFPKNN_02284","FGPKPDMB_02558","HJPBANPH_03134","BPMCEJLP_00590","MAMFPLAJ_01550","PFMPIDLH_02685","MAOMFHLF_01399","OKEMFKGG_02715","","NJPCONAJ_02894"
"group_299","","hypothetical protein",492,492,1,1,4147,22,5,"",6140,7214,7201,"","OILBKPLO_01172","","PJHKJHDN_01870","FKHFPJNE_02355","KILFPKNN_02407","FGPKPDMB_02437","HJPBANPH_02772","BPMCEJLP_00713","","","MAOMFHLF_01278","OKEMFKGG_02594","OBBHNEFO_02437","NJPCONAJ_02772"
"group_824","","hypothetical protein",492,492,1,1,467,1,161,"",389,701,700,"BMGCDLMI_04606","OILBKPLO_04571","EJBBKOOG_04650","","FKHFPJNE_04532","KILFPKNN_04686","FGPKPDMB_03063","HJPBANPH_04660","BPMCEJLP_04662","MAMFPLAJ_04679","PFMPIDLH_04686","MAOMFHLF_04697","OKEMFKGG_04687","OBBHNEFO_04703","NJPCONAJ_04683"
"tfaE_1","","Prophage tail fiber assembly protein TfaE",490,490,1,1,4469,1,576,"",581,671,581,"BMGCDLMI_01321","OILBKPLO_00237","EJBBKOOG_03750","PJHKJHDN_02950","FKHFPJNE_00982","","FGPKPDMB_01762","HJPBANPH_01912","BPMCEJLP_01386","","PFMPIDLH_01352","MAOMFHLF_00178","OKEMFKGG_01455","OBBHNEFO_01337",""
"group_620","","hypothetical protein",490,490,1,1,1540,20,4,"",320,434,431,"BMGCDLMI_04488","OILBKPLO_04492","","PJHKJHDN_04519","FKHFPJNE_04481","KILFPKNN_04529","FGPKPDMB_04617","HJPBANPH_04562","BPMCEJLP_04536","MAMFPLAJ_04479","PFMPIDLH_04597","MAOMFHLF_04644","OKEMFKGG_04580","OBBHNEFO_04557","NJPCONAJ_04548"
"group_2310","","hypothetical protein",488,488,1,1,2572,196,1,"",104,104,104,"BMGCDLMI_00644","OILBKPLO_03804","EJBBKOOG_01731","","","KILFPKNN_00028","FGPKPDMB_00028","HJPBANPH_01212","BPMCEJLP_02135","","PFMPIDLH_00028","MAOMFHLF_02142","OKEMFKGG_00028","OBBHNEFO_00028","NJPCONAJ_03025"
"group_191","","hypothetical protein",486,486,1,1,3033,1,490,"",3644,11219,11196,"BMGCDLMI_00027","OILBKPLO_04266","EJBBKOOG_00027","PJHKJHDN_00771","FKHFPJNE_02473","KILFPKNN_00642","FGPKPDMB_00642","HJPBANPH_03797","BPMCEJLP_04272","MAMFPLAJ_03139","PFMPIDLH_00644","","OKEMFKGG_00644","OBBHNEFO_00643","NJPCONAJ_01140"
"group_1441","","hypothetical protein",484,484,1,1,5980,197,1,"",164,173,172,"BMGCDLMI_02872","OILBKPLO_04390","EJBBKOOG_02048","PJHKJHDN_02597","FKHFPJNE_01546","KILFPKNN_01459","FGPKPDMB_00799","","BPMCEJLP_00130","MAMFPLAJ_03427","PFMPIDLH_00985","MAOMFHLF_02286","OKEMFKGG_01822","OBBHNEFO_00800","NJPCONAJ_01452"
"group_171","","hypothetical protein",484,484,1,1,5575,2,121,"",509,1340,1300,"BMGCDLMI_04642","OILBKPLO_04602","EJBBKOOG_04678","","FKHFPJNE_04567","KILFPKNN_04641","FGPKPDMB_03408","HJPBANPH_04516","","MAMFPLAJ_03738","PFMPIDLH_04698","MAOMFHLF_04690","OKEMFKGG_04680","OBBHNEFO_04675","NJPCONAJ_04608"
"group_2521","","hypothetical protein",484,484,1,1,466,1,160,"",455,455,455,"BMGCDLMI_04605","OILBKPLO_04572","EJBBKOOG_04649","","FKHFPJNE_04531","KILFPKNN_04685","FGPKPDMB_03064","HJPBANPH_04661","BPMCEJLP_04661","MAMFPLAJ_04680","PFMPIDLH_04687","MAOMFHLF_04698","OKEMFKGG_04688","OBBHNEFO_04704","NJPCONAJ_04684"
"topB_2","","DNA topoisomerase 3",482,482,1,1,1218,1,1089,"",479,2153,2145,"","OILBKPLO_04002","EJBBKOOG_03762","PJHKJHDN_04318","FKHFPJNE_04313","KILFPKNN_04460","FGPKPDMB_04285","HJPBANPH_04108","BPMCEJLP_04070","","PFMPIDLH_04350","MAOMFHLF_04022","OKEMFKGG_04565","OBBHNEFO_04368","NJPCONAJ_03863"
