"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905069","NDSU1","SRR14766415","SRR14766399","SRR3037435","SRR16506855","SRR16297815","SRR14766441","SRR2911775","SRR5905029","SRR7638087","SRR2994394","SRR14766408","SRR11043408","SRR3037400"
"group_629","","hypothetical protein",571,571,1,1,157,8,6,"",2210,3956,3860,"CNBCECDA_02010","GEPIEMCB_01440","FGNPIGJI_02108","MAMCPOAM_04417","CKPEMOEN_04565","MMJAGEHG_03031","DCCGOOHM_02980","IOEMIFOP_03276","NCJKFECA_01551","PLHCNFHB_03384","HNLCLDHN_03535","NNGIMOCL_00698","IEICFKFC_03170","OBBHNEFO_03002","JILAKEMF_02757"
"group_863","","hypothetical protein",571,571,1,1,2130,106,2,"",404,575,574,"CNBCECDA_01560","GEPIEMCB_02303","FGNPIGJI_02142","MAMCPOAM_00228","CKPEMOEN_01288","MMJAGEHG_01270","DCCGOOHM_02108","IOEMIFOP_03498","NCJKFECA_00468","PLHCNFHB_00995","HNLCLDHN_00786","NNGIMOCL_02573","IEICFKFC_01482","OBBHNEFO_00787","JILAKEMF_01271"
"group_189","","hypothetical protein",570,570,1,1,5078,1,131,"",617,1556,1504,"CNBCECDA_00912","GEPIEMCB_00323","FGNPIGJI_00990","MAMCPOAM_03039","CKPEMOEN_00324","MMJAGEHG_01920","DCCGOOHM_00875","IOEMIFOP_01477","NCJKFECA_00084","PLHCNFHB_02264","HNLCLDHN_01196","NNGIMOCL_02365","IEICFKFC_02336","OBBHNEFO_01896","JILAKEMF_01920"
"group_228","","hypothetical protein",570,576,1.02,1,3053,NA,NA,"",131,1505,589,"CNBCECDA_02641","GEPIEMCB_00784","FGNPIGJI_00627","MAMCPOAM_02612","CKPEMOEN_03012","MMJAGEHG_00628","DCCGOOHM_00628","IOEMIFOP_00041","NCJKFECA_02916","PLHCNFHB_00041","HNLCLDHN_00628","NNGIMOCL_00041","IEICFKFC_00042","OBBHNEFO_00629","JILAKEMF_00628"
"folB","","Dihydroneopterin aldolase",570,570,1,1,2691,148,1,"",359,359,359,"CNBCECDA_02867","GEPIEMCB_01269","FGNPIGJI_00142","","CKPEMOEN_00964","MMJAGEHG_00143","DCCGOOHM_00143","IOEMIFOP_00527","NCJKFECA_02006","PLHCNFHB_00527","HNLCLDHN_00143","NNGIMOCL_00526","IEICFKFC_00527","OBBHNEFO_00143","JILAKEMF_00143"
"group_2316","","hypothetical protein",570,570,1,1,156,8,5,"",356,356,356,"CNBCECDA_02009","GEPIEMCB_01439","FGNPIGJI_02109","","CKPEMOEN_04564","MMJAGEHG_03032","DCCGOOHM_02979","IOEMIFOP_03275","NCJKFECA_01550","PLHCNFHB_03383","HNLCLDHN_03536","NNGIMOCL_00697","IEICFKFC_03171","OBBHNEFO_03003","JILAKEMF_02756"
"group_2508","","hypothetical protein",570,570,1,1,492,1,202,"",92,92,92,"CNBCECDA_02322","GEPIEMCB_01752","FGNPIGJI_04656","MAMCPOAM_04289","CKPEMOEN_04657","MMJAGEHG_04744","DCCGOOHM_04656","IOEMIFOP_04632","NCJKFECA_04646","PLHCNFHB_04135","HNLCLDHN_04132","NNGIMOCL_04660","IEICFKFC_04651","OBBHNEFO_04661","JILAKEMF_04647"
"group_2509","","hypothetical protein",570,570,1,1,491,1,203,"",488,488,488,"CNBCECDA_02323","GEPIEMCB_01753","FGNPIGJI_04657","MAMCPOAM_04288","CKPEMOEN_04658","MMJAGEHG_04745","DCCGOOHM_04655","IOEMIFOP_04633","NCJKFECA_04645","PLHCNFHB_04136","HNLCLDHN_04131","NNGIMOCL_04659","IEICFKFC_04652","OBBHNEFO_04660","JILAKEMF_04646"
"group_2510","","hypothetical protein",570,570,1,1,490,1,204,"",326,326,326,"CNBCECDA_02324","GEPIEMCB_01754","FGNPIGJI_04658","MAMCPOAM_04287","CKPEMOEN_04659","MMJAGEHG_04746","DCCGOOHM_04654","IOEMIFOP_04634","NCJKFECA_04644","PLHCNFHB_04137","HNLCLDHN_04130","NNGIMOCL_04658","IEICFKFC_04653","OBBHNEFO_04659","JILAKEMF_04645"
"rrrD_2","","Lysozyme RrrD",570,570,1,1,489,1,205,"",437,437,437,"CNBCECDA_02325","GEPIEMCB_01755","FGNPIGJI_04659","MAMCPOAM_04286","CKPEMOEN_04660","MMJAGEHG_04747","DCCGOOHM_04653","IOEMIFOP_04635","NCJKFECA_04643","PLHCNFHB_04138","HNLCLDHN_04129","NNGIMOCL_04657","IEICFKFC_04654","OBBHNEFO_04658","JILAKEMF_04644"
"group_2512","","hypothetical protein",570,570,1,1,488,1,206,"",470,470,470,"CNBCECDA_02326","GEPIEMCB_01756","FGNPIGJI_04660","MAMCPOAM_04285","CKPEMOEN_04661","MMJAGEHG_04748","DCCGOOHM_04652","IOEMIFOP_04636","NCJKFECA_04642","PLHCNFHB_04139","HNLCLDHN_04128","NNGIMOCL_04656","IEICFKFC_04655","OBBHNEFO_04657","JILAKEMF_04643"
"group_2513","","hypothetical protein",570,570,1,1,487,1,207,"",530,530,530,"CNBCECDA_02327","GEPIEMCB_01757","FGNPIGJI_04661","MAMCPOAM_04284","CKPEMOEN_04662","MMJAGEHG_04749","DCCGOOHM_04651","IOEMIFOP_04637","NCJKFECA_04641","PLHCNFHB_04140","HNLCLDHN_04127","NNGIMOCL_04655","IEICFKFC_04656","OBBHNEFO_04656","JILAKEMF_04642"
"group_2514","","hypothetical protein",570,570,1,1,486,1,208,"",242,242,242,"CNBCECDA_02328","GEPIEMCB_01758","FGNPIGJI_04662","MAMCPOAM_04283","CKPEMOEN_04663","MMJAGEHG_04750","DCCGOOHM_04650","IOEMIFOP_04638","NCJKFECA_04640","PLHCNFHB_04141","HNLCLDHN_04126","NNGIMOCL_04654","IEICFKFC_04657","OBBHNEFO_04655","JILAKEMF_04641"
"entF","","Enterobactin synthase component F",570,570,1,1,423,70,1,"",3884,3884,3884,"CNBCECDA_04057","GEPIEMCB_01809","FGNPIGJI_03179","MAMCPOAM_03009","CKPEMOEN_03844","MMJAGEHG_03892","DCCGOOHM_03772","IOEMIFOP_03106","NCJKFECA_03502","PLHCNFHB_04013","HNLCLDHN_03592","NNGIMOCL_03322","IEICFKFC_03843","OBBHNEFO_03897","JILAKEMF_04055"
"group_2637","","hypothetical protein",570,570,1,1,2124,12,4,"",362,362,362,"CNBCECDA_01567","GEPIEMCB_02310","FGNPIGJI_04027","MAMCPOAM_04613","CKPEMOEN_01281","MMJAGEHG_01263","DCCGOOHM_02115","IOEMIFOP_03136","NCJKFECA_00461","PLHCNFHB_01002","HNLCLDHN_00779","NNGIMOCL_02580","IEICFKFC_01489","OBBHNEFO_00780","JILAKEMF_01264"
"oadA","","Oxaloacetate decarboxylase alpha chain",570,570,1,2,2,27,1,"Investigate",644,1559,977,"CNBCECDA_04727","GEPIEMCB_04845","FGNPIGJI_04711","MAMCPOAM_04642","CKPEMOEN_04720","MMJAGEHG_04793","DCCGOOHM_04691","IOEMIFOP_04701","NCJKFECA_04705","PLHCNFHB_04745","HNLCLDHN_04681","NNGIMOCL_04732","IEICFKFC_04719","OBBHNEFO_04718","JILAKEMF_04727"
"yjaB","","Peptidyl-lysine N-acetyltransferase YjaB",570,570,1,1,2003,30,1,"",434,437,436,"CNBCECDA_04363","GEPIEMCB_02419","FGNPIGJI_04150","MAMCPOAM_04619","CKPEMOEN_04387","MMJAGEHG_01154","DCCGOOHM_02225","IOEMIFOP_03246","NCJKFECA_04232","PLHCNFHB_01111","HNLCLDHN_00669","NNGIMOCL_02689","IEICFKFC_01599","OBBHNEFO_00670","JILAKEMF_01154"
"yeeO","","putative FMN/FAD exporter YeeO",570,570,1,1,5673,48,1,"",1424,1424,1424,"CNBCECDA_03427","GEPIEMCB_04843","FGNPIGJI_02782","MAMCPOAM_03106","CKPEMOEN_03946","MMJAGEHG_03438","DCCGOOHM_03320","IOEMIFOP_04699","NCJKFECA_02373","PLHCNFHB_03259","HNLCLDHN_02950","NNGIMOCL_04083","IEICFKFC_02490","OBBHNEFO_03601","JILAKEMF_03128"
"group_843","iprA_2","Inhibitor of hydrogen peroxide resistance",570,570,1,1,66,203,1,"",455,671,670,"CNBCECDA_01292","GEPIEMCB_02035","FGNPIGJI_02410","MAMCPOAM_00725","CKPEMOEN_01556","MMJAGEHG_01538","DCCGOOHM_01841","IOEMIFOP_02879","NCJKFECA_00736","PLHCNFHB_00727","HNLCLDHN_01054","NNGIMOCL_02748","IEICFKFC_01214","OBBHNEFO_01055","JILAKEMF_01539"
"group_875","","hypothetical protein",570,570,1,1,2062,77,1,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",371,632,622,"CNBCECDA_01622","GEPIEMCB_02365","FGNPIGJI_03972","MAMCPOAM_04547","CKPEMOEN_01226","MMJAGEHG_01208","DCCGOOHM_02170","IOEMIFOP_03191","NCJKFECA_00406","PLHCNFHB_01057","HNLCLDHN_00724","NNGIMOCL_02635","IEICFKFC_01544","OBBHNEFO_00725","JILAKEMF_01209"
"yfcE","","Phosphodiesterase YfcE",570,570,1,1,3904,1,497,"",368,551,550,"CNBCECDA_01714","GEPIEMCB_02878","FGNPIGJI_02493","MAMCPOAM_01025","CKPEMOEN_02072","MMJAGEHG_02637","DCCGOOHM_02684","IOEMIFOP_02018","NCJKFECA_01253","PLHCNFHB_02423","HNLCLDHN_01785","NNGIMOCL_02006","IEICFKFC_02774","OBBHNEFO_02611","JILAKEMF_02636"
"group_2087","","hypothetical protein",569,569,1,1,3058,31,1,"",866,866,866,"CNBCECDA_02637","GEPIEMCB_00788","FGNPIGJI_00623","MAMCPOAM_02616","CKPEMOEN_03016","MMJAGEHG_00624","DCCGOOHM_00624","IOEMIFOP_00045","NCJKFECA_02912","PLHCNFHB_00045","HNLCLDHN_00624","NNGIMOCL_00045","IEICFKFC_00046","OBBHNEFO_00625","JILAKEMF_00624"
"group_2336","ddrA_1","Diol dehydratase-reactivating factor alpha subunit",569,569,1,1,801,1,550,"",368,368,368,"CNBCECDA_02057","GEPIEMCB_01486","FGNPIGJI_02061","MAMCPOAM_00444","CKPEMOEN_02719","MMJAGEHG_02984","DCCGOOHM_03026","IOEMIFOP_03322","NCJKFECA_01598","PLHCNFHB_03431","HNLCLDHN_03488","NNGIMOCL_00744","IEICFKFC_03124","OBBHNEFO_02956","JILAKEMF_02803"
"group_2337","","hypothetical protein",569,569,1,1,800,1,549,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",128,128,128,"CNBCECDA_02058","GEPIEMCB_01487","FGNPIGJI_02060","MAMCPOAM_00443","CKPEMOEN_02720","MMJAGEHG_02983","DCCGOOHM_03027","IOEMIFOP_03323","NCJKFECA_01599","PLHCNFHB_03432","HNLCLDHN_03487","NNGIMOCL_00745","IEICFKFC_03123","OBBHNEFO_02955","JILAKEMF_02804"
"sauU_2","","putative sulfoacetate transporter SauU",569,569,1,1,575,198,1,"",1247,1247,1247,"CNBCECDA_02256","GEPIEMCB_01686","FGNPIGJI_01862","MAMCPOAM_02550","CKPEMOEN_02918","MMJAGEHG_02785","DCCGOOHM_03225","IOEMIFOP_03924","NCJKFECA_01797","PLHCNFHB_04069","HNLCLDHN_04198","NNGIMOCL_00943","IEICFKFC_04235","OBBHNEFO_02757","JILAKEMF_03002"
"group_2502","","hypothetical protein",569,569,1,1,520,1,181,"",200,200,200,"CNBCECDA_02308","GEPIEMCB_01738","FGNPIGJI_01810","MAMCPOAM_02946","CKPEMOEN_02970","MMJAGEHG_02733","DCCGOOHM_03277","IOEMIFOP_03872","NCJKFECA_01849","PLHCNFHB_04121","HNLCLDHN_04146","NNGIMOCL_00995","IEICFKFC_04287","OBBHNEFO_02705","JILAKEMF_03054"
"group_2503","","hypothetical protein",569,569,1,1,497,1,197,"",440,440,440,"CNBCECDA_02317","GEPIEMCB_01747","FGNPIGJI_04651","MAMCPOAM_04294","CKPEMOEN_04652","MMJAGEHG_04739","DCCGOOHM_04661","IOEMIFOP_04627","NCJKFECA_04651","PLHCNFHB_04130","HNLCLDHN_04137","NNGIMOCL_04665","IEICFKFC_04646","OBBHNEFO_04666","JILAKEMF_04652"
"group_2504","","hypothetical protein",569,569,1,1,496,1,198,"",872,872,872,"CNBCECDA_02318","GEPIEMCB_01748","FGNPIGJI_04652","MAMCPOAM_04293","CKPEMOEN_04653","MMJAGEHG_04740","DCCGOOHM_04660","IOEMIFOP_04628","NCJKFECA_04650","PLHCNFHB_04131","HNLCLDHN_04136","NNGIMOCL_04664","IEICFKFC_04647","OBBHNEFO_04665","JILAKEMF_04651"
"group_2505","","hypothetical protein",569,569,1,1,495,1,199,"",281,281,281,"CNBCECDA_02319","GEPIEMCB_01749","FGNPIGJI_04653","MAMCPOAM_04292","CKPEMOEN_04654","MMJAGEHG_04741","DCCGOOHM_04659","IOEMIFOP_04629","NCJKFECA_04649","PLHCNFHB_04132","HNLCLDHN_04135","NNGIMOCL_04663","IEICFKFC_04648","OBBHNEFO_04664","JILAKEMF_04650"
"rusA_2","","Crossover junction endodeoxyribonuclease RusA",569,569,1,1,494,1,200,"",395,395,395,"CNBCECDA_02320","GEPIEMCB_01750","FGNPIGJI_04654","MAMCPOAM_04291","CKPEMOEN_04655","MMJAGEHG_04742","DCCGOOHM_04658","IOEMIFOP_04630","NCJKFECA_04648","PLHCNFHB_04133","HNLCLDHN_04134","NNGIMOCL_04662","IEICFKFC_04649","OBBHNEFO_04663","JILAKEMF_04649"
"group_2507","","hypothetical protein",569,569,1,1,493,1,201,"",203,203,203,"CNBCECDA_02321","GEPIEMCB_01751","FGNPIGJI_04655","MAMCPOAM_04290","CKPEMOEN_04656","MMJAGEHG_04743","DCCGOOHM_04657","IOEMIFOP_04631","NCJKFECA_04647","PLHCNFHB_04134","HNLCLDHN_04133","NNGIMOCL_04661","IEICFKFC_04650","OBBHNEFO_04662","JILAKEMF_04648"
"rfaP","","Lipopolysaccharide core heptose(I) kinase RfaP",569,569,1,1,1900,5,4,"",797,797,797,"CNBCECDA_00326","GEPIEMCB_02508","FGNPIGJI_01351","MAMCPOAM_04115","CKPEMOEN_01892","MMJAGEHG_02092","DCCGOOHM_02314","IOEMIFOP_01649","NCJKFECA_01073","PLHCNFHB_01437","HNLCLDHN_01965","NNGIMOCL_03977","IEICFKFC_01688","OBBHNEFO_02257","JILAKEMF_02092"
"dcuA_2","","Anaerobic C4-dicarboxylate transporter DcuA",569,569,1,1,2133,1,399,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",197,1301,1297,"CNBCECDA_01557","GEPIEMCB_02300","FGNPIGJI_02145","MAMCPOAM_00231","CKPEMOEN_01291","MMJAGEHG_01273","DCCGOOHM_02105","IOEMIFOP_03501","NCJKFECA_00471","PLHCNFHB_00992","HNLCLDHN_00789","NNGIMOCL_02570","IEICFKFC_01479","OBBHNEFO_00790","JILAKEMF_01274"
"group_3273","","hypothetical protein",569,569,1,1,2501,46,2,"",245,245,245,"CNBCECDA_03757","GEPIEMCB_04526","FGNPIGJI_03494","MAMCPOAM_01528","CKPEMOEN_03392","MMJAGEHG_03823","DCCGOOHM_03586","IOEMIFOP_04192","NCJKFECA_02969","PLHCNFHB_04514","HNLCLDHN_03217","NNGIMOCL_03113","IEICFKFC_03481","OBBHNEFO_03711","JILAKEMF_03395"
"ecpR","","HTH-type transcriptional regulator EcpR",568,568,1,1,1488,143,1,"",341,617,616,"CNBCECDA_00364","GEPIEMCB_02470","FGNPIGJI_01389","MAMCPOAM_04439","CKPEMOEN_01930","MMJAGEHG_02054","DCCGOOHM_02276","IOEMIFOP_01611","NCJKFECA_01111","PLHCNFHB_01475","HNLCLDHN_01927","NNGIMOCL_03939","IEICFKFC_01650","OBBHNEFO_02295","JILAKEMF_02054"
"group_2338","","hypothetical protein",568,568,1,1,799,1,548,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",299,299,299,"CNBCECDA_02059","GEPIEMCB_01488","FGNPIGJI_02059","MAMCPOAM_00442","CKPEMOEN_02721","MMJAGEHG_02982","DCCGOOHM_03028","IOEMIFOP_03324","NCJKFECA_01600","PLHCNFHB_03433","HNLCLDHN_03486","NNGIMOCL_00746","IEICFKFC_03122","OBBHNEFO_02954","JILAKEMF_02805"
"group_2517","","hypothetical protein",568,568,1,1,483,1,211,"",488,488,488,"CNBCECDA_02331","GEPIEMCB_01761","FGNPIGJI_04665","MAMCPOAM_04280","CKPEMOEN_04666","MMJAGEHG_04753","DCCGOOHM_04647","IOEMIFOP_04641","NCJKFECA_04637","PLHCNFHB_04144","HNLCLDHN_04123","NNGIMOCL_04651","IEICFKFC_04660","OBBHNEFO_04652","JILAKEMF_04638"
"group_2518","","hypothetical protein",568,568,1,1,482,1,212,"",1499,1499,1499,"CNBCECDA_02332","GEPIEMCB_01762","FGNPIGJI_04666","MAMCPOAM_04279","CKPEMOEN_04667","MMJAGEHG_04754","DCCGOOHM_04646","IOEMIFOP_04642","NCJKFECA_04636","PLHCNFHB_04145","HNLCLDHN_04122","NNGIMOCL_04650","IEICFKFC_04661","OBBHNEFO_04651","JILAKEMF_04637"
"group_3210","","hypothetical protein",568,568,1,1,5602,2,6,"",392,392,392,"CNBCECDA_03359","GEPIEMCB_04298","FGNPIGJI_04461","MAMCPOAM_03893","CKPEMOEN_04014","MMJAGEHG_04711","DCCGOOHM_04641","IOEMIFOP_04135","NCJKFECA_02441","PLHCNFHB_03327","HNLCLDHN_02883","NNGIMOCL_04512","IEICFKFC_02423","OBBHNEFO_03669","JILAKEMF_03061"
"group_3398","","hypothetical protein",568,568,1,1,5953,1,579,"",557,557,557,"CNBCECDA_03655","GEPIEMCB_04830","FGNPIGJI_03009","MAMCPOAM_03348","CKPEMOEN_03581","MMJAGEHG_03665","DCCGOOHM_03546","IOEMIFOP_02287","NCJKFECA_04693","PLHCNFHB_03031","HNLCLDHN_03177","NNGIMOCL_03011","IEICFKFC_02717","OBBHNEFO_03373","JILAKEMF_03355"
"group_373","","hypothetical protein",568,568,1,1,158,8,9,"",242,788,625,"CNBCECDA_02011","GEPIEMCB_01441","FGNPIGJI_02107","MAMCPOAM_04418","CKPEMOEN_04566","MMJAGEHG_03030","DCCGOOHM_02981","IOEMIFOP_03277","NCJKFECA_01552","PLHCNFHB_03385","HNLCLDHN_03534","NNGIMOCL_00699","IEICFKFC_03169","OBBHNEFO_03001","JILAKEMF_02758"
"glgX_1","","Glycogen operon protein GlgX ",568,568,1,1,5071,17,4,"",1805,2075,2074,"CNBCECDA_00917","GEPIEMCB_00318","FGNPIGJI_00985","MAMCPOAM_03034","CKPEMOEN_00319","MMJAGEHG_01915","DCCGOOHM_00870","IOEMIFOP_01472","NCJKFECA_00089","PLHCNFHB_02259","HNLCLDHN_01201","NNGIMOCL_02360","IEICFKFC_02331","OBBHNEFO_01891","JILAKEMF_01915"
"group_789","","hypothetical protein",568,568,1,1,155,8,4,"",401,773,772,"CNBCECDA_02008","GEPIEMCB_01438","FGNPIGJI_02110","MAMCPOAM_04475","CKPEMOEN_04563","MMJAGEHG_03033","DCCGOOHM_02978","IOEMIFOP_03274","NCJKFECA_01549","PLHCNFHB_03382","HNLCLDHN_03537","NNGIMOCL_00696","IEICFKFC_03172","OBBHNEFO_03004","JILAKEMF_02755"
"malS","","Periplasmic alpha-amylase",568,568,1,1,1837,64,2,"",1424,2027,2025,"CNBCECDA_00268","GEPIEMCB_02566","FGNPIGJI_01293","MAMCPOAM_01740","CKPEMOEN_01834","MMJAGEHG_02150","DCCGOOHM_02372","IOEMIFOP_01707","NCJKFECA_01015","PLHCNFHB_01379","HNLCLDHN_02023","NNGIMOCL_01391","IEICFKFC_01746","OBBHNEFO_02199","JILAKEMF_02150"
"rob_1","","Right origin-binding protein",567,567,1,1,4933,131,2,"",392,851,850,"CNBCECDA_01033","GEPIEMCB_00202","FGNPIGJI_00869","","CKPEMOEN_00203","MMJAGEHG_01799","DCCGOOHM_00755","IOEMIFOP_01356","NCJKFECA_00205","PLHCNFHB_02143","HNLCLDHN_01317","NNGIMOCL_02244","IEICFKFC_02215","OBBHNEFO_01775","JILAKEMF_01799"
"group_1197","","hypothetical protein",567,567,1,1,5043,1,514,"",215,578,576,"CNBCECDA_00936","GEPIEMCB_00299","FGNPIGJI_00966","MAMCPOAM_02655","CKPEMOEN_00300","MMJAGEHG_01896","DCCGOOHM_00852","IOEMIFOP_01453","NCJKFECA_00108","PLHCNFHB_02240","HNLCLDHN_01220","NNGIMOCL_02341","IEICFKFC_02312","OBBHNEFO_01872","JILAKEMF_01896"
"feaB","","Phenylacetaldehyde dehydrogenase",567,567,1,1,2776,1,436,"",533,1484,1482,"CNBCECDA_02788","GEPIEMCB_01190","FGNPIGJI_00221","MAMCPOAM_01856","CKPEMOEN_01043","MMJAGEHG_00222","DCCGOOHM_00222","IOEMIFOP_00448","NCJKFECA_01927","PLHCNFHB_00448","HNLCLDHN_00222","NNGIMOCL_00447","IEICFKFC_00448","OBBHNEFO_00222","JILAKEMF_00222"
"hcp1_1","","Protein hcp1",567,567,1,1,2772,1,432,"",407,485,484,"CNBCECDA_02790","GEPIEMCB_01192","FGNPIGJI_00219","MAMCPOAM_01858","CKPEMOEN_01041","MMJAGEHG_00220","DCCGOOHM_00220","IOEMIFOP_00450","NCJKFECA_01929","PLHCNFHB_00450","HNLCLDHN_00220","NNGIMOCL_00449","IEICFKFC_00450","OBBHNEFO_00220","JILAKEMF_00220"
"rlmC","","23S rRNA (uracil(747)-C(5))-methyltransferase RlmC",567,567,1,1,4321,36,2,"",1127,1163,1127,"CNBCECDA_00781","GEPIEMCB_03275","FGNPIGJI_01689","MAMCPOAM_01969","CKPEMOEN_00455","MMJAGEHG_00787","DCCGOOHM_01664","IOEMIFOP_00787","NCJKFECA_02575","PLHCNFHB_01573","HNLCLDHN_02302","NNGIMOCL_03683","IEICFKFC_00788","OBBHNEFO_01205","JILAKEMF_00787"
"iraD","","Anti-adapter protein IraD",567,567,1,1,2773,1,433,"",380,380,380,"CNBCECDA_02789","GEPIEMCB_01191","FGNPIGJI_00220","MAMCPOAM_01857","CKPEMOEN_01042","MMJAGEHG_00221","DCCGOOHM_00221","IOEMIFOP_00449","NCJKFECA_01928","PLHCNFHB_00449","HNLCLDHN_00221","NNGIMOCL_00448","IEICFKFC_00449","OBBHNEFO_00221","JILAKEMF_00221"
"group_2497","","hypothetical protein",567,567,1,1,525,200,1,"",188,188,188,"CNBCECDA_02303","GEPIEMCB_01733","FGNPIGJI_01815","MAMCPOAM_02951","CKPEMOEN_02965","MMJAGEHG_02738","DCCGOOHM_03272","IOEMIFOP_03877","NCJKFECA_01844","PLHCNFHB_04116","HNLCLDHN_04151","NNGIMOCL_00990","IEICFKFC_04282","OBBHNEFO_02710","JILAKEMF_03049"
"group_2636","","hypothetical protein",567,567,1,1,2125,12,3,"",272,272,272,"CNBCECDA_01566","GEPIEMCB_02309","FGNPIGJI_04028","MAMCPOAM_04614","CKPEMOEN_01282","MMJAGEHG_01264","DCCGOOHM_02114","IOEMIFOP_03135","NCJKFECA_00462","PLHCNFHB_01001","HNLCLDHN_00780","NNGIMOCL_02579","IEICFKFC_01488","OBBHNEFO_00781","JILAKEMF_01265"
"yjiK_1","","putative protein YjiK",567,567,1,1,2123,12,1,"",860,860,860,"CNBCECDA_01568","GEPIEMCB_02311","FGNPIGJI_04026","","CKPEMOEN_01280","MMJAGEHG_01262","DCCGOOHM_02116","IOEMIFOP_03137","NCJKFECA_00460","PLHCNFHB_01003","HNLCLDHN_00778","NNGIMOCL_02581","IEICFKFC_01490","OBBHNEFO_00779","JILAKEMF_01263"
"pbpC","","Penicillin-binding protein 1C",567,567,1,1,4128,159,1,"",2315,2315,2315,"CNBCECDA_01907","GEPIEMCB_03073","FGNPIGJI_02686","MAMCPOAM_02737","CKPEMOEN_02267","MMJAGEHG_02444","DCCGOOHM_02877","IOEMIFOP_02212","NCJKFECA_01448","PLHCNFHB_02616","HNLCLDHN_01592","NNGIMOCL_03875","IEICFKFC_03884","OBBHNEFO_02419","JILAKEMF_02443"
"ompF","","Outer membrane porin F",567,567,1,1,4404,57,1,"",185,1091,1080,"CNBCECDA_00706","GEPIEMCB_03200","FGNPIGJI_01614","MAMCPOAM_02920","CKPEMOEN_00530","MMJAGEHG_00862","","IOEMIFOP_00862","NCJKFECA_02500","PLHCNFHB_01648","HNLCLDHN_02377","NNGIMOCL_01681","IEICFKFC_00863","","JILAKEMF_00862"
"group_663","","hypothetical protein",567,567,1,1,4936,33,2,"",284,824,822,"CNBCECDA_01030","GEPIEMCB_00205","FGNPIGJI_00872","","CKPEMOEN_00206","MMJAGEHG_01802","DCCGOOHM_00758","IOEMIFOP_01359","NCJKFECA_00202","PLHCNFHB_02146","HNLCLDHN_01314","NNGIMOCL_02247","IEICFKFC_02218","OBBHNEFO_01778","JILAKEMF_01802"
"fdnH_2","","Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit",566,566,1,1,5057,1,503,"",647,884,883,"CNBCECDA_00928","GEPIEMCB_00307","FGNPIGJI_00974","MAMCPOAM_03023","CKPEMOEN_00308","MMJAGEHG_01904","DCCGOOHM_00859","IOEMIFOP_01461","NCJKFECA_00100","PLHCNFHB_02248","HNLCLDHN_01212","NNGIMOCL_02349","IEICFKFC_02320","OBBHNEFO_01880","JILAKEMF_01904"
"steT","","Serine/threonine exchanger SteT",566,566,1,1,2780,1,440,"",1367,1499,1498,"CNBCECDA_02785","GEPIEMCB_01187","FGNPIGJI_00224","MAMCPOAM_01853","CKPEMOEN_01046","MMJAGEHG_00225","DCCGOOHM_00225","IOEMIFOP_00445","NCJKFECA_01924","PLHCNFHB_00445","HNLCLDHN_00225","NNGIMOCL_00444","IEICFKFC_00445","OBBHNEFO_00225","JILAKEMF_00225"
"ydfO","","putative protein YdfO",566,566,1,1,4738,39,1,"",341,341,341,"CNBCECDA_01218","GEPIEMCB_00016","FGNPIGJI_00683","","CKPEMOEN_00017","MMJAGEHG_01613","DCCGOOHM_04100","IOEMIFOP_01170","NCJKFECA_00390","PLHCNFHB_01957","HNLCLDHN_01502","NNGIMOCL_03456","IEICFKFC_02029","OBBHNEFO_01589","JILAKEMF_01613"
"malT_1","","HTH-type transcriptional regulator MalT",566,566,1,1,2782,1,442,"",683,683,683,"CNBCECDA_02783","GEPIEMCB_01185","FGNPIGJI_00226","MAMCPOAM_01851","CKPEMOEN_01048","MMJAGEHG_00227","DCCGOOHM_00227","IOEMIFOP_00443","NCJKFECA_01922","PLHCNFHB_00443","HNLCLDHN_00227","NNGIMOCL_00442","IEICFKFC_00443","OBBHNEFO_00227","JILAKEMF_00227"
"group_2264","","hypothetical protein",566,566,1,1,2781,1,441,"",551,557,556,"CNBCECDA_02784","GEPIEMCB_01186","FGNPIGJI_00225","MAMCPOAM_01852","CKPEMOEN_01047","MMJAGEHG_00226","DCCGOOHM_00226","IOEMIFOP_00444","NCJKFECA_01923","PLHCNFHB_00444","HNLCLDHN_00226","NNGIMOCL_00443","IEICFKFC_00444","OBBHNEFO_00226","JILAKEMF_00226"
