"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR3000893","SRR15357283","SRR5928619","SRR14766355","NDSU4","SRR2911780","SRR25926991","SRR3000890","SRR19572341","SRR14766443","SRR9016885","SRR8728075","SRR5000227","SRR16297815","SRR14272153"
"yedK","","SOS response-associated protein YedK",554,554,1,1,4472,1,1008,"",515,626,625,"NNFNPJIH_01779","PDNNBANI_00979","","KIGINCLF_03195","MLOHFGPA_03244","FENEHPHI_02494","MAFDEBPG_02060","GEFNPNKI_02898","PBAHMKCA_02336","BJFLHFPA_02104","OMEBOICM_02596","EDHNKBAJ_01384","FKHFPJNE_00979","DCCGOOHM_01529","HIMMJIDH_00253"
"yfdG_1","","Prophage bactoprenol-linked glucose translocase ",554,554,1,1,3955,14,1,"",311,311,311,"NNFNPJIH_01533","PDNNBANI_02306","","KIGINCLF_00679","MLOHFGPA_03840","FENEHPHI_02025","MAFDEBPG_00890","GEFNPNKI_01581","PBAHMKCA_03920","BJFLHFPA_01048","OMEBOICM_01329","EDHNKBAJ_02329","FKHFPJNE_02229","DCCGOOHM_02733","HIMMJIDH_02917"
"group_2923","","IS66 family transposase ISSfl3",554,554,1,1,4471,1,1007,"",248,248,248,"NNFNPJIH_01778","PDNNBANI_00980","","KIGINCLF_03194","MLOHFGPA_03243","FENEHPHI_02493","MAFDEBPG_02059","GEFNPNKI_02897","PBAHMKCA_02335","BJFLHFPA_02103","OMEBOICM_02597","EDHNKBAJ_01383","FKHFPJNE_00980","DCCGOOHM_01530","HIMMJIDH_00252"
"group_3242","","hypothetical protein",554,554,1,1,1261,1,1142,"",425,425,425,"NNFNPJIH_04079","PDNNBANI_04467","JKCDLFCP_02187","KIGINCLF_03894","MLOHFGPA_04697","FENEHPHI_04379","MAFDEBPG_03528","GEFNPNKI_04604","PBAHMKCA_04391","BJFLHFPA_04379","OMEBOICM_04580","EDHNKBAJ_03983","FKHFPJNE_04353","DCCGOOHM_04398","HIMMJIDH_04505"
"ybiT","","putative ABC transporter ATP-binding protein YbiT",554,554,1,1,4268,1,1025,"",866,1595,1589,"NNFNPJIH_04194","PDNNBANI_01160","JKCDLFCP_02336","KIGINCLF_03427","MLOHFGPA_00325","FENEHPHI_02313","MAFDEBPG_03574","GEFNPNKI_04139","PBAHMKCA_04164","BJFLHFPA_03822","OMEBOICM_03535","EDHNKBAJ_04133","FKHFPJNE_01161","DCCGOOHM_01712","HIMMJIDH_00071"
"yeaR_2","","putative protein YeaR",554,554,1,1,5385,132,2,"",203,362,361,"NNFNPJIH_00029","PDNNBANI_00137","JKCDLFCP_00128","KIGINCLF_01197","MLOHFGPA_01196","FENEHPHI_03413","MAFDEBPG_01083","GEFNPNKI_03422","PBAHMKCA_00609","BJFLHFPA_00779","OMEBOICM_01012","EDHNKBAJ_02170","FKHFPJNE_00140","DCCGOOHM_01159","HIMMJIDH_01151"
"group_92","","hypothetical protein",554,554,1,1,3082,86,3,"",434,2402,2314,"NNFNPJIH_02647","PDNNBANI_03430","","KIGINCLF_01290","MLOHFGPA_02960","FENEHPHI_00065","MAFDEBPG_01818","GEFNPNKI_00604","PBAHMKCA_00817","BJFLHFPA_01627","OMEBOICM_02458","EDHNKBAJ_01139","FKHFPJNE_02511","DCCGOOHM_00604","HIMMJIDH_01362"
"group_1418","","hypothetical protein",553,553,1,1,6168,52,2,"",545,791,790,"NNFNPJIH_03015","PDNNBANI_01365","","KIGINCLF_01563","MLOHFGPA_02677","FENEHPHI_00803","MAFDEBPG_04198","GEFNPNKI_02108","PBAHMKCA_01729","BJFLHFPA_01231","","EDHNKBAJ_02889","FKHFPJNE_01367","DCCGOOHM_01917","HIMMJIDH_02100"
"cysG","","Siroheme synthase",553,553,1,1,1637,184,1,"",1373,1373,1373,"NNFNPJIH_00963","PDNNBANI_02010","JKCDLFCP_01824","","MLOHFGPA_04317","FENEHPHI_01550","MAFDEBPG_01376","GEFNPNKI_01106","PBAHMKCA_02200","BJFLHFPA_00032","OMEBOICM_00698","EDHNKBAJ_00528","FKHFPJNE_01754","DCCGOOHM_02561","HIMMJIDH_02441"
"mglC","","Galactoside transport system permease protein MglC",553,553,1,1,5912,114,2,"",767,1010,1008,"NNFNPJIH_03156","PDNNBANI_03157","JKCDLFCP_00489","KIGINCLF_01454","MLOHFGPA_00831","FENEHPHI_02897","MAFDEBPG_03238","GEFNPNKI_02600","PBAHMKCA_03150","BJFLHFPA_02273","OMEBOICM_01609","EDHNKBAJ_02444","FKHFPJNE_03377","DCCGOOHM_03498","HIMMJIDH_03515"
"group_1582","","hypothetical protein",552,552,1,1,4473,1,1009,"",248,278,248,"NNFNPJIH_01780","PDNNBANI_00978","","KIGINCLF_03196","MLOHFGPA_03245","FENEHPHI_02495","MAFDEBPG_02061","GEFNPNKI_02899","PBAHMKCA_02337","BJFLHFPA_02105","OMEBOICM_02595","EDHNKBAJ_01385","FKHFPJNE_00978","DCCGOOHM_01528","HIMMJIDH_00254"
"spvB","","Mono(ADP-ribosyl)transferase SpvB",552,552,1,1,1264,1,1145,"",1505,1787,1780,"NNFNPJIH_04082","PDNNBANI_04470","JKCDLFCP_02184","KIGINCLF_03891","MLOHFGPA_04694","FENEHPHI_04376","MAFDEBPG_03531","GEFNPNKI_04601","PBAHMKCA_04388","BJFLHFPA_04645","OMEBOICM_04577","EDHNKBAJ_03980","FKHFPJNE_04356","DCCGOOHM_04401","HIMMJIDH_04502"
"group_2728","","hypothetical protein",552,552,1,1,1709,176,1,"",125,125,125,"NNFNPJIH_00896","PDNNBANI_01943","JKCDLFCP_00632","KIGINCLF_00067","","FENEHPHI_01617","MAFDEBPG_01309","GEFNPNKI_01173","PBAHMKCA_02133","BJFLHFPA_00099","OMEBOICM_00631","EDHNKBAJ_00595","FKHFPJNE_01821","DCCGOOHM_02494","HIMMJIDH_02508"
"group_2958","","hypothetical protein",552,552,1,1,4628,188,1,"",353,353,353,"NNFNPJIH_03585","PDNNBANI_00836","JKCDLFCP_00995","KIGINCLF_03753","MLOHFGPA_02068","FENEHPHI_03972","MAFDEBPG_03960","GEFNPNKI_03776","PBAHMKCA_02479","BJFLHFPA_03082","OMEBOICM_02880","EDHNKBAJ_00470","FKHFPJNE_00836","DCCGOOHM_01386","HIMMJIDH_00396"
"group_3176","","hypothetical protein",552,552,1,1,5658,1,261,"",1271,1271,1271,"NNFNPJIH_04208","PDNNBANI_03350","","KIGINCLF_02797","MLOHFGPA_04458","FENEHPHI_04354","MAFDEBPG_03182","GEFNPNKI_03907","PBAHMKCA_02957","BJFLHFPA_03450","OMEBOICM_04129","EDHNKBAJ_04573","FKHFPJNE_03184","DCCGOOHM_03306","HIMMJIDH_03708"
"group_3251","","hypothetical protein",552,552,1,1,1169,1,1055,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",251,251,251,"NNFNPJIH_04105","PDNNBANI_04403","JKCDLFCP_02252","KIGINCLF_04438","MLOHFGPA_04720","FENEHPHI_04616","MAFDEBPG_03555","","PBAHMKCA_04620","BJFLHFPA_04532","OMEBOICM_03889","EDHNKBAJ_04047","FKHFPJNE_04512","DCCGOOHM_04598","HIMMJIDH_04644"
"group_3254","","hypothetical protein",552,552,1,1,1165,1,1050,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",215,215,215,"NNFNPJIH_04109","PDNNBANI_04407","JKCDLFCP_02248","KIGINCLF_04434","MLOHFGPA_04716","FENEHPHI_04612","MAFDEBPG_03559","","PBAHMKCA_04624","BJFLHFPA_04536","OMEBOICM_03885","EDHNKBAJ_04043","FKHFPJNE_04516","DCCGOOHM_04602","HIMMJIDH_04640"
"group_3255","","hypothetical protein",552,552,1,1,1164,1,1049,"",329,329,329,"NNFNPJIH_04110","PDNNBANI_04408","JKCDLFCP_02247","KIGINCLF_04433","MLOHFGPA_04715","FENEHPHI_04611","MAFDEBPG_03560","","PBAHMKCA_04625","BJFLHFPA_04537","OMEBOICM_03884","EDHNKBAJ_04042","FKHFPJNE_04517","DCCGOOHM_04603","HIMMJIDH_04639"
"narL_2","","Nitrate/nitrite response regulator protein NarL",552,552,1,1,5952,1,578,"",647,647,647,"NNFNPJIH_03205","PDNNBANI_03106","JKCDLFCP_00439","KIGINCLF_01404","MLOHFGPA_04491","FENEHPHI_02847","MAFDEBPG_03188","GEFNPNKI_02550","PBAHMKCA_03199","BJFLHFPA_02223","OMEBOICM_01559","EDHNKBAJ_02395","FKHFPJNE_03426","DCCGOOHM_03547","HIMMJIDH_03465"
"group_601","","IS481 family transposase ISAzs36",552,552,1,1,1273,1,1152,"",290,968,958,"NNFNPJIH_04089","PDNNBANI_04689","JKCDLFCP_02177","KIGINCLF_03884","MLOHFGPA_04743","FENEHPHI_04369","MAFDEBPG_03538","GEFNPNKI_04594","PBAHMKCA_04381","BJFLHFPA_04652","OMEBOICM_04682","EDHNKBAJ_03973","FKHFPJNE_04363","DCCGOOHM_04408","HIMMJIDH_04720"
"group_567","","hypothetical protein",551,551,1,1,4474,1,555,"",272,686,648,"NNFNPJIH_01781","PDNNBANI_00977","","KIGINCLF_03197","MLOHFGPA_03246","FENEHPHI_02496","MAFDEBPG_02062","GEFNPNKI_02900","PBAHMKCA_02338","BJFLHFPA_02106","OMEBOICM_02594","EDHNKBAJ_01386","FKHFPJNE_00977","DCCGOOHM_01527","HIMMJIDH_00255"
"rhaR_3","","HTH-type transcriptional activator RhaR",550,550,1,1,4527,121,1,"",416,896,895,"NNFNPJIH_01831","PDNNBANI_00927","JKCDLFCP_03350","KIGINCLF_03087","MLOHFGPA_03428","FENEHPHI_02546","MAFDEBPG_02112","GEFNPNKI_02950","PBAHMKCA_02388","BJFLHFPA_02157","OMEBOICM_02544","EDHNKBAJ_01436","FKHFPJNE_00927","DCCGOOHM_01477","HIMMJIDH_00305"
"caiD","","Carnitinyl-CoA dehydratase",550,550,1,1,2527,84,2,"",485,785,783,"NNFNPJIH_02699","PDNNBANI_03890","JKCDLFCP_03609","KIGINCLF_01737","","FENEHPHI_03088","MAFDEBPG_01693","GEFNPNKI_02827","PBAHMKCA_03381","BJFLHFPA_02389","OMEBOICM_04053","EDHNKBAJ_03050","FKHFPJNE_03440","DCCGOOHM_03561","HIMMJIDH_03948"
"group_1685","","hypothetical protein",550,550,1,1,1162,1,1046,"",491,545,544,"NNFNPJIH_04113","PDNNBANI_04410","JKCDLFCP_02244","KIGINCLF_04431","MLOHFGPA_04776","FENEHPHI_04609","MAFDEBPG_03563","","PBAHMKCA_04628","BJFLHFPA_04539","OMEBOICM_03882","EDHNKBAJ_04040","FKHFPJNE_04519","DCCGOOHM_04605","HIMMJIDH_04637"
"group_2711","","hypothetical protein",550,550,1,1,1811,189,1,"",188,188,188,"NNFNPJIH_00798","PDNNBANI_01845","","KIGINCLF_00165","MLOHFGPA_02758","FENEHPHI_01715","","GEFNPNKI_01271","PBAHMKCA_02035","BJFLHFPA_00197","","EDHNKBAJ_00693","FKHFPJNE_01919","DCCGOOHM_02396","HIMMJIDH_02606"
"relE_2","","mRNA interferase toxin RelE",550,550,1,1,1168,1,1054,"",281,281,281,"NNFNPJIH_04106","PDNNBANI_04404","JKCDLFCP_02251","KIGINCLF_04437","MLOHFGPA_04719","FENEHPHI_04615","MAFDEBPG_03556","","PBAHMKCA_04621","BJFLHFPA_04533","OMEBOICM_03888","EDHNKBAJ_04046","FKHFPJNE_04513","DCCGOOHM_04599","HIMMJIDH_04643"
"group_3256","","hypothetical protein",550,550,1,1,1163,1,1048,"",272,272,272,"NNFNPJIH_04111","PDNNBANI_04409","JKCDLFCP_02246","KIGINCLF_04432","","FENEHPHI_04610","MAFDEBPG_03561","","PBAHMKCA_04626","BJFLHFPA_04538","OMEBOICM_03883","EDHNKBAJ_04041","FKHFPJNE_04518","DCCGOOHM_04604","HIMMJIDH_04638"
"group_603","","hypothetical protein",550,550,1,1,1153,1,1038,"",257,758,756,"NNFNPJIH_04119","PDNNBANI_04416","JKCDLFCP_02238","KIGINCLF_04425","MLOHFGPA_04664","FENEHPHI_04603","MAFDEBPG_03569","","PBAHMKCA_04634","BJFLHFPA_04545","OMEBOICM_03876","EDHNKBAJ_04034","FKHFPJNE_04525","DCCGOOHM_04611","HIMMJIDH_04631"
"spvC","","MAPK phosphothreonine lyase",549,549,1,1,1263,1,1144,"",587,725,724,"NNFNPJIH_04081","PDNNBANI_04469","JKCDLFCP_02185","KIGINCLF_03892","MLOHFGPA_04695","FENEHPHI_04377","MAFDEBPG_03530","GEFNPNKI_04602","PBAHMKCA_04389","BJFLHFPA_04644","OMEBOICM_04578","EDHNKBAJ_03981","FKHFPJNE_04355","DCCGOOHM_04400","HIMMJIDH_04503"
"group_2289","","hypothetical protein",549,549,1,1,2747,1,407,"",503,503,503,"NNFNPJIH_01190","PDNNBANI_02973","JKCDLFCP_02622","KIGINCLF_00480","","FENEHPHI_00473","MAFDEBPG_00547","GEFNPNKI_00196","PBAHMKCA_01225","BJFLHFPA_02816","OMEBOICM_00325","EDHNKBAJ_01938","","DCCGOOHM_00196","HIMMJIDH_01770"
"acrB_2","","Multidrug efflux pump subunit AcrB",549,549,1,1,628,82,1,"",446,3149,3134,"NNFNPJIH_02243","PDNNBANI_02549","","KIGINCLF_00805","MLOHFGPA_00115","FENEHPHI_02617","MAFDEBPG_00228","GEFNPNKI_02343","PBAHMKCA_02798","BJFLHFPA_00422","OMEBOICM_00101","","FKHFPJNE_02888","DCCGOOHM_03178","HIMMJIDH_03363"
"ydiV_1","","Putative anti-FlhC(2)FlhD(4) factor YdiV",549,549,1,1,4904,61,2,"",329,719,704,"NNFNPJIH_00460","PDNNBANI_00569","JKCDLFCP_01331","KIGINCLF_02660","MLOHFGPA_00999","FENEHPHI_01288","MAFDEBPG_01433","GEFNPNKI_00899","PBAHMKCA_00176","BJFLHFPA_03006","OMEBOICM_01800","EDHNKBAJ_00203","FKHFPJNE_00571","DCCGOOHM_00729","HIMMJIDH_00720"
"group_2691","","hypothetical protein",549,549,1,1,1897,5,7,"",1013,1022,1017,"NNFNPJIH_00720","PDNNBANI_01766","","KIGINCLF_00244","MLOHFGPA_01564","FENEHPHI_01793","MAFDEBPG_02670","GEFNPNKI_01349","PBAHMKCA_01956","BJFLHFPA_00276","OMEBOICM_03312","EDHNKBAJ_00772","FKHFPJNE_01997","DCCGOOHM_02317","HIMMJIDH_02685"
"group_3182","","hypothetical protein",549,549,1,1,5645,1,275,"",530,530,530,"NNFNPJIH_04196","PDNNBANI_03362","JKCDLFCP_04677","KIGINCLF_04672","","FENEHPHI_04342","MAFDEBPG_04628","GEFNPNKI_04555","PBAHMKCA_02945","BJFLHFPA_04656","OMEBOICM_04593","EDHNKBAJ_04644","FKHFPJNE_03172","DCCGOOHM_03294","HIMMJIDH_03720"
"group_3183","","hypothetical protein",549,549,1,1,5644,1,276,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",263,263,263,"NNFNPJIH_04195","PDNNBANI_03363","JKCDLFCP_04676","KIGINCLF_04673","MLOHFGPA_03589","FENEHPHI_04341","MAFDEBPG_04629","GEFNPNKI_04556","PBAHMKCA_02944","BJFLHFPA_04655","OMEBOICM_04592","EDHNKBAJ_04645","FKHFPJNE_03171","DCCGOOHM_03293","HIMMJIDH_03721"
"group_3260","","hypothetical protein",549,549,1,1,1157,1,1040,"",296,296,296,"NNFNPJIH_04117","PDNNBANI_04414","JKCDLFCP_02240","KIGINCLF_04427","MLOHFGPA_04662","FENEHPHI_04605","MAFDEBPG_03567","","PBAHMKCA_04632","BJFLHFPA_04543","OMEBOICM_03878","EDHNKBAJ_04036","FKHFPJNE_04523","DCCGOOHM_04609","HIMMJIDH_04633"
"group_435","","hypothetical protein",549,549,1,1,1180,1,1069,"",197,1115,1111,"NNFNPJIH_04094","PDNNBANI_04392","JKCDLFCP_02263","KIGINCLF_04449","MLOHFGPA_04668","FENEHPHI_04627","MAFDEBPG_03544","","PBAHMKCA_04609","BJFLHFPA_04521","OMEBOICM_04665","EDHNKBAJ_04058","FKHFPJNE_04501","DCCGOOHM_04587","HIMMJIDH_04655"
"group_1262","","hypothetical protein",548,548,1,1,3074,37,2,"",314,374,373,"NNFNPJIH_02653","PDNNBANI_03424","","KIGINCLF_01284","MLOHFGPA_02966","FENEHPHI_00059","MAFDEBPG_01824","GEFNPNKI_00610","PBAHMKCA_00811","BJFLHFPA_01633","OMEBOICM_02464","EDHNKBAJ_01145","FKHFPJNE_02505","DCCGOOHM_00610","HIMMJIDH_01356"
"cynR","","HTH-type transcriptional regulator CynR",548,548,1,1,257,15,1,"",707,890,883,"NNFNPJIH_04279","PDNNBANI_03907","JKCDLFCP_04370","KIGINCLF_03834","MLOHFGPA_04623","FENEHPHI_03485","MAFDEBPG_04096","GEFNPNKI_04325","PBAHMKCA_03776","BJFLHFPA_04683","","EDHNKBAJ_04193","FKHFPJNE_03625","DCCGOOHM_03937","HIMMJIDH_04154"
"group_1681","","hypothetical protein",548,548,1,1,1181,1,1071,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",161,488,487,"NNFNPJIH_04093","PDNNBANI_04391","JKCDLFCP_02264","KIGINCLF_04450","MLOHFGPA_04667","FENEHPHI_04628","MAFDEBPG_03543","","PBAHMKCA_04608","BJFLHFPA_04520","OMEBOICM_04666","EDHNKBAJ_04059","FKHFPJNE_04500","DCCGOOHM_04586","HIMMJIDH_04656"
"group_1682","","hypothetical protein",548,548,1,1,1177,1,1065,"",365,566,565,"NNFNPJIH_04097","PDNNBANI_04395","JKCDLFCP_02260","KIGINCLF_04446","MLOHFGPA_04671","FENEHPHI_04624","MAFDEBPG_03547","","PBAHMKCA_04612","BJFLHFPA_04524","OMEBOICM_04662","EDHNKBAJ_04055","FKHFPJNE_04504","DCCGOOHM_04590","HIMMJIDH_04652"
"group_2955","","hypothetical protein",548,548,1,1,4593,1,553,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",539,539,539,"NNFNPJIH_01889","PDNNBANI_00869","","","","FENEHPHI_04657","MAFDEBPG_04282","GEFNPNKI_03809","PBAHMKCA_02446","BJFLHFPA_02215","OMEBOICM_04648","EDHNKBAJ_01494","FKHFPJNE_00869","DCCGOOHM_01419","HIMMJIDH_00363"
"sseI","","Secreted effector protein SseI",548,548,1,1,4470,1,1006,"",425,968,922,"NNFNPJIH_01777","PDNNBANI_00981","","KIGINCLF_03193","MLOHFGPA_03242","FENEHPHI_02492","MAFDEBPG_02058","GEFNPNKI_02896","PBAHMKCA_02334","BJFLHFPA_02102","OMEBOICM_02598","EDHNKBAJ_01382","FKHFPJNE_00981","DCCGOOHM_01531","HIMMJIDH_00251"
"group_3246","","hypothetical protein",548,548,1,1,1179,1,1067,"",509,509,509,"NNFNPJIH_04095","PDNNBANI_04393","JKCDLFCP_02262","KIGINCLF_04448","MLOHFGPA_04669","FENEHPHI_04626","MAFDEBPG_03545","","PBAHMKCA_04610","BJFLHFPA_04522","OMEBOICM_04664","EDHNKBAJ_04057","FKHFPJNE_04502","DCCGOOHM_04588","HIMMJIDH_04654"
"rfaH_2","","Transcription antitermination protein RfaH",548,548,1,1,1159,1,1044,"",518,518,518,"NNFNPJIH_04115","PDNNBANI_04412","JKCDLFCP_02242","KIGINCLF_04429","MLOHFGPA_04660","FENEHPHI_04607","MAFDEBPG_03565","","PBAHMKCA_04630","BJFLHFPA_04541","OMEBOICM_03880","EDHNKBAJ_04038","FKHFPJNE_04521","DCCGOOHM_04607","HIMMJIDH_04635"
"group_3259","","hypothetical protein",548,548,1,1,1158,1,1042,"",647,647,647,"NNFNPJIH_04116","PDNNBANI_04413","JKCDLFCP_02241","KIGINCLF_04428","MLOHFGPA_04661","FENEHPHI_04606","MAFDEBPG_03566","","PBAHMKCA_04631","BJFLHFPA_04542","OMEBOICM_03879","EDHNKBAJ_04037","FKHFPJNE_04522","DCCGOOHM_04608","HIMMJIDH_04634"
"esiB_1","","hypothetical protein",548,548,1,1,4839,116,2,"",1175,1529,1528,"NNFNPJIH_00523","PDNNBANI_00632","JKCDLFCP_03690","KIGINCLF_02433","MLOHFGPA_02213","FENEHPHI_01225","MAFDEBPG_01496","GEFNPNKI_00962","PBAHMKCA_00113","","OMEBOICM_01737","EDHNKBAJ_00266","FKHFPJNE_00634","DCCGOOHM_04198","HIMMJIDH_00657"
"mpl","","UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",548,548,1,1,6066,88,2,"",1133,1373,1371,"NNFNPJIH_01956","PDNNBANI_01463","","KIGINCLF_01661","MLOHFGPA_02598","FENEHPHI_00901","MAFDEBPG_02174","GEFNPNKI_02010","PBAHMKCA_01631","BJFLHFPA_01329","OMEBOICM_00928","EDHNKBAJ_01712","FKHFPJNE_01465","DCCGOOHM_02015","HIMMJIDH_02198"
"narK","","Nitrate/nitrite transporter NarK",548,548,1,1,4834,87,1,"",740,1397,1395,"NNFNPJIH_00528","PDNNBANI_00637","JKCDLFCP_03685","KIGINCLF_02438","MLOHFGPA_02208","FENEHPHI_01220","MAFDEBPG_01501","GEFNPNKI_00967","PBAHMKCA_00108","","OMEBOICM_01732","EDHNKBAJ_00271","FKHFPJNE_00639","DCCGOOHM_04193","HIMMJIDH_00652"
"pal_1","","Peptidoglycan-associated lipoprotein",548,548,1,1,154,8,2,"",743,1304,1302,"","PDNNBANI_02751","JKCDLFCP_04595","KIGINCLF_04158","MLOHFGPA_04221","FENEHPHI_02820","MAFDEBPG_00027","GEFNPNKI_02141","PBAHMKCA_02596","BJFLHFPA_00624","OMEBOICM_04024","EDHNKBAJ_04321","FKHFPJNE_03089","DCCGOOHM_02977","HIMMJIDH_03162"
"rfaY","","Lipopolysaccharide core heptose(II) kinase RfaY",548,548,1,1,1895,5,9,"",341,698,678,"NNFNPJIH_00722","PDNNBANI_01768","","KIGINCLF_00242","MLOHFGPA_01566","FENEHPHI_01791","MAFDEBPG_03271","GEFNPNKI_01347","PBAHMKCA_01958","BJFLHFPA_00274","OMEBOICM_03310","EDHNKBAJ_00770","FKHFPJNE_01995","DCCGOOHM_02319","HIMMJIDH_02683"
"hpaB","","4-hydroxyphenylacetate 3-monooxygenase oxygenase component",547,547,1,1,4515,1,401,"",1175,1562,1561,"NNFNPJIH_01822","PDNNBANI_00936","JKCDLFCP_03341","KIGINCLF_03078","MLOHFGPA_03419","FENEHPHI_02537","MAFDEBPG_02103","GEFNPNKI_02941","PBAHMKCA_02379","BJFLHFPA_02148","OMEBOICM_02553","EDHNKBAJ_01427","FKHFPJNE_00936","DCCGOOHM_01486","HIMMJIDH_00296"
"yjiE_2","","HTH-type transcriptional regulator YjiE",547,547,1,1,256,15,2,"",926,926,926,"NNFNPJIH_04278","PDNNBANI_03906","JKCDLFCP_04371","KIGINCLF_03833","MLOHFGPA_04622","FENEHPHI_03484","MAFDEBPG_04097","GEFNPNKI_04326","PBAHMKCA_03777","BJFLHFPA_04684","","EDHNKBAJ_04192","FKHFPJNE_03624","DCCGOOHM_03938","HIMMJIDH_04155"
"group_3181","","hypothetical protein",547,547,1,1,5647,1,274,"",473,473,473,"NNFNPJIH_04197","PDNNBANI_03361","JKCDLFCP_04678","KIGINCLF_04671","MLOHFGPA_04447","FENEHPHI_04343","MAFDEBPG_04627","GEFNPNKI_04554","PBAHMKCA_02946","BJFLHFPA_04657","OMEBOICM_04594","EDHNKBAJ_04643","FKHFPJNE_03173","DCCGOOHM_03295","HIMMJIDH_03719"
"group_3247","","hypothetical protein",547,547,1,1,1178,1,1066,"",335,335,335,"NNFNPJIH_04096","PDNNBANI_04394","JKCDLFCP_02261","KIGINCLF_04447","MLOHFGPA_04670","FENEHPHI_04625","MAFDEBPG_03546","","PBAHMKCA_04611","BJFLHFPA_04523","OMEBOICM_04663","EDHNKBAJ_04056","FKHFPJNE_04503","DCCGOOHM_04589","HIMMJIDH_04653"
"group_531","","hypothetical protein",547,547,1,1,1892,5,2,"",128,128,128,"NNFNPJIH_00724","PDNNBANI_01770","JKCDLFCP_04092","KIGINCLF_00240","MLOHFGPA_01568","FENEHPHI_01789","MAFDEBPG_03273","GEFNPNKI_01345","PBAHMKCA_01960","BJFLHFPA_00272","OMEBOICM_03308","EDHNKBAJ_00768","FKHFPJNE_01993","DCCGOOHM_02321","HIMMJIDH_02681"
"hpcH","","4-hydroxy-2-oxo-heptane-1,7-dioate aldolase",547,547,1,1,4522,105,1,"",791,791,791,"NNFNPJIH_01829","PDNNBANI_00929","JKCDLFCP_03348","KIGINCLF_03085","MLOHFGPA_03426","FENEHPHI_02544","MAFDEBPG_02110","GEFNPNKI_02948","PBAHMKCA_02386","BJFLHFPA_02155","OMEBOICM_02546","EDHNKBAJ_01434","FKHFPJNE_00929","DCCGOOHM_01479","HIMMJIDH_00303"
"group_602","","ISNCY family transposase ISSen7",547,547,1,1,1176,1,1064,"",368,836,829,"NNFNPJIH_04098","PDNNBANI_04396","JKCDLFCP_02259","KIGINCLF_04445","MLOHFGPA_04672","FENEHPHI_04623","MAFDEBPG_03548","","PBAHMKCA_04613","BJFLHFPA_04525","","EDHNKBAJ_04054","FKHFPJNE_04505","DCCGOOHM_04591","HIMMJIDH_04651"
"speA","","Biosynthetic arginine decarboxylase",547,547,1,1,2817,1,460,"",1697,1982,1975,"NNFNPJIH_01257","PDNNBANI_03040","JKCDLFCP_03582","KIGINCLF_00547","MLOHFGPA_01922","FENEHPHI_00406","MAFDEBPG_00614","GEFNPNKI_00263","PBAHMKCA_01158","BJFLHFPA_02883","OMEBOICM_00392","EDHNKBAJ_03708","","DCCGOOHM_00263","HIMMJIDH_01703"
"smvA","","Methyl viologen resistance protein SmvA",546,546,1,1,5044,1,516,"",407,1487,1485,"NNFNPJIH_00336","PDNNBANI_00444","JKCDLFCP_01539","KIGINCLF_03284","MLOHFGPA_00875","FENEHPHI_01412","MAFDEBPG_02369","GEFNPNKI_00775","PBAHMKCA_00300","BJFLHFPA_01951","OMEBOICM_03092","EDHNKBAJ_00079","FKHFPJNE_00447","DCCGOOHM_00853","HIMMJIDH_00844"
"virC1","","hypothetical protein",545,545,1,1,1174,1,1062,"",194,620,618,"NNFNPJIH_04100","PDNNBANI_04398","JKCDLFCP_02257","KIGINCLF_04443","MLOHFGPA_04674","FENEHPHI_04621","MAFDEBPG_03550","","PBAHMKCA_04615","BJFLHFPA_04527","OMEBOICM_03894","EDHNKBAJ_04052","FKHFPJNE_04507","DCCGOOHM_04593","HIMMJIDH_04649"
"yfdH_1","","Prophage bactoprenol glucosyl transferase ",545,545,1,1,3956,14,2,"",254,254,254,"NNFNPJIH_01532","PDNNBANI_02305","","KIGINCLF_00678","MLOHFGPA_03841","FENEHPHI_02026","MAFDEBPG_00889","GEFNPNKI_01582","PBAHMKCA_03921","BJFLHFPA_01047","OMEBOICM_01328","EDHNKBAJ_02328","FKHFPJNE_02230","DCCGOOHM_02734","HIMMJIDH_02918"
"group_3248","","hypothetical protein",545,545,1,1,1173,1,1060,"",230,230,230,"NNFNPJIH_04101","PDNNBANI_04399","JKCDLFCP_02256","KIGINCLF_04442","MLOHFGPA_04675","FENEHPHI_04620","MAFDEBPG_03551","","PBAHMKCA_04616","BJFLHFPA_04528","OMEBOICM_03893","EDHNKBAJ_04051","FKHFPJNE_04508","DCCGOOHM_04594","HIMMJIDH_04648"
