"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR9016861","SRR16506855","NDSU10","SRR1515953","SRR5000237","SRR14766407","SRR14766455","SRR10037239","SRR2911780","SRR23043682","SRR14766451","SRR5883589","SRR28412155","SRR14766423","SRR14272154"
"rlmF","","Ribosomal RNA large subunit methyltransferase F",578,578,1,1,4254,NA,NA,"",509,926,925,"DPFOFGOO_04106","MMJAGEHG_00726","PGKCJFEA_01520","JICBPFCI_03815","GJOEKIMA_03946","FCNMCNAM_03929","BHJELCCI_04012","OOMIMPCI_01842","FENEHPHI_02300","NJDFJAED_00429","JKFJINKE_01474","IKEIDPHJ_04082","KODEOOAH_01467","ONBFLLJP_00430","HAANCNKA_00893"
"ilvD_2","","Dihydroxy-acid dehydratase",577,577,1,1,3263,NA,NA,"",1460,1850,1849,"DPFOFGOO_03817","MMJAGEHG_04282","PGKCJFEA_04044","JICBPFCI_03537","GJOEKIMA_03766","FCNMCNAM_03645","BHJELCCI_04090","OOMIMPCI_04368","FENEHPHI_04071","NJDFJAED_04242","JKFJINKE_02516","IKEIDPHJ_03602","KODEOOAH_04332","ONBFLLJP_04070","HAANCNKA_04235"
"group_1148","","hypothetical protein",577,577,1,1,4722,NA,NA,"",287,701,287,"DPFOFGOO_03982","MMJAGEHG_01598","PGKCJFEA_01923","JICBPFCI_04291","GJOEKIMA_00818","FCNMCNAM_02956","BHJELCCI_00406","OOMIMPCI_00745","FENEHPHI_01113","NJDFJAED_00932","","IKEIDPHJ_03767","KODEOOAH_00001","ONBFLLJP_04659","HAANCNKA_00405"
"ompC_1","","Outer membrane porin C",577,577,1,1,5097,NA,NA,"",785,1118,1117,"DPFOFGOO_00942","MMJAGEHG_01934","PGKCJFEA_03301","JICBPFCI_01142","GJOEKIMA_00483","FCNMCNAM_02044","BHJELCCI_00070","OOMIMPCI_00410","FENEHPHI_01449","NJDFJAED_01268","JKFJINKE_01684","IKEIDPHJ_00428","KODEOOAH_00335","ONBFLLJP_02418","HAANCNKA_00070"
"nucA","","Nuclease",577,577,1,1,5315,NA,NA,"",608,854,853,"DPFOFGOO_01474","MMJAGEHG_03265","PGKCJFEA_02388","JICBPFCI_01867","GJOEKIMA_02177","FCNMCNAM_00851","BHJELCCI_00906","OOMIMPCI_00208","FENEHPHI_03481","NJDFJAED_02926","JKFJINKE_01094","IKEIDPHJ_02129","KODEOOAH_00537","ONBFLLJP_03425","HAANCNKA_03048"
"group_1371","","hypothetical protein",577,577,1,1,564,NA,NA,"",473,809,808,"DPFOFGOO_03765","MMJAGEHG_02775","PGKCJFEA_00084","JICBPFCI_03867","GJOEKIMA_04269","FCNMCNAM_01090","BHJELCCI_01933","OOMIMPCI_03404","FENEHPHI_04254","NJDFJAED_02347","JKFJINKE_03268","IKEIDPHJ_04185","KODEOOAH_02992","ONBFLLJP_04278","HAANCNKA_04348"
"group_1372","","hypothetical protein",577,577,1,1,554,NA,NA,"",713,824,823,"DPFOFGOO_03772","MMJAGEHG_02768","PGKCJFEA_00077","JICBPFCI_03874","GJOEKIMA_04276","FCNMCNAM_01083","BHJELCCI_01940","OOMIMPCI_03411","FENEHPHI_04261","NJDFJAED_02354","JKFJINKE_03275","IKEIDPHJ_04178","KODEOOAH_02999","ONBFLLJP_04285","HAANCNKA_04355"
"group_1373","","hypothetical protein",577,577,1,1,553,NA,NA,"",437,497,437,"DPFOFGOO_03773","MMJAGEHG_02767","PGKCJFEA_00076","JICBPFCI_03875","GJOEKIMA_04277","FCNMCNAM_01082","BHJELCCI_01941","OOMIMPCI_03412","FENEHPHI_04262","NJDFJAED_02355","JKFJINKE_03276","IKEIDPHJ_04177","KODEOOAH_03000","ONBFLLJP_04286","HAANCNKA_04356"
"ybcJ","","putative protein YbcJ",577,577,1,1,551,NA,NA,"",212,242,212,"DPFOFGOO_03775","MMJAGEHG_02765","PGKCJFEA_00074","JICBPFCI_03877","GJOEKIMA_04279","FCNMCNAM_01080","BHJELCCI_01943","OOMIMPCI_03414","FENEHPHI_04264","NJDFJAED_02357","JKFJINKE_03278","IKEIDPHJ_04175","KODEOOAH_03002","ONBFLLJP_04288","HAANCNKA_04358"
"sfmF","","putative fimbrial-like protein SfmF",577,577,1,1,543,NA,NA,"",470,518,517,"DPFOFGOO_03783","MMJAGEHG_02757","PGKCJFEA_00066","JICBPFCI_03885","GJOEKIMA_04287","FCNMCNAM_01072","BHJELCCI_01951","OOMIMPCI_03422","FENEHPHI_04272","NJDFJAED_02365","JKFJINKE_03286","IKEIDPHJ_04167","KODEOOAH_03010","ONBFLLJP_04296","HAANCNKA_04366"
"group_1376","","hypothetical protein",577,577,1,1,540,NA,NA,"",536,596,595,"DPFOFGOO_03786","MMJAGEHG_02754","PGKCJFEA_00063","JICBPFCI_03888","GJOEKIMA_04290","FCNMCNAM_01069","BHJELCCI_01954","OOMIMPCI_03425","FENEHPHI_04275","NJDFJAED_02368","JKFJINKE_03289","IKEIDPHJ_04164","KODEOOAH_03013","ONBFLLJP_04299","HAANCNKA_04369"
"group_1377","","hypothetical protein",577,577,1,1,536,NA,NA,"",281,281,281,"DPFOFGOO_03791","MMJAGEHG_02749","PGKCJFEA_00058","JICBPFCI_03893","GJOEKIMA_04295","FCNMCNAM_01064","BHJELCCI_01959","OOMIMPCI_03430","FENEHPHI_04280","NJDFJAED_02373","JKFJINKE_03294","IKEIDPHJ_04159","KODEOOAH_03018","ONBFLLJP_04304","HAANCNKA_04374"
"group_1385","","hypothetical protein",577,577,1,1,436,NA,NA,"",410,434,413,"DPFOFGOO_03250","MMJAGEHG_03880","PGKCJFEA_03876","JICBPFCI_01631","GJOEKIMA_03173","FCNMCNAM_02431","BHJELCCI_02377","OOMIMPCI_04131","FENEHPHI_03662","NJDFJAED_03840","JKFJINKE_01794","IKEIDPHJ_02910","KODEOOAH_03802","ONBFLLJP_03906","HAANCNKA_03902"
"nfsB","","Oxygen-insensitive NAD(P)H nitroreductase",577,577,1,1,434,NA,NA,"",185,653,652,"DPFOFGOO_03252","MMJAGEHG_03882","PGKCJFEA_03874","JICBPFCI_01633","GJOEKIMA_03171","FCNMCNAM_02433","BHJELCCI_02375","OOMIMPCI_04129","FENEHPHI_03660","NJDFJAED_03842","JKFJINKE_01792","IKEIDPHJ_02912","KODEOOAH_03804","ONBFLLJP_03904","HAANCNKA_03900"
"group_1437","","hypothetical protein",577,577,1,1,6016,NA,NA,"",308,404,401,"DPFOFGOO_01291","MMJAGEHG_01317","PGKCJFEA_02317","JICBPFCI_02638","GJOEKIMA_02888","FCNMCNAM_02604","BHJELCCI_02976","OOMIMPCI_02180","FENEHPHI_00948","NJDFJAED_00651","JKFJINKE_00935","IKEIDPHJ_02489","KODEOOAH_02059","ONBFLLJP_00770","HAANCNKA_01783"
"yidA_1","","Sugar phosphatase YidA",577,577,1,1,2019,NA,NA,"",191,863,860,"DPFOFGOO_03220","MMJAGEHG_01168","PGKCJFEA_04396","JICBPFCI_02753","GJOEKIMA_04091","FCNMCNAM_04471","BHJELCCI_03125","OOMIMPCI_02331","FENEHPHI_01097","NJDFJAED_00501","JKFJINKE_04304","IKEIDPHJ_04600","KODEOOAH_01909","ONBFLLJP_00920","HAANCNKA_01633"
"dinI_2","","DNA damage-inducible protein I",577,577,1,1,4430,NA,NA,"",239,239,239,"DPFOFGOO_02243","MMJAGEHG_00885","PGKCJFEA_04663","JICBPFCI_04343","GJOEKIMA_01711","FCNMCNAM_02136","BHJELCCI_02440","OOMIMPCI_01683","FENEHPHI_02459","NJDFJAED_00270","JKFJINKE_01214","IKEIDPHJ_01105","KODEOOAH_01626","ONBFLLJP_00271","HAANCNKA_00734"
"group_1539","","hypothetical protein",577,577,1,1,4423,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",311,977,974,"DPFOFGOO_02250","MMJAGEHG_00878","PGKCJFEA_04670","JICBPFCI_04336","GJOEKIMA_01704","FCNMCNAM_02129","BHJELCCI_02433","OOMIMPCI_01690","FENEHPHI_02452","NJDFJAED_00277","JKFJINKE_01207","IKEIDPHJ_01112","KODEOOAH_01619","ONBFLLJP_00278","HAANCNKA_00741"
"group_1550","","hypothetical protein",577,577,1,1,4269,NA,NA,"",449,479,478,"DPFOFGOO_03381","MMJAGEHG_00740","PGKCJFEA_00418","JICBPFCI_02586","GJOEKIMA_04546","FCNMCNAM_04538","BHJELCCI_03505","OOMIMPCI_01828","FENEHPHI_02314","NJDFJAED_00415","JKFJINKE_04246","IKEIDPHJ_01250","KODEOOAH_01481","ONBFLLJP_00416","HAANCNKA_00879"
"group_1601","","hypothetical protein",577,577,1,1,4595,NA,NA,"",278,494,278,"DPFOFGOO_02096","MMJAGEHG_01032","PGKCJFEA_01584","JICBPFCI_04569","GJOEKIMA_01860","FCNMCNAM_04548","BHJELCCI_04592","OOMIMPCI_01535","FENEHPHI_04655","NJDFJAED_00122","JKFJINKE_04561","IKEIDPHJ_04656","KODEOOAH_01773","ONBFLLJP_00123","HAANCNKA_00586"
"yicJ_3","","Inner membrane symporter YicJ",577,577,1,1,2446,NA,NA,"",1319,1406,1405,"DPFOFGOO_03533","MMJAGEHG_03770","PGKCJFEA_02726","JICBPFCI_02262","GJOEKIMA_03431","FCNMCNAM_03842","BHJELCCI_03231","OOMIMPCI_03859","FENEHPHI_03169","NJDFJAED_03727","JKFJINKE_01431","IKEIDPHJ_02704","KODEOOAH_03683","ONBFLLJP_03189",""
"secA","","Protein translocase subunit SecA",577,577,1,1,2461,NA,NA,"",923,2705,2701,"DPFOFGOO_03548","MMJAGEHG_03785","PGKCJFEA_02741","JICBPFCI_02247","GJOEKIMA_03416","FCNMCNAM_03827","BHJELCCI_03216","OOMIMPCI_03874","FENEHPHI_03154","NJDFJAED_03712","JKFJINKE_01416","IKEIDPHJ_02689","KODEOOAH_03668","ONBFLLJP_03174",""
"ftsZ","","Cell division protein FtsZ",577,577,1,1,2464,NA,NA,"",863,1151,1150,"DPFOFGOO_03551","MMJAGEHG_03788","PGKCJFEA_02744","JICBPFCI_02244","GJOEKIMA_03413","FCNMCNAM_03824","BHJELCCI_03213","OOMIMPCI_03877","FENEHPHI_03151","NJDFJAED_03709","JKFJINKE_01413","IKEIDPHJ_02686","KODEOOAH_03665","ONBFLLJP_03171",""
"ilvH","","Acetolactate synthase isozyme 3 small subunit",577,577,1,1,2481,NA,NA,"",356,494,493,"DPFOFGOO_03567","MMJAGEHG_03804","PGKCJFEA_02760","JICBPFCI_02228","GJOEKIMA_03397","FCNMCNAM_03808","BHJELCCI_03197","OOMIMPCI_03893","FENEHPHI_03135","NJDFJAED_03693","JKFJINKE_01397","IKEIDPHJ_02670","KODEOOAH_03649","ONBFLLJP_03155",""
"ilvI","","Acetolactate synthase isozyme 3 large subunit",577,577,1,1,2482,NA,NA,"",1304,1724,1723,"DPFOFGOO_03568","MMJAGEHG_03805","PGKCJFEA_02761","JICBPFCI_02227","GJOEKIMA_03396","FCNMCNAM_03807","BHJELCCI_03196","OOMIMPCI_03894","FENEHPHI_03134","NJDFJAED_03692","JKFJINKE_01396","IKEIDPHJ_02669","KODEOOAH_03648","ONBFLLJP_03154",""
"birA","","Bifunctional ligase/repressor BirA",577,577,1,1,1551,NA,NA,"",338,962,960,"DPFOFGOO_04694","MMJAGEHG_04787","PGKCJFEA_04727","JICBPFCI_04609","GJOEKIMA_04576","FCNMCNAM_04648","BHJELCCI_04688","OOMIMPCI_04628","FENEHPHI_04693","NJDFJAED_04677","JKFJINKE_04566","IKEIDPHJ_04449","KODEOOAH_04602","ONBFLLJP_04727","HAANCNKA_04486"
"group_1926","","hypothetical protein",577,577,1,1,4999,NA,NA,"",794,806,805,"DPFOFGOO_00864","MMJAGEHG_01856","PGKCJFEA_00600","JICBPFCI_01065","GJOEKIMA_00561","FCNMCNAM_01966","BHJELCCI_00148","OOMIMPCI_00488","FENEHPHI_01371","NJDFJAED_01190","JKFJINKE_03880","IKEIDPHJ_00506","KODEOOAH_00259","ONBFLLJP_02496","HAANCNKA_00148"
"ortT","","Orphan toxin OrtT",577,577,1,1,5019,NA,NA,"",173,173,173,"DPFOFGOO_00883","MMJAGEHG_01875","PGKCJFEA_00581","JICBPFCI_01084","GJOEKIMA_00542","FCNMCNAM_01985","BHJELCCI_00129","OOMIMPCI_00469","FENEHPHI_01390","NJDFJAED_01209","JKFJINKE_03655","IKEIDPHJ_00487","","ONBFLLJP_02477","HAANCNKA_00129"
"sra","","Stationary-phase-induced ribosome-associated protein",577,577,1,1,5061,NA,NA,"",143,143,143,"DPFOFGOO_00916","MMJAGEHG_01908","PGKCJFEA_00548","JICBPFCI_01116","GJOEKIMA_00509","FCNMCNAM_02018","BHJELCCI_00096","OOMIMPCI_00436","FENEHPHI_01423","NJDFJAED_01242","JKFJINKE_04478","IKEIDPHJ_00454","KODEOOAH_00309","ONBFLLJP_02444","HAANCNKA_00096"
"hybF_2","","Hydrogenase maturation factor HybF",577,577,1,1,5096,NA,NA,"",341,341,341,"DPFOFGOO_00941","MMJAGEHG_01933","PGKCJFEA_03300","JICBPFCI_01141","GJOEKIMA_00484","FCNMCNAM_02043","BHJELCCI_00071","OOMIMPCI_00411","FENEHPHI_01448","NJDFJAED_01267","JKFJINKE_01683","IKEIDPHJ_00429","KODEOOAH_00334","ONBFLLJP_02419","HAANCNKA_00071"
"osmV","","Osmoprotectant import ATP-binding protein OsmV",577,577,1,1,5141,NA,NA,"",1130,1148,1147,"DPFOFGOO_00983","MMJAGEHG_01975","PGKCJFEA_03107","JICBPFCI_01183","GJOEKIMA_00442","FCNMCNAM_02085","BHJELCCI_00029","OOMIMPCI_00369","FENEHPHI_01490","NJDFJAED_01309","JKFJINKE_01725","IKEIDPHJ_00387","KODEOOAH_00376","ONBFLLJP_02377","HAANCNKA_00029"
"ydgT","","Transcription modulator YdgT",577,577,1,1,5173,NA,NA,"",215,215,215,"DPFOFGOO_01343","MMJAGEHG_03397","PGKCJFEA_03136","JICBPFCI_01999","GJOEKIMA_02309","FCNMCNAM_00719","BHJELCCI_00774","OOMIMPCI_00340","FENEHPHI_03945","NJDFJAED_03058","JKFJINKE_02701","IKEIDPHJ_02260","KODEOOAH_00405","ONBFLLJP_03293","HAANCNKA_03180"
"fruA_1","","PTS system fructose-specific EIIB'BC component",577,577,1,1,5931,NA,NA,"",479,1688,1681,"DPFOFGOO_02762","MMJAGEHG_03635","PGKCJFEA_01082","JICBPFCI_01239","GJOEKIMA_03307","FCNMCNAM_01549","BHJELCCI_02697","OOMIMPCI_03482","FENEHPHI_02879","NJDFJAED_03091","JKFJINKE_00534","IKEIDPHJ_01518","KODEOOAH_03093","ONBFLLJP_02080","HAANCNKA_03448"
"pykF","","Pyruvate kinase I",577,577,1,1,5264,NA,NA,"",1412,1412,1412,"DPFOFGOO_01429","MMJAGEHG_03311","PGKCJFEA_02342","JICBPFCI_01913","GJOEKIMA_02223","FCNMCNAM_00805","BHJELCCI_00860","OOMIMPCI_00254","FENEHPHI_03859","NJDFJAED_02972","JKFJINKE_01854","IKEIDPHJ_02174","KODEOOAH_00491","ONBFLLJP_03379","HAANCNKA_03094"
"ddlB","","D-alanine--D-alanine ligase B",577,577,1,1,2468,NA,NA,"",95,857,854,"DPFOFGOO_03554","MMJAGEHG_03791","PGKCJFEA_02747","JICBPFCI_02241","GJOEKIMA_03410","FCNMCNAM_03821","BHJELCCI_03210","OOMIMPCI_03880","FENEHPHI_03148","NJDFJAED_03706","JKFJINKE_01410","IKEIDPHJ_02683","KODEOOAH_03662","ONBFLLJP_03168",""
"group_2045","","hypothetical protein",577,577,1,1,5316,NA,NA,"",248,248,248,"DPFOFGOO_01475","MMJAGEHG_03264","PGKCJFEA_02389","JICBPFCI_01866","GJOEKIMA_02176","FCNMCNAM_00852","BHJELCCI_00907","OOMIMPCI_00207","FENEHPHI_03480","NJDFJAED_02925","JKFJINKE_01095","IKEIDPHJ_02128","KODEOOAH_00538","ONBFLLJP_03426","HAANCNKA_03047"
"group_2183","","hypothetical protein",577,577,1,1,2882,NA,NA,"",758,758,758,"DPFOFGOO_03630","MMJAGEHG_00327","PGKCJFEA_02763","JICBPFCI_00078","GJOEKIMA_00897","FCNMCNAM_04616","BHJELCCI_01414","OOMIMPCI_01087","FENEHPHI_00342","NJDFJAED_02393","JKFJINKE_00813","IKEIDPHJ_02338","KODEOOAH_01068","ONBFLLJP_01004","HAANCNKA_01292"
"papD","","Chaperone protein PapD",577,577,1,1,2879,NA,NA,"",743,743,743,"DPFOFGOO_03627","MMJAGEHG_00324","PGKCJFEA_02766","JICBPFCI_00081","GJOEKIMA_00900","FCNMCNAM_04619","BHJELCCI_01417","OOMIMPCI_01090","FENEHPHI_00345","NJDFJAED_02396","JKFJINKE_00810","IKEIDPHJ_02341","KODEOOAH_01065","ONBFLLJP_01007","HAANCNKA_01295"
"group_2186","papC_1","Outer membrane usher protein PapC",577,577,1,1,2878,NA,NA,"",2489,2489,2489,"DPFOFGOO_03626","MMJAGEHG_00323","PGKCJFEA_02767","JICBPFCI_00082","GJOEKIMA_00901","FCNMCNAM_04620","BHJELCCI_01418","OOMIMPCI_01091","FENEHPHI_00346","NJDFJAED_02397","JKFJINKE_00809","IKEIDPHJ_02342","KODEOOAH_01064","ONBFLLJP_01008","HAANCNKA_01296"
"ybgD","","putative fimbrial-like protein YbgD",577,577,1,1,2877,NA,NA,"",581,581,581,"DPFOFGOO_03625","MMJAGEHG_00322","PGKCJFEA_02768","JICBPFCI_00083","GJOEKIMA_00902","FCNMCNAM_04621","BHJELCCI_01419","OOMIMPCI_01092","FENEHPHI_00347","NJDFJAED_02398","JKFJINKE_00808","IKEIDPHJ_02343","KODEOOAH_01063","ONBFLLJP_01009","HAANCNKA_01297"
"group_2326","","hypothetical protein",577,577,1,1,179,NA,NA,"",242,242,242,"DPFOFGOO_02576","MMJAGEHG_03013","PGKCJFEA_00322","JICBPFCI_01611","GJOEKIMA_02582","FCNMCNAM_01328","BHJELCCI_01695","OOMIMPCI_03166","FENEHPHI_02799","NJDFJAED_02109","JKFJINKE_03498","IKEIDPHJ_01986","KODEOOAH_02753","ONBFLLJP_02924","HAANCNKA_03522"
"iprA_3","","Inhibitor of hydrogen peroxide resistance",577,577,1,1,750,NA,NA,"",623,623,623,"DPFOFGOO_02654","MMJAGEHG_02935","PGKCJFEA_00244","JICBPFCI_01533","GJOEKIMA_02660","FCNMCNAM_01250","BHJELCCI_01773","OOMIMPCI_03244","FENEHPHI_02721","NJDFJAED_02187","JKFJINKE_04380","IKEIDPHJ_01908","KODEOOAH_02832","ONBFLLJP_03002","HAANCNKA_03600"
"copA","","Copper-exporting P-type ATPase",577,577,1,1,602,NA,NA,"",2501,2501,2501,"DPFOFGOO_03732","MMJAGEHG_02808","PGKCJFEA_00117","JICBPFCI_03834","GJOEKIMA_04625","FCNMCNAM_01123","BHJELCCI_01900","OOMIMPCI_03371","FENEHPHI_04221","NJDFJAED_02314","JKFJINKE_00418","IKEIDPHJ_04218","KODEOOAH_02959","ONBFLLJP_04245","HAANCNKA_04315"
"mltF","","Membrane-bound lytic murein transglycosylase F",577,577,1,1,4088,NA,NA,"",686,1544,1540,"DPFOFGOO_00036","MMJAGEHG_02406","PGKCJFEA_00511","JICBPFCI_03392","GJOEKIMA_01259","FCNMCNAM_00683","BHJELCCI_03740","OOMIMPCI_03083","FENEHPHI_02207","NJDFJAED_01740","JKFJINKE_02721","IKEIDPHJ_00323","KODEOOAH_04019","ONBFLLJP_01733","HAANCNKA_02512"
"fdrA","","Protein FdrA",577,577,1,1,567,NA,NA,"",1664,1664,1664,"DPFOFGOO_03763","MMJAGEHG_02777","PGKCJFEA_00086","JICBPFCI_03865","GJOEKIMA_04267","FCNMCNAM_01092","BHJELCCI_01931","OOMIMPCI_03402","FENEHPHI_04252","NJDFJAED_02345","JKFJINKE_03266","IKEIDPHJ_04187","KODEOOAH_02990","ONBFLLJP_04276","HAANCNKA_04346"
"purE","","N5-carboxyaminoimidazole ribonucleotide mutase",577,577,1,1,558,NA,NA,"",509,509,509,"DPFOFGOO_03768","MMJAGEHG_02772","PGKCJFEA_00081","JICBPFCI_03870","GJOEKIMA_04272","FCNMCNAM_01087","BHJELCCI_01936","OOMIMPCI_03407","FENEHPHI_04257","NJDFJAED_02350","JKFJINKE_03271","IKEIDPHJ_04182","KODEOOAH_02995","ONBFLLJP_04281","HAANCNKA_04351"
"lpxH","","UDP-2,3-diacylglucosamine hydrolase",577,577,1,1,557,NA,NA,"",722,722,722,"DPFOFGOO_03769","MMJAGEHG_02771","PGKCJFEA_00080","JICBPFCI_03871","GJOEKIMA_04273","FCNMCNAM_01086","BHJELCCI_01937","OOMIMPCI_03408","FENEHPHI_04258","NJDFJAED_02351","JKFJINKE_03272","IKEIDPHJ_04181","KODEOOAH_02996","ONBFLLJP_04282","HAANCNKA_04352"
"ppiB","","Peptidyl-prolyl cis-trans isomerase B",577,577,1,1,556,NA,NA,"",494,494,494,"DPFOFGOO_03770","MMJAGEHG_02770","PGKCJFEA_00079","JICBPFCI_03872","GJOEKIMA_04274","FCNMCNAM_01085","BHJELCCI_01938","OOMIMPCI_03409","FENEHPHI_04259","NJDFJAED_02352","JKFJINKE_03273","IKEIDPHJ_04180","KODEOOAH_02997","ONBFLLJP_04283","HAANCNKA_04353"
"cysS","","Cysteine--tRNA ligase",577,577,1,1,555,NA,NA,"",1385,1385,1385,"DPFOFGOO_03771","MMJAGEHG_02769","PGKCJFEA_00078","JICBPFCI_03873","GJOEKIMA_04275","FCNMCNAM_01084","BHJELCCI_01939","OOMIMPCI_03410","FENEHPHI_04260","NJDFJAED_02353","JKFJINKE_03274","IKEIDPHJ_04179","KODEOOAH_02998","ONBFLLJP_04284","HAANCNKA_04354"
"ybcI","","Inner membrane protein YbcI",577,577,1,1,552,NA,NA,"",545,545,545,"DPFOFGOO_03774","MMJAGEHG_02766","PGKCJFEA_00075","JICBPFCI_03876","GJOEKIMA_04278","FCNMCNAM_01081","BHJELCCI_01942","OOMIMPCI_03413","FENEHPHI_04263","NJDFJAED_02356","JKFJINKE_03277","IKEIDPHJ_04176","KODEOOAH_03001","ONBFLLJP_04287","HAANCNKA_04357"
"folD","","Bifunctional protein FolD protein",577,577,1,1,550,NA,NA,"",866,866,866,"DPFOFGOO_03776","MMJAGEHG_02764","PGKCJFEA_00073","JICBPFCI_03878","GJOEKIMA_04280","FCNMCNAM_01079","BHJELCCI_01944","OOMIMPCI_03415","FENEHPHI_04265","NJDFJAED_02358","JKFJINKE_03279","IKEIDPHJ_04174","KODEOOAH_03003","ONBFLLJP_04289","HAANCNKA_04359"
"fimA_2","","Type-1 fimbrial protein, A chain",577,577,1,1,549,NA,NA,"",557,557,557,"DPFOFGOO_03777","MMJAGEHG_02763","PGKCJFEA_00072","JICBPFCI_03879","GJOEKIMA_04281","FCNMCNAM_01078","BHJELCCI_01945","OOMIMPCI_03416","FENEHPHI_04266","NJDFJAED_02359","JKFJINKE_03280","IKEIDPHJ_04173","KODEOOAH_03004","ONBFLLJP_04290","HAANCNKA_04360"
"group_2481","","hypothetical protein",577,577,1,1,548,NA,NA,"",140,140,140,"DPFOFGOO_03778","MMJAGEHG_02762","PGKCJFEA_00071","JICBPFCI_03880","GJOEKIMA_04282","FCNMCNAM_01077","BHJELCCI_01946","OOMIMPCI_03417","FENEHPHI_04267","NJDFJAED_02360","JKFJINKE_03281","IKEIDPHJ_04172","KODEOOAH_03005","ONBFLLJP_04291","HAANCNKA_04361"
"group_2482","fimA_2","Type-1 fimbrial protein, A chain",577,577,1,1,547,NA,NA,"",377,377,377,"DPFOFGOO_03779","MMJAGEHG_02761","PGKCJFEA_00070","JICBPFCI_03881","GJOEKIMA_04283","FCNMCNAM_01076","BHJELCCI_01947","OOMIMPCI_03418","FENEHPHI_04268","NJDFJAED_02361","JKFJINKE_03282","IKEIDPHJ_04171","KODEOOAH_03006","ONBFLLJP_04292","HAANCNKA_04362"
"sfmD","","Outer membrane usher protein SfmD",577,577,1,1,545,NA,NA,"",2612,2612,2612,"DPFOFGOO_03781","MMJAGEHG_02759","PGKCJFEA_00068","JICBPFCI_03883","GJOEKIMA_04285","FCNMCNAM_01074","BHJELCCI_01949","OOMIMPCI_03420","FENEHPHI_04270","NJDFJAED_02363","JKFJINKE_03284","IKEIDPHJ_04169","KODEOOAH_03008","ONBFLLJP_04294","HAANCNKA_04364"
"sfmH_2","","putative fimbrial-like protein SfmH",577,577,1,1,544,NA,NA,"",1007,1007,1007,"DPFOFGOO_03782","MMJAGEHG_02758","PGKCJFEA_00067","JICBPFCI_03884","GJOEKIMA_04286","FCNMCNAM_01073","BHJELCCI_01950","OOMIMPCI_03421","FENEHPHI_04271","NJDFJAED_02364","JKFJINKE_03285","IKEIDPHJ_04168","KODEOOAH_03009","ONBFLLJP_04295","HAANCNKA_04365"
"bvgA","","Virulence factors putative positive transcription regulator BvgA",577,577,1,1,542,NA,NA,"",632,632,632,"DPFOFGOO_03784","MMJAGEHG_02756","PGKCJFEA_00065","JICBPFCI_03886","GJOEKIMA_04288","FCNMCNAM_01071","BHJELCCI_01952","OOMIMPCI_03423","FENEHPHI_04273","NJDFJAED_02366","JKFJINKE_03287","IKEIDPHJ_04166","KODEOOAH_03011","ONBFLLJP_04297","HAANCNKA_04367"
"xerD_2","","Tyrosine recombinase XerD",577,577,1,1,539,NA,NA,"",1163,1163,1163,"DPFOFGOO_03788","MMJAGEHG_02752","PGKCJFEA_00061","JICBPFCI_03890","GJOEKIMA_04292","FCNMCNAM_01067","BHJELCCI_01956","OOMIMPCI_03427","FENEHPHI_04277","NJDFJAED_02370","JKFJINKE_03291","IKEIDPHJ_04162","KODEOOAH_03015","ONBFLLJP_04301","HAANCNKA_04371"
"group_2488","","hypothetical protein",577,577,1,1,538,NA,NA,"",344,344,344,"DPFOFGOO_03789","MMJAGEHG_02751","PGKCJFEA_00060","JICBPFCI_03891","GJOEKIMA_04293","FCNMCNAM_01066","BHJELCCI_01957","OOMIMPCI_03428","FENEHPHI_04278","NJDFJAED_02371","JKFJINKE_03292","IKEIDPHJ_04161","KODEOOAH_03016","ONBFLLJP_04302","HAANCNKA_04372"
"group_2489","","hypothetical protein",577,577,1,1,537,NA,NA,"",299,299,299,"DPFOFGOO_03790","MMJAGEHG_02750","PGKCJFEA_00059","JICBPFCI_03892","GJOEKIMA_04294","FCNMCNAM_01065","BHJELCCI_01958","OOMIMPCI_03429","FENEHPHI_04279","NJDFJAED_02372","JKFJINKE_03293","IKEIDPHJ_04160","KODEOOAH_03017","ONBFLLJP_04303","HAANCNKA_04373"
"lip-1","","Lipase 1",577,577,1,1,435,NA,NA,"",1574,1574,1574,"DPFOFGOO_03251","MMJAGEHG_03881","PGKCJFEA_03875","JICBPFCI_01632","GJOEKIMA_03172","FCNMCNAM_02432","BHJELCCI_02376","OOMIMPCI_04130","FENEHPHI_03661","NJDFJAED_03841","JKFJINKE_01793","IKEIDPHJ_02911","KODEOOAH_03803","ONBFLLJP_03905","HAANCNKA_03901"
"ttdT","","L-tartrate/succinate antiporter",577,577,1,1,382,NA,NA,"",1463,1463,1463,"DPFOFGOO_03295","MMJAGEHG_03925","PGKCJFEA_03046","JICBPFCI_01676","GJOEKIMA_03128","FCNMCNAM_02476","BHJELCCI_02332","OOMIMPCI_04086","FENEHPHI_03617","NJDFJAED_03885","JKFJINKE_01749","IKEIDPHJ_02955","KODEOOAH_03847","ONBFLLJP_03861","HAANCNKA_03857"
