"sra_accession"	"location"	"HHS_region"	"date"	"agency_submitter"	"clin_env"	"sample_type_std"	"host_assoc"	"bioproject"	"biosample"	"year_uploaded"	"ST"	"source"
"1994"	"SRR8310801"	"USA:MN"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10574813"	2018	"10"	"bovenv"
"1995"	"SRR8310831"	"USA:MN"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10574814"	2018	"10"	"bovenv"
"1996"	"SRR8315386"	"USA:WI"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10588163"	2018	"10"	"bovenv"
"1997"	"SRR8321804"	"USA:MN"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10594800"	2018	"10"	"bovenv"
"1998"	"SRR8322000"	"USA:MN"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10594801"	2018	"10"	"bovenv"
"1999"	"SRR8322005"	"USA:MN"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10594799"	2018	"10"	"bovenv"
"2000"	"SRR8364697"	"USA:WI"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10638617"	2018	"10"	"bovenv"
"2001"	"SRR8365012"	"USA:ID"	"10"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10638704"	2018	"10"	"bovenv"
"2002"	"SRR8365017"	"USA:TX"	"6"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10638709"	2018	"10"	"bovenv"
"2003"	"SRR8369858"	"USA:TX"	"6"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10644123"	2018	"10"	"bovenv"
"2004"	"SRR8381532"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10661862"	2018	"10"	"bovenv"
"2005"	"SRR8381573"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10661861"	2018	"10"	"bovenv"
"2006"	"SRR8381575"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10661870"	2018	"10"	"bovenv"
"2007"	"SRR8397786"	"USA:TX"	"6"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10695846"	2019	"10"	"bovenv"
"2008"	"SRR8397790"	"USA:ID"	"10"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10695849"	2019	"10"	"bovenv"
"2009"	"SRR8397792"	"USA:TX"	"6"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10695848"	2019	"10"	"bovenv"
"2010"	"SRR8397793"	"USA:ID"	"10"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10695850"	2019	"10"	"bovenv"
"2011"	"SRR8397795"	"USA:TX"	"6"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10695847"	2019	"10"	"bovenv"
"2012"	"SRR8430245"	"USA:ID"	"10"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10724065"	2019	"10"	"bovenv"
"2013"	"SRR8430262"	"USA:MN"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10724064"	2019	"10"	"bovenv"
"2014"	"SRR8430267"	"USA:WI"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10724043"	2019	"10"	"bovenv"
"2015"	"SRR8430268"	"USA:TX"	"6"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10724050"	2019	"10"	"bovenv"
"2016"	"SRR8430269"	"USA:MN"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10724041"	2019	"10"	"bovenv"
"2017"	"SRR8495066"	"USA"	"5"	2019	"EDLB-CDC"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN10830442"	2019	"10"	"humall"
"2018"	"SRR8503366"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10841333"	2019	"10"	"bovenv"
"2019"	"SRR8503367"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10841334"	2019	"10"	"bovenv"
"2020"	"SRR8543078"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10881628"	2019	"10"	"bovenv"
"2021"	"SRR8548552"	"USA:CA"	"9"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10887140"	2019	"10"	"bovenv"
"2022"	"SRR8551915"	"USA"	"5"	2019	"EDLB-CDC"	"clinical/host-associated"	"Urine"	"human"	"PRJNA230403"	"SAMN10905181"	2019	"10"	"humall"
"2023"	"SRR8556308"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10908974"	2019	"10"	"bovenv"
"2024"	"SRR8570201"	"USA:AZ"	"9"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10924174"	2019	"10"	"bovenv"
"2025"	"SRR8592463"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10967892"	2019	"10"	"bovenv"
"2026"	"SRR8592510"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10967891"	2019	"10"	"bovenv"
"2027"	"SRR8593407"	"USA:CA"	"9"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10968495"	2019	"10"	"bovenv"
"2028"	"SRR8606657"	"USA:PA"	"3"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN10985045"	2019	"10"	"bovenv"
"2029"	"SRR8707440"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11098980"	2019	"10"	"bovenv"
"2030"	"SRR8707448"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11098978"	2019	"10"	"bovenv"
"2031"	"SRR8707450"	"USA:WI"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11098982"	2019	"10"	"bovenv"
"2032"	"SRR8707451"	"USA:WI"	"5"	2018	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11098983"	2019	"10"	"bovenv"
"2033"	"SRR8728065"	"USA:MI"	"5"	2018	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA316457"	"SAMN11127339"	2019	"10"	"bovclin"
"2034"	"SRR8728075"	"USA:IA"	"7"	2018	"CFSAN"	"clinical/host-associated"	"Spleen"	"bovine"	"PRJNA316457"	"SAMN11127356"	2019	"10"	"bovclin"
"2035"	"SRR8751435"	"USA:NE"	"7"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11160923"	2019	"10"	"bovenv"
"2036"	"SRR8751447"	"USA:NE"	"7"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11160922"	2019	"10"	"bovenv"
"2037"	"SRR8783694"	"USA:IL"	"5"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11250927"	2019	"10"	"bovenv"
"2038"	"SRR8783964"	"USA:OR"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11250926"	2019	"10"	"bovenv"
"2039"	"SRR8793567"	"USA"	"7"	2019	"EDLB-CDC"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN11267023"	2019	"10"	"humall"
"2040"	"SRR8793602"	"USA"	"2"	2019	"EDLB-CDC"	"clinical/host-associated"	"Urine"	"human"	"PRJNA230403"	"SAMN11267100"	2019	"10"	"humall"
"2041"	"SRR8795505"	"USA:MN"	"5"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11267673"	2019	"10"	"bovenv"
"2042"	"SRR8795507"	"USA:NE"	"7"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11267669"	2019	"10"	"bovenv"
"2043"	"SRR8795513"	"USA:NE"	"7"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11267670"	2019	"10"	"bovenv"
"2044"	"SRR8795517"	"USA:NE"	"7"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11267671"	2019	"10"	"bovenv"
"2045"	"SRR8815970"	"USA:OH"	"5"	2014	"CFSAN"	"clinical/host-associated"	"Tissue Pool"	"bovine"	"PRJNA338674"	"SAMN11289131"	2019	"10"	"bovclin"
"2046"	"SRR8839669"	"USA:NE"	"7"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11320618"	2019	"10"	"bovenv"
"2047"	"SRR8863423"	"USA:IL"	"5"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11356673"	2019	"10"	"bovenv"
"2048"	"SRR8864221"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11357604"	2019	"10"	"bovenv"
"2049"	"SRR8888394"	"USA"	"2"	2019	"EDLB-CDC"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN11404273"	2019	"10"	"humall"
"2050"	"SRR8889049"	"USA"	"2"	2019	"EDLB-CDC"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN11405471"	2019	"10"	"humall"
"2051"	"SRR8926572"	"USA:AZ"	"9"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11460999"	2019	"10"	"bovenv"
"2052"	"SRR8942736"	"USA"	"1"	2019	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN11463154"	2019	"10"	"humall"
"2053"	"SRR8950552"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11491000"	2019	"10"	"bovenv"
"2054"	"SRR8979003"	"USA"	"2"	2019	"EDLB-CDC"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN11515798"	2019	"10"	"humall"
"2055"	"SRR8979069"	"USA"	"1"	2019	"EDLB-CDC"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN11515918"	2019	"10"	"humall"
"2056"	"SRR8984656"	"USA"	"5"	2019	"EDLB-CDC"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN11526477"	2019	"10"	"humall"
"2057"	"SRR8997327"	"USA"	"4"	2019	"EDLB-CDC"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN11553398"	2019	"10"	"humall"
"2058"	"SRR9016858"	"USA:MI"	"5"	2018	"CFSAN"	"clinical/host-associated"	"Liver"	"bovine"	"PRJNA316457"	"SAMN11580975"	2019	"10"	"bovclin"
"2059"	"SRR9016861"	"USA:MI"	"5"	2018	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA316457"	"SAMN11580971"	2019	"10"	"bovclin"
"2060"	"SRR9016885"	"USA:MN"	"5"	2018	"CFSAN"	"clinical/host-associated"	"Liver"	"bovine"	"PRJNA316457"	"SAMN11581011"	2019	"10"	"bovclin"
"2061"	"SRR9016907"	"USA:MI"	"5"	2018	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA316457"	"SAMN11580994"	2019	"10"	"bovclin"
"2062"	"SRR9016921"	"USA:IN"	"5"	2018	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA316452"	"SAMN11581026"	2019	"10"	"bovclin"
"2063"	"SRR9017024"	"USA:NV"	"9"	2018	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA316452"	"SAMN11581037"	2019	"10"	"bovclin"
"2064"	"SRR9041497"	"USA"	"2"	2019	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN11619506"	2019	"10"	"humall"
"2065"	"SRR9050637"	"USA:MN"	"5"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11637102"	2019	"10"	"bovenv"
"2066"	"SRR9066699"	"USA:PA"	"3"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11655392"	2019	"10"	"bovenv"
"2067"	"SRR9102689"	"USA"	"10"	2019	"PULSENET"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN11806963"	2019	"10"	"humall"
"2068"	"SRR9113168"	"USA:WI"	"5"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11835617"	2019	"10"	"bovenv"
"2069"	"SRR9127641"	"USA:MI"	"5"	2019	"USDA-FSIS"	"env/food/other"	"Not Specified"	"bovine"	"PRJNA292666"	"SAMN11860571"	2019	"10"	"bovenv"
"2070"	"SRR9171549"	"USA"	"2"	2019	"PULSENET"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN11914357"	2019	"10"	"humall"
"2071"	"SRR9212197"	"USA:AZ"	"9"	2005	"NCTR"	"env/food/other"	"Not Specified"	"bovine"	"PRJNA543125Ê"	"SAMN11655305"	2019	"10"	"bovenv"
"2072"	"SRR9228681"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982300"	2019	"10"	"bovenv"
"2073"	"SRR9228684"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982297"	2019	"10"	"bovenv"
"2074"	"SRR9228687"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982293"	2019	"10"	"bovenv"
"2075"	"SRR9228690"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982299"	2019	"10"	"bovenv"
"2076"	"SRR9228695"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982294"	2019	"10"	"bovenv"
"2077"	"SRR9228697"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982295"	2019	"10"	"bovenv"
"2078"	"SRR9228702"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982296"	2019	"10"	"bovenv"
"2079"	"SRR9228705"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN11982298"	2019	"10"	"bovenv"
"2080"	"SRR9301020"	"USA:CO"	"8"	2018	"CFSAN"	"clinical/host-associated"	"Lymph Node"	"bovine"	"PRJNA324575"	"SAMN12056303"	2019	"10"	"bovclin"
"2081"	"SRR9301046"	"USA:ND"	"8"	2018	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA324575"	"SAMN12056340"	2019	"10"	"bovclin"
"2082"	"SRR950704"	"USA:WA"	"10"	2003	"FDA"	"clinical/host-associated"	"Not Specified"	"bovine"	"PRJNA183851"	"SAMN02182899"	2013	"10"	"bovclin"
"2083"	"SRR950707"	"USA:WA"	"10"	2004	"FDA"	"clinical/host-associated"	"Not Specified"	"bovine"	"PRJNA183851"	"SAMN02182902"	2013	"10"	"bovclin"
"2084"	"SRR9600807"	"USA:WI"	"5"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12136021"	2019	"10"	"bovenv"
"2085"	"SRR9641959"	"USA:NE"	"7"	2012	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11605807"	2019	"10"	"humall"
"2086"	"SRR9641960"	"USA:NE"	"7"	2014	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11605806"	2019	"10"	"humall"
"2087"	"SRR9641962"	"USA:NE"	"7"	2017	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11605804"	2019	"10"	"humall"
"2088"	"SRR9641963"	"USA:NE"	"7"	2019	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11605811"	2019	"10"	"humall"
"2089"	"SRR9641964"	"USA:NE"	"7"	2018	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11605810"	2019	"10"	"humall"
"2090"	"SRR9641965"	"USA:NE"	"7"	2018	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11605809"	2019	"10"	"humall"
"2091"	"SRR9641966"	"USA:NE"	"7"	2006	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11605808"	2019	"10"	"humall"
"2092"	"SRR9641967"	"USA:NE"	"7"	2018	"UNIVERSITY OF NEBRASKA MEDICAL CENTER"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA541980"	"SAMN11620624"	2019	"10"	"humall"
"2093"	"SRR9643393"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12213693"	2019	"10"	"bovenv"
"2094"	"SRR9643399"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12213692"	2019	"10"	"bovenv"
"2095"	"SRR9648231"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12221220"	2019	"10"	"bovenv"
"2096"	"SRR9648242"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12221230"	2019	"10"	"bovenv"
"2097"	"SRR9661351"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12238304"	2019	"10"	"bovenv"
"2098"	"SRR9661353"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12238303"	2019	"10"	"bovenv"
"2099"	"SRR9661357"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12238305"	2019	"10"	"bovenv"
"2100"	"SRR9694200"	"USA:ND"	"8"	2018	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA324575"	"SAMN12286708"	2019	"10"	"bovclin"
"2101"	"SRR9694236"	"USA:KY"	"4"	2018	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA324575"	"SAMN12286871"	2019	"10"	"bovclin"
"2102"	"SRR9699296"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12289950"	2019	"10"	"bovenv"
"2103"	"SRR980326"	"USA:WA"	"10"	2005	"FDA"	"clinical/host-associated"	"Not Specified"	"bovine"	"PRJNA183851"	"SAMN02182911"	2013	"10"	"bovclin"
"2104"	"SRR9822899"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349458"	2019	"10"	"bovenv"
"2105"	"SRR9824422"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349546"	2019	"10"	"bovenv"
"2106"	"SRR9824446"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349545"	2019	"10"	"bovenv"
"2107"	"SRR9824448"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349543"	2019	"10"	"bovenv"
"2108"	"SRR9824449"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349540"	2019	"10"	"bovenv"
"2109"	"SRR9824450"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349541"	2019	"10"	"bovenv"
"2110"	"SRR9824451"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349542"	2019	"10"	"bovenv"
"2111"	"SRR9824452"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349544"	2019	"10"	"bovenv"
"2112"	"SRR9824457"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12349547"	2019	"10"	"bovenv"
"2113"	"SRR9829545"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358264"	2019	"10"	"bovenv"
"2114"	"SRR9829546"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358265"	2019	"10"	"bovenv"
"2115"	"SRR9829547"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358272"	2019	"10"	"bovenv"
"2116"	"SRR9829548"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358262"	2019	"10"	"bovenv"
"2117"	"SRR9829549"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358270"	2019	"10"	"bovenv"
"2118"	"SRR9829550"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358271"	2019	"10"	"bovenv"
"2119"	"SRR9829551"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358266"	2019	"10"	"bovenv"
"2120"	"SRR9829552"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358269"	2019	"10"	"bovenv"
"2121"	"SRR9829553"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358273"	2019	"10"	"bovenv"
"2122"	"SRR9829555"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358263"	2019	"10"	"bovenv"
"2123"	"SRR9829556"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358267"	2019	"10"	"bovenv"
"2124"	"SRR9829557"	"USA:ID"	"10"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12358268"	2019	"10"	"bovenv"
"2125"	"SRR9856888"	"USA:CA"	"9"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12391909"	2019	"10"	"bovenv"
"2126"	"SRR9943138"	"USA:TX"	"6"	2019	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN12546874"	2019	"10"	"bovenv"
"11000"	"SRR14766326"	"USA:IL"	"5"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA736314"	"SAMN19642025"	2021	"10"	"bovclin"
"2151"	"SRR14766327"	"USA:TX"	"6"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Tissue Pool"	"bovine"	"PRJNA736314"	"SAMN19641950"	2021	"10"	"bovclin"
"3100"	"SRR14766328"	"USA:IA"	"7"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA736314"	"SAMN19642009"	2021	"10"	"bovclin"
"4100"	"SRR14766329"	"USA:MN"	"5"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Liver"	"bovine"	"PRJNA736314"	"SAMN19641972"	2021	"10"	"bovclin"
"5100"	"SRR14766330"	"USA:MI"	"5"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA736314"	"SAMN19641991"	2021	"10"	"bovclin"
"610"	"SRR14766331"	"USA:IA"	"7"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA736314"	"SAMN19642008"	2021	"10"	"bovclin"
"710"	"SRR14766332"	"USA:IN"	"5"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA736314"	"SAMN19642029"	2021	"10"	"bovclin"
"8100"	"SRR14766333"	"USA:SD"	"8"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Liver"	"bovine"	"PRJNA736314"	"SAMN19641944"	2021	"10"	"bovclin"
"9100"	"SRR14766334"	"USA:WI"	"5"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Brain"	"bovine"	"PRJNA736314"	"SAMN19641992"	2021	"10"	"bovclin"
"10100"	"SRR14766335"	"USA:NY"	"2"	2014	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA736314"	"SAMN19642045"	2021	"10"	"bovclin"
"11100"	"SRR14766336"	"USA:NY"	"2"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Milk"	"bovine"	"PRJNA736314"	"SAMN19642055"	2021	"10"	"bovclin"
"12100"	"SRR14766337"	"USA:NY"	"2"	2016	"USDA-NVSL-DBPL"	"clinical/host-associated"	"Lymph Node"	"bovine"	"PRJNA736314"	"SAMN19642054"	2021	"10"	"bovclin"
